"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.189977917E-1,9.910642505E-1,-6.735371947E-1,-2.422096729E-1
6.290357917E-1,8.378959298E-1,-4.846773744E-1,-4.531060755E-1
6.390727917E-1,-3.235235214E-1,3.768941760E-2,3.347234428E-2
6.491097917E-1,-7.446253896E-1,4.104472995E-1,6.650340557E-2
6.591467917E-1,-3.878400922E-1,3.215538710E-2,2.922714129E-2
6.691837917E-1,9.570670724E-1,-4.291434884E-1,5.866994336E-2
6.792207917E-1,9.802914262E-1,-3.049003482E-1,-2.545814216E-1
6.892582917E-1,-5.550031066E-1,-1.864430308E-1,-1.203187257E-1
6.992952917E-1,-8.332563043E-1,7.077998668E-2,-2.162708193E-1
7.093332917E-1,-5.443629250E-2,3.149046302E-1,-2.159732729E-1
7.193702917E-1,6.917313337E-1,9.728790820E-2,-1.097640097E-1
7.294072917E-1,5.701872110E-1,-7.171821594E-2,-3.166161776E-1
7.394442917E-1,-1.890237927E-1,-3.396039903E-1,-2.554662824E-1
7.494812917E-1,-6.912128925E-1,-4.751147702E-2,-4.181606472E-1
7.595182917E-1,7.080698013E-2,1.362200081E-1,-3.312158883E-1
7.695552917E-1,6.336848140E-1,2.152991742E-1,-2.827163637E-1
7.795922917E-1,5.176296234E-1,1.368949115E-1,-4.737009704E-1
7.896302917E-1,-7.036799192E-1,-5.092204362E-2,-2.361597270E-1
7.996672917E-1,-9.579577446E-1,-2.749865651E-1,-3.382045925E-1
8.097042917E-1,1.530516446E-1,-6.554764509E-2,-3.998577595E-1
8.197412917E-1,4.301348925E-1,1.851828396E-1,-2.190451026E-1
8.297782917E-1,-7.004789263E-2,4.458680153E-1,-3.624185920E-1
8.398152917E-1,-2.699722052E-1,2.644252218E-2,-3.403734565E-1
8.498522917E-1,3.394242004E-2,-3.260476589E-1,-3.591398299E-1
8.598892917E-1,3.654902577E-1,-3.380742073E-1,-5.341712832E-1
8.699262917E-1,3.818606734E-1,1.334863007E-1,-1.755909324E-1
8.799642917E-1,-2.427863926E-1,3.310819268E-1,-1.848326474E-1
8.900012917E-1,-4.608894587E-1,-1.738313958E-2,-3.010480702E-1
9.000382917E-1,3.131463230E-1,-1.783083677E-1,-3.330472708E-1
9.100752917E-1,3.350099921E-1,-1.576422155E-1,-3.611423373E-1
9.201122917E-1,-7.408959270E-1,-4.401072115E-2,-2.424990386E-1
9.301492917E-1,-2.902622521E-1,8.627073467E-2,-4.344082475E-1
9.401862917E-1,7.885371149E-2,2.032911032E-1,-3.420151770E-1
9.502232917E-1,5.348148197E-2,-7.573460042E-2,-4.710235298E-1
9.602612917E-1,-1.754872501E-1,-2.844284177E-1,-6.473525167E-1
9.702982917E-1,9.184821695E-2,-1.222343296E-1,-5.037211776E-1
9.803352917E-1,1.091899276E-1,7.104352117E-2,-4.910972714E-1
9.903722917E-1,-1.736852825E-1,-7.280836254E-2,-3.317390680E-1
1.000409292E0,-1.136168912E-1,-6.448731571E-2,-5.086751580E-1
1.010446292E0,1.192897856E-1,-6.221932173E-2,-3.289212286E-1
1.020483292E0,1.026756614E-1,-1.760867685E-1,-3.402556479E-1
1.030520292E0,-4.272880033E-2,1.158157736E-2,-3.823477626E-1
1.040557292E0,-8.677215874E-2,1.761097461E-2,-4.080722481E-2
1.050595292E0,1.357616037E-1,-1.377170086E-1,-1.425613910E-1
1.060632292E0,5.508677363E-1,-3.268011808E-1,-9.430678189E-2
1.070669292E0,1.640889645E-1,-6.002653390E-3,4.261182994E-2
1.080706292E0,-3.641479909E-1,4.954662174E-2,9.341695160E-2
1.090743292E0,-3.330735564E-1,-1.506022662E-1,1.963406205E-1
1.100780292E0,6.770103425E-2,-2.813767791E-1,1.380336285E-1
1.110817292E0,4.028809071E-1,-1.651645452E-1,2.251431346E-1
1.120854292E0,1.446775943E-1,4.611676559E-4,3.074502647E-1
1.130892292E0,-1.996077746E-1,-4.772793502E-2,3.224469423E-1
1.140929292E0,3.231912851E-1,-1.583836079E-1,3.870046437E-1
1.150966292E0,9.638574123E-1,-1.491677463E-1,3.338798285E-1
1.161003292E0,3.032141924E-1,-1.055462286E-1,4.673262835E-1
1.171040292E0,-8.109836578E-1,-7.706371695E-2,4.677903950E-1
1.181077292E0,-5.137959123E-1,-1.656649560E-1,4.268685281E-1
1.191114292E0,1.390946805E-1,-2.083691955E-1,4.444638193E-1
1.201151292E0,-2.344124019E-2,-2.330249995E-1,3.364366889E-1
1.211188292E0,6.540216506E-2,-3.466013446E-2,2.650328279E-1
1.221226292E0,-1.933082044E-1,-9.786440432E-2,3.566474319E-1
1.231263292E0,-1.564138532E-1,-3.432581127E-1,1.802897155E-1
1.241300292E0,3.967763856E-2,-2.366222292E-1,1.746121347E-1
1.251337292E0,1.574588716E-1,1.164778396E-1,4.092784226E-1
1.261374292E0,2.788178027E-1,2.440398037E-1,2.761930823E-1
1.271411292E0,-3.365901113E-1,8.053478599E-2,3.072005212E-1
1.281448292E0,-5.291078687E-1,-1.261206567E-1,2.708486319E-1
1.291485292E0,2.001957744E-1,-3.493760824E-1,1.585652530E-1
1.301522292E0,7.641318440E-1,-3.279509544E-1,1.794428378E-1
1.311560292E0,2.734603286E-1,1.893454492E-1,1.842714399E-1
1.321597292E0,-4.327463508E-1,2.942359149E-1,4.437125921E-1
1.331634292E0,-6.474158168E-1,5.535273254E-2,3.325845897E-1
1.341671292E0,-3.409554362E-1,-1.289753020E-1,2.235963196E-1
1.351708292E0,4.575075582E-2,-1.431795806E-1,3.513315618E-1
1.361745292E0,-5.233639479E-2,3.353099898E-2,3.278693855E-1
1.371782292E0,-3.059795201E-1,1.379608661E-1,3.422272503E-1
1.381819292E0,-1.902500093E-1,1.560956687E-1,3.560322821E-1
1.391856292E0,-2.292687446E-1,7.634296268E-2,3.720941246E-1
1.401894292E0,-1.398131549E-1,8.802537806E-3,3.455282748E-1
1.411931292E0,6.013005599E-2,1.799875870E-2,3.496868014E-1
1.421968292E0,-1.165837348E-1,1.462709755E-1,3.816756308E-1
1.432005292E0,-4.984690547E-1,1.718154252E-1,3.013347089E-1
1.442042292E0,-3.613018990E-1,1.590465568E-2,3.339560330E-1
1.452079292E0,3.888121843E-1,-1.011802405E-1,2.370097339E-1
1.462116292E0,2.317829132E-1,-4.582598340E-3,3.211531043E-1
1.472153292E0,-4.099142849E-1,2.527365685E-1,5.061252117E-1
1.482190292E0,-8.214059472E-1,1.236619577E-1,3.735211194E-1
1.492228292E0,1.040018350E-2,-7.031630725E-2,3.884004653E-1
1.502265292E0,6.933513284E-1,-1.997217722E-2,2.661147714E-1
1.512302292E0,3.781093359E-1,5.604958907E-2,3.670941293E-1
1.522339292E0,-2.305705100E-1,3.271303475E-1,3.467923105E-1
1.532376292E0,-3.608632982E-1,1.691408902E-1,2.580465972E-1
1.542413292E0,2.013257593E-1,-1.458751112E-1,2.263653427E-1
1.552450292E0,7.435902357E-1,-1.675401255E-2,1.410868019E-2
1.562487292E0,2.011008561E-1,2.546572387E-1,1.071238443E-1
1.572524292E0,-6.388284564E-1,4.051259160E-1,7.306635380E-2
1.582562292E0,-5.506719947E-1,3.085937351E-2,-1.809858978E-1
1.592599292E0,5.190233514E-2,-2.922541499E-1,-3.455809057E-1
1.602636292E0,5.875258446E-1,-1.845748276E-1,-3.933111429E-1
1.612673292E0,3.693869412E-1,1.593371034E-1,-3.540044129E-1
1.622710292E0,-3.964619935E-1,4.771286249E-1,-2.478004694E-1
1.632747292E0,-3.350215256E-1,2.202890515E-1,-2.295497805E-1
1.642784292E0,3.002568521E-2,-1.390688717E-1,-5.092237592E-1
1.652821292E0,2.903876305E-1,-1.767874211E-1,-4.222964048E-1
1.662858292E0,4.718950987E-1,2.346123755E-1,-3.245176673E-1
1.672895292E0,1.603940129E-2,5.164458156E-1,-3.224228323E-1
1.682933292E0,-3.106886446E-1,2.394946367E-1,-2.590513229E-1
1.692969833E0,2.544238865E-1,-1.569201946E-1,-4.353032708E-1
1.703006833E0,4.206016660E-1,-1.783695668E-1,-4.881497025E-1
1.713043833E0,2.960533202E-1,9.386450052E-2,-2.974034548E-1
1.723080833E0,-6.197608076E-3,3.620032668E-1,-2.928529084E-1
1.733117833E0,-2.805814445E-1,2.868336737E-1,-2.068229169E-1
1.743154833E0,-1.187436841E-2,-8.859882504E-2,-3.334732950E-1
1.753191833E0,-2.470615879E-2,-2.001753896E-1,-4.327252507E-1
1.763228833E0,8.701824397E-2,5.965272710E-2,-3.160535097E-1
1.773266833E0,7.410801202E-2,9.833928943E-2,-3.554954827E-1
1.783303833E0,3.647835180E-2,1.132284850E-1,-4.842236340E-1
1.793340833E0,-5.792460218E-2,-1.290982813E-1,-4.977140129E-1
1.803377833E0,1.385082901E-1,-5.390978605E-2,-2.102785259E-1
1.813414833E0,1.195791215E-1,-1.427528113E-1,-4.808420539E-1
1.823451833E0,2.273246646E-2,-3.838565052E-1,-2.670879364E-1
1.833488833E0,8.166395873E-2,-1.739280075E-1,-2.176084071E-1
1.843525833E0,-1.485956013E-1,3.430925012E-1,-2.373277694E-1
1.853562833E0,-4.351782203E-1,1.477668434E-1,5.425421894E-2
1.863600833E0,-2.676582038E-1,-2.114357948E-1,-3.486969769E-1
1.873637833E0,2.924743295E-1,-4.486258030E-1,-3.794140220E-1
1.883674833E0,2.314988524E-1,-1.328713000E-1,-7.955725491E-2
1.893711833E0,-1.457786560E-1,2.523596585E-1,-1.199724823E-1
1.903748833E0,-2.434455603E-1,1.982197165E-1,8.137634397E-2
1.913785833E0,-5.361359939E-2,-1.316466928E-1,3.256231174E-2
1.923822833E0,2.577757239E-1,-3.106627762E-1,-5.503544956E-2
1.933859833E0,6.696131825E-2,-7.354802638E-2,9.094111621E-2
1.943896833E0,-4.282566905E-1,1.145766079E-1,2.154366486E-2
1.953933833E0,-4.150076210E-1,-5.038935319E-2,3.430718556E-2
1.963971833E0,3.258065581E-1,-2.789591551E-1,-8.174858242E-2
1.974008833E0,3.983103633E-1,-1.572272927E-1,-5.556901917E-2
1.984045833E0,-4.594749212E-1,-1.500703953E-2,1.681841761E-1
1.994082833E0,-4.448812306E-1,-2.386675030E-1,9.948153794E-2
2.004119833E0,5.428923965E-1,-3.586045504E-1,-2.117701806E-4
2.014156833E0,7.089969516E-1,-8.986124396E-2,2.868858725E-2
2.024193833E0,-2.244676501E-1,9.099189192E-2,2.018140405E-1
2.034230833E0,-8.030382991E-1,-9.449420124E-2,1.954111606E-1
2.044267833E0,-2.110434324E-1,-4.495979846E-1,1.049209386E-1
2.054304833E0,3.766755760E-1,-2.855900228E-1,1.384286880E-1
2.064342833E0,2.746520042E-1,1.440156698E-1,2.238860577E-1
2.074379833E0,3.596340492E-2,3.531337082E-1,2.720157504E-1
2.084416833E0,7.907518744E-2,1.184002310E-2,1.881919354E-1
2.094453833E0,4.233298898E-1,-3.541194499E-1,1.735266447E-1
2.104490833E0,1.164035220E-2,-4.498617258E-3,1.478628218E-1
2.114527833E0,-5.997661948E-1,1.850474924E-1,3.189733922E-1
2.124564833E0,-3.613069952E-1,-2.090848982E-1,1.685463339E-1
2.134601833E0,4.877407253E-1,-3.399830759E-1,-1.129093915E-1
2.144638833E0,1.744714975E-1,-1.244467720E-1,6.083364412E-2
2.154675833E0,-5.374976993E-1,1.608956605E-1,7.890516520E-2
2.164713833E0,-4.024288356E-1,1.435052305E-1,-1.235097647E-2
2.174750833E0,7.879442573E-1,-3.850980997E-1,-9.374346584E-3
2.184787833E0,3.944930732E-1,-1.823332757E-1,-1.483138502E-1
2.194824833E0,-3.378574848E-1,1.208564714E-1,-7.509413362E-2
2.204861833E0,-8.684691787E-1,9.462298825E-3,4.811621085E-2
2.214898833E0,-8.555956930E-2,-7.299843431E-2,-1.656345725E-1
2.224935833E0,8.442394137E-1,-2.227698117E-1,-1.067534089E-1
2.234972833E0,2.741201520E-1,-1.317686588E-1,4.279993474E-2
2.245009833E0,-7.717372775E-1,-1.357197855E-2,-1.343186498E-1
2.255046833E0,-8.476830125E-1,2.846969664E-1,-3.364671022E-3
2.265084833E0,6.214564443E-1,3.620103896E-1,6.129954383E-2
2.275121833E0,1.019518852E0,4.521523044E-2,-8.333391696E-2
2.285158833E0,-3.235284388E-1,-4.097067416E-1,-1.709774882E-1
2.295195833E0,-1.162447810E0,-3.331198394E-1,-2.610109448E-1
2.305232833E0,-4.061155915E-1,3.521493077E-1,-1.493464559E-1
2.315269833E0,8.590149283E-1,7.361997366E-1,-1.432704180E-2
2.325306833E0,1.443832040E0,-6.943793595E-2,1.081131175E-1
2.335343833E0,5.474075675E-1,-7.331559658E-1,-3.000508845E-1
2.345380833E0,-1.269053102E0,-3.632679284E-1,-3.507777154E-1
2.355417833E0,-1.426943660E0,8.323688805E-2,-2.698236890E-2
2.365455833E0,3.755550683E-1,5.383538008E-1,2.966040373E-2
2.375492833E0,1.298873901E0,2.175229937E-1,4.690399021E-2
2.385529833E0,5.993025303E-1,-9.659419209E-2,-5.194855481E-2
2.395566833E0,-7.993744016E-1,-3.861909807E-1,-6.122427061E-2
2.405603833E0,-9.275070429E-1,-4.745685682E-2,-1.445138454E-1
2.415640833E0,4.885780215E-1,2.897501290E-1,-9.692986496E-3
2.425677833E0,1.051630974E0,2.008673996E-1,1.401471049E-1
2.435714833E0,-1.819270849E-1,-4.138949513E-2,-1.113535762E-1
2.445751833E0,-7.901845574E-1,-4.193493128E-1,-2.220346592E-2
2.455788833E0,-2.080557942E-1,-3.630208671E-1,5.484019592E-2
2.465826833E0,7.753169537E-1,7.324565202E-2,-1.112638265E-1
2.475863833E0,6.176632047E-1,2.351609915E-1,1.989392340E-1
2.485900833E0,-1.669573486E-1,2.441827059E-1,1.513621211E-1
2.495937833E0,-6.532112956E-1,-2.059694976E-1,4.735992476E-2
2.505974833E0,6.598678231E-2,-4.601258636E-1,1.324563194E-2
2.516011833E0,6.750928760E-1,-4.586792737E-2,-7.434288505E-3
2.526048833E0,7.331679761E-2,5.931122899E-1,2.480986714E-1
2.536085833E0,-5.798977613E-1,5.841946006E-1,2.301586717E-1
2.546122833E0,-3.481138051E-1,-4.989924282E-2,1.672832966E-1
2.556159833E0,8.662270904E-1,-4.776648879E-1,-8.291064203E-2
2.566197833E0,1.018712640E0,1.441376098E-2,-1.083861738E-1
2.576234833E0,-6.442313790E-1,4.904873967E-1,1.678982824E-1
2.586271833E0,-9.968749285E-1,7.021538019E-1,2.240238637E-1
2.596308833E0,1.619407982E-1,2.131810635E-1,9.250129014E-2
2.606345833E0,9.430736899E-1,-3.998019099E-1,-1.006846800E-1
2.616382833E0,8.360245228E-1,-4.158450365E-1,-2.216880322E-1
2.626419833E0,-5.489709973E-1,-1.059634052E-2,-7.173953205E-2
2.636456833E0,-1.311648369E0,5.774652958E-1,9.175284766E-3
2.646493833E0,-1.483391821E-1,3.882593513E-1,6.376593560E-2
2.656530833E0,1.232201695E0,-1.319694798E-2,-1.177601665E-1
2.666568833E0,8.738089204E-1,-5.857401341E-2,-1.718846560E-1
2.676605833E0,9.954459965E-3,2.213300020E-1,5.507853627E-2
2.686642958E0,-1.156257868E0,3.462676704E-1,-1.386533827E-1
2.696679958E0,-6.530981660E-1,-2.455879003E-1,1.430249959E-1
2.706716958E0,1.093021989E0,-2.223150730E-1,-8.245232701E-2
2.716753958E0,6.292380691E-1,3.539251685E-1,-1.067342684E-1
2.726790958E0,-6.976744533E-1,1.846349388E-1,4.048405886E-1
2.736827958E0,-4.011987746E-1,-1.297244430E-1,-9.319809079E-2
2.746864958E0,3.742122650E-1,-2.320324481E-1,3.876819462E-2
2.756901958E0,3.376890421E-1,5.813957751E-2,2.350323796E-1
2.766938958E0,4.411152899E-1,5.853647590E-1,-1.252415217E-2
2.776976958E0,-7.848494649E-1,4.578549564E-1,1.151484102E-1
2.787013958E0,-1.077995539E0,2.046815455E-1,8.785749786E-3
2.797050958E0,6.689067483E-1,-2.921578586E-1,-1.360035539E-1
2.807087958E0,1.267347813E0,-9.441069514E-2,-2.090913504E-1
2.817124958E0,3.587860167E-1,2.099947184E-1,-1.177826524E-1
2.827161958E0,-1.293903351E0,2.532125115E-1,-2.810798120E-3
2.837198958E0,-8.394622803E-1,-4.495301098E-2,-2.130294293E-1
2.847235958E0,5.959959626E-1,5.488703400E-2,-1.246335283E-1
2.857272958E0,8.407513499E-1,4.140186906E-1,-1.214578748E-1
2.867309958E0,2.268365473E-1,1.965867728E-1,-5.413103104E-2
2.877347958E0,-6.889169812E-1,-4.841858149E-2,-3.733357489E-1
2.887384958E0,-7.244230509E-1,-2.460301816E-1,-2.669509649E-1
2.897421958E0,2.697500587E-1,8.223383129E-2,-5.852615088E-2
2.907458958E0,5.783044100E-1,6.078102589E-1,-3.552158475E-1
2.917495958E0,7.753827423E-2,4.834251404E-1,2.001119405E-2
2.927532958E0,1.586962491E-1,-1.731175780E-1,-2.370190024E-1
2.937569958E0,2.304017246E-1,-2.519747615E-1,-6.272986531E-1
2.947606958E0,-6.545081139E-1,1.892111450E-1,-1.586768776E-1
2.957643958E0,-4.172634482E-1,4.205422401E-1,-2.821037173E-1
2.967680958E0,6.735055447E-1,1.156595722E-1,-4.816112518E-1
2.977718958E0,9.790834188E-1,-1.748489290E-1,-3.543238342E-1
2.987755958E0,-4.400839508E-1,4.147192091E-2,-3.792163730E-1
2.997792958E0,-1.110833526E0,2.032614797E-1,-2.656892240E-1
3.007829958E0,6.855742633E-2,2.062418163E-1,-2.311991453E-1
3.017866958E0,7.348813415E-1,2.589316368E-1,-4.992424548E-1
3.027903958E0,3.641326129E-1,3.044527769E-1,-3.079449534E-1
3.037940958E0,6.684352178E-3,-2.174884528E-1,-3.669905663E-1
3.047977958E0,-5.065677762E-1,-1.525246203E-1,-6.316525936E-1
3.058014958E0,-6.603281498E-1,-5.508003384E-2,-2.950219214E-1
3.068051958E0,7.532553673E-1,2.671398222E-1,-4.679348469E-1
3.078088958E0,1.092491388E0,3.639170229E-1,-4.941118360E-1
3.088126958E0,-5.508540571E-2,-2.079563439E-1,-2.868885994E-1
3.098163958E0,-1.267073750E0,1.327090897E-2,-5.507516861E-1
3.108200958E0,-7.460324168E-1,8.395785838E-2,-1.743532717E-1
3.118237958E0,1.146175265E0,4.452221096E-1,-2.949635684E-1
3.128274958E0,1.223281026E0,3.479184508E-1,-4.780417681E-1
3.138311958E0,-4.505767673E-2,2.467675507E-2,-2.235366106E-1
3.148348958E0,-1.107098579E0,-3.293969035E-1,-5.642395616E-1
3.158385958E0,-7.246412635E-1,-5.151373148E-1,-4.251235425E-1
3.168422958E0,5.159856677E-1,-1.109765321E-1,-2.875164151E-1
3.178459958E0,1.102742791E0,4.958234727E-1,-2.864308655E-1
3.188497958E0,1.375181079E-1,5.604562759E-1,8.019940928E-3
3.198534958E0,-1.021784306E0,3.220547438E-1,-1.754310131E-1
3.208571958E0,-4.845818877E-1,-3.387865722E-1,-2.534890473E-1
3.218608958E0,1.058716416E0,-4.010971487E-1,-4.161803424E-1
3.228645958E0,9.697974920E-1,-3.150647879E-1,-2.827908397E-1
3.238682958E0,-4.423102438E-1,-2.397667915E-1,-1.529277265E-1
3.248719958E0,-1.477771997E0,7.895766199E-2,-2.962675989E-1
3.258756958E0,-4.056926966E-1,2.096753120E-1,2.561764047E-2
3.268793958E0,1.948780298E0,2.381825894E-1,-9.144692868E-2
3.278830958E0,1.636853933E0,1.171493158E-1,-2.379523367E-1
3.288867958E0,-6.687945127E-1,-4.881675169E-2,-2.022240311E-2
3.298905958E0,-1.944293976E0,-1.675547063E-1,-4.983845353E-1
3.308942958E0,-9.872276336E-2,-6.489983201E-1,-2.472982556E-1
3.318979958E0,1.731321573E0,-6.004871801E-3,-3.374057114E-1
3.329016958E0,3.209846020E-1,2.440028340E-1,-2.628830373E-1
3.339053958E0,-1.374931812E0,-3.413240239E-2,-6.570398808E-2
3.349090958E0,-7.145574093E-1,-2.782867253E-1,-3.386228681E-1
3.359127958E0,8.300224543E-1,-2.279634029E-2,-4.127673507E-1
3.369164958E0,1.040965080E0,2.575740516E-1,-1.349588931E-1
3.379201958E0,5.848199725E-1,6.940492988E-2,-2.579856850E-2
3.389238958E0,-1.649285555E-1,-5.263007879E-1,-1.249746829E-1
3.399275958E0,-1.686917901E0,-1.404369026E-1,-2.522752285E-1
3.409313958E0,-1.418471217E0,-1.210280508E-1,-1.631120592E-1
3.419350958E0,1.226999998E0,3.386314511E-1,-1.196962129E-2
3.429387958E0,1.220630288E0,-5.187479779E-2,-3.735872209E-1
3.439424958E0,-3.969624639E-1,-4.743586183E-1,-1.011568978E-1
3.449461958E0,-6.252171993E-1,-5.641116500E-1,-1.024682447E-1
3.459498958E0,1.031489253E0,-5.103877187E-1,-9.460884333E-2
3.469535958E0,1.834712386E0,-8.655812591E-2,-1.818225682E-1
3.479572958E0,1.162474379E-1,2.108063549E-1,-1.931202263E-1
3.489609958E0,-2.223006487E0,6.889787912E-1,4.514238834E-1
3.499646958E0,-1.894368291E0,2.586820722E-1,2.860235572E-1
3.509683958E0,8.216453791E-1,-7.724331617E-1,-1.103898361E-1
3.519721958E0,1.966872811E0,-7.041341662E-1,-4.030250907E-1
3.529758958E0,9.466897845E-1,-3.086268008E-1,-2.327556312E-1
3.539795958E0,-8.206596971E-1,4.978700578E-1,-2.804139070E-2
3.549832958E0,-1.454519272E0,2.831393778E-1,-4.749125615E-2
3.559869958E0,3.297497630E-1,-3.874200284E-1,-2.646456845E-2
3.569906958E0,5.234917998E-1,-1.108848572E0,-4.871903658E-1
3.579943958E0,4.134139121E-1,-6.976052523E-1,-3.424522281E-1
3.589980958E0,-2.044916451E-1,-4.562498629E-1,3.583781794E-2
3.600017958E0,-6.668828726E-1,5.334052444E-1,1.598781645E-1
3.610054958E0,-4.593027830E-1,5.185818076E-1,3.349807560E-1
3.620091958E0,2.545812130E-1,3.742809221E-2,1.462748200E-1
3.630129958E0,8.104774952E-1,-1.417216957E-1,-3.053070307E-1
3.640166958E0,2.082572728E-1,-9.095696807E-1,8.908671886E-2
3.650203958E0,-4.784073830E-1,-6.532108784E-1,-1.711579114E-1
3.660240958E0,-9.754965901E-1,-3.219301999E-2,-1.071568280E-1
3.670277958E0,5.737840533E-1,3.977455795E-1,3.392387629E-1
3.680314958E0,8.100831509E-1,1.090814173E-1,-2.280623466E-1
3.690352042E0,-5.327580497E-2,-1.582871675E-1,3.970917687E-2
3.700389042E0,-8.942848444E-1,-3.124350607E-1,1.000580657E-2
3.710426042E0,-8.851236105E-1,-7.395645976E-2,-3.604705334E-1
3.720463042E0,-1.696967036E-1,-9.391075373E-2,-3.076743521E-2
3.730500042E0,1.344106078E0,-1.876130104E-1,-2.419350743E-1
3.740538042E0,4.044203758E-1,-1.521934420E-1,-2.150946558E-1
3.750575042E0,-1.162232637E0,-1.478338540E-1,7.486226968E-3
3.760612042E0,-5.150625706E-1,-2.966467142E-1,-1.022702232E-1
3.770649042E0,1.291339397E-1,4.506717436E-3,-9.671167284E-2
3.780686042E0,8.931977749E-1,2.739627361E-1,-7.012546062E-2
3.790723042E0,1.137740493E0,6.447847188E-2,1.269199550E-1
3.800760042E0,-2.577161789E-1,-1.206355765E-1,-6.427682191E-2
3.810797042E0,-2.278011084E0,-2.150505036E-1,-1.394301653E-1
3.820834042E0,-1.167407155E0,-6.716554165E-1,2.438854612E-2
3.830871042E0,2.669945955E0,-5.951563716E-1,-2.334033102E-1
