"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.134682917E-1,1.762135620E0,-2.282752991E0,1.028630951E1
8.235052917E-1,1.533860321E0,-1.539698181E0,1.264779877E1
8.335432917E-1,6.976991272E-1,9.295669556E-2,1.811278427E1
8.435802917E-1,-2.530487823E0,2.570155334E0,1.434002975E1
8.536172917E-1,-3.228785706E0,2.271975403E0,1.150702103E1
8.636542917E-1,4.014651489E-1,1.156345367E0,9.649384003E0
8.736912917E-1,1.890119476E0,3.795207825E0,9.445657654E0
8.837282917E-1,1.346000977E0,4.824467468E0,8.769364014E0
8.937652917E-1,-8.819659424E-1,2.160756683E0,9.538614349E0
9.038022917E-1,-1.552421722E0,1.729952545E0,4.448000336E0
9.138402917E-1,5.986051941E-1,4.248614960E0,3.258723450E0
9.238772917E-1,1.217118988E0,3.682043152E0,1.196042816E1
9.339142917E-1,1.548978882E0,2.597997437E0,1.408675644E1
9.439512917E-1,-8.517288208E-2,-1.314266968E-1,1.491423569E1
9.539882917E-1,-2.088307343E0,7.526348877E-1,1.139370667E1
9.640252917E-1,-1.290017395E0,1.128952332E0,7.322772217E0
9.740622917E-1,-1.592687988E-1,1.610950012E0,7.007677460E0
9.840992917E-1,1.152603149E0,2.500250702E0,8.717272339E0
9.941362917E-1,-4.947212219E-1,2.571502533E0,1.427117294E1
1.004174292E0,-3.329077148E-1,2.296374664E0,1.233015930E1
1.014211292E0,-6.999444580E-1,2.210752716E0,1.137439682E1
1.024248292E0,-7.828720093E-1,2.669548645E0,1.009590546E1
1.034285292E0,5.722599792E-1,3.363355865E0,7.096442871E0
1.044322292E0,-1.166524200E0,3.038231964E0,8.609346771E0
1.054359292E0,-1.578916626E0,7.005432129E-1,1.070828201E1
1.064396292E0,-1.206940155E0,2.557282104E0,9.229357452E0
1.074433292E0,-2.505789185E-1,5.723198547E0,7.777526550E0
1.084471292E0,-4.834945679E-1,6.376589813E0,7.639513550E0
1.094508292E0,-2.629581757E0,3.536695404E0,8.920100555E0
1.104545292E0,-2.378553772E0,1.727407837E-1,7.785460052E0
1.114582292E0,-1.208137665E0,-3.897894287E-1,1.073432785E1
1.124619292E0,-8.873547363E-1,2.700833588E0,8.522078247E0
1.134656292E0,-1.667232971E0,7.393125916E-1,1.334145630E1
1.144693292E0,-2.894979858E0,4.230203247E-1,1.041085052E1
1.154730292E0,-2.165097656E0,3.313060455E0,7.265591125E0
1.164767292E0,-1.989213409E0,9.262288971E0,5.229225769E0
1.174805292E0,-1.671274567E0,8.723559265E0,5.164560242E0
1.184842292E0,-1.779798889E0,4.327201538E0,5.995332642E0
1.194879292E0,-2.311792603E0,8.737330627E-1,8.484207001E0
1.204916292E0,-1.503024445E0,-1.325643311E0,1.153097122E1
1.214953292E0,-4.992118835E-1,6.574328613E-1,1.261052628E1
1.224990292E0,-1.213676147E0,6.878196716E-1,1.421878189E1
1.235027292E0,-1.037043457E0,5.174739075E-1,1.173409882E1
1.245064292E0,1.008752289E0,3.194357300E-1,9.371711426E0
1.255101292E0,1.431473236E0,1.119072876E0,8.732690277E0
1.265139292E0,8.520281982E-1,4.227209473E0,6.219716034E0
1.275176292E0,-1.687740326E0,4.868625641E0,9.208401031E0
1.285213292E0,-3.015479279E0,2.556234283E0,1.148636398E1
1.295250292E0,-1.801354065E0,-4.957690430E-1,1.070798264E1
1.305287292E0,3.782633972E-1,1.846260681E0,9.923913116E0
1.315324292E0,2.781964874E0,7.049889679E0,7.678582306E0
1.325361292E0,8.352630615E-1,9.858199768E0,6.112239532E0
1.335398292E0,-1.280736694E0,6.428531799E0,4.836442566E0
1.345436292E0,-1.444496155E0,1.021924896E0,7.128326569E0
1.355473292E0,-1.091679840E0,-1.276844788E-1,8.318052521E0
1.365510292E0,5.683680725E-1,1.010398865E0,9.717492371E0
1.375547292E0,6.321354675E-1,2.619702301E0,1.132155670E1
1.385584292E0,-4.604425049E-1,3.307222595E0,1.248463806E1
1.395621292E0,-1.376537476E0,2.583327942E0,1.106963058E1
1.405658292E0,-1.543590088E0,1.872156830E0,9.872270508E0
1.415695292E0,-1.312021637E0,2.632126465E0,5.364544373E0
1.425732292E0,-1.316811676E0,3.745361481E0,6.938970337E0
1.435769292E0,-1.523980865E0,2.774330750E0,1.053449341E1
1.445807292E0,-2.791544952E0,-3.878434753E-1,1.484582794E1
1.455844292E0,-1.884580994E0,3.441343689E-1,1.142963196E1
1.465881292E0,8.083190918E-3,3.332519989E0,1.117546051E1
1.475918292E0,-1.179547119E-1,7.036118317E0,7.532486115E0
1.485955292E0,-9.171427917E-1,3.164868622E0,8.839717712E0
1.495992292E0,-2.227966919E0,-2.405497742E0,1.341734848E1
1.506029292E0,-8.137078857E-1,-1.875899048E0,1.058823166E1
1.516066292E0,1.817221069E-1,3.392545166E0,9.695039063E0
1.526103292E0,7.379653931E-2,6.540948029E0,1.017539017E1
1.536141292E0,-1.202898560E0,4.062701569E0,1.129491211E1
1.546178292E0,-2.113455048E0,1.327589264E0,1.216744766E1
1.556215292E0,5.390290833E-1,3.265609131E0,8.323291626E0
1.566252292E0,1.232536926E0,8.016429749E0,4.709506531E0
1.576289292E0,-4.710704041E-1,8.532107391E0,3.996539154E0
1.586326292E0,-2.371368713E0,3.152594147E0,8.378526764E0
1.596363292E0,-2.209854584E0,-1.433868256E0,1.139385635E1
1.606400292E0,9.943821716E-1,-5.525010681E-1,1.240590179E1
1.616437292E0,3.355122986E0,4.887037354E0,1.160686340E1
1.626475292E0,2.610271912E0,6.648574219E0,1.006477020E1
1.636512292E0,-4.659809875E-1,4.343218231E0,9.746831360E0
1.646549292E0,-7.845185852E-1,-4.388873291E-1,1.180145874E1
1.656586292E0,7.369175720E-1,-6.644682312E-1,1.011820908E1
1.666623292E0,2.882705383E0,2.592458954E0,8.437204742E0
1.676660292E0,2.352507935E0,4.635260925E0,7.715256042E0
1.686696833E0,-1.498833160E0,3.806733856E0,7.203619995E0
1.696733833E0,-2.380948792E0,3.251239014E-1,1.033675461E1
1.706770833E0,-2.594105530E-1,2.598596191E-1,1.101544327E1
1.716807833E0,1.361867981E0,4.062402191E0,1.024125320E1
1.726845833E0,1.597478027E0,6.354435883E0,5.449567566E0
1.736882833E0,-1.168320465E0,5.156776428E0,2.824925537E0
1.746919833E0,-3.103346558E0,2.881058807E0,2.122586060E0
1.756956833E0,-1.971101074E0,5.388793945E-1,5.985153809E0
1.766993833E0,-5.499563599E-1,1.478924561E0,7.414232025E0
1.777030833E0,1.097218323E-1,9.490264893E-1,1.621757538E1
1.787067833E0,-9.574090576E-1,-4.161346436E-2,2.427082855E1
1.797104833E0,-2.129172363E0,2.037113800E0,1.565729050E1
1.807141833E0,-2.521207123E0,2.874173126E0,1.120973923E1
1.817179833E0,-8.702902222E-1,3.087030487E0,6.333629150E0
1.827216833E0,-6.724017334E-1,3.556903381E0,4.142335968E0
1.837253833E0,1.134939880E0,3.639980621E0,6.439758453E0
1.847290833E0,2.097887421E0,3.912114716E0,6.163732452E0
1.857327833E0,-1.699865112E0,3.531156921E0,1.037253021E1
1.867364833E0,-2.420616302E0,-1.064735870E0,1.724623627E1
1.877401833E0,-1.505868530E0,-1.347198486E0,1.505434433E1
1.887438833E0,4.725672913E-1,2.368225250E0,8.838969269E0
1.897475833E0,2.512225800E0,4.564907227E0,2.999612274E0
1.907512833E0,-6.279441833E-1,3.567830658E0,5.431904297E0
1.917550833E0,-2.878963165E0,9.080117798E-1,1.003303619E1
1.927587833E0,-2.043251038E0,1.883233795E0,9.963730316E0
1.937624833E0,-8.671467590E-1,4.210893402E0,1.251846771E1
1.947661833E0,-5.565426636E-1,5.272186432E0,1.129985184E1
1.957698833E0,-2.653232574E0,2.898273010E0,1.112067444E1
1.967735833E0,-2.977907410E0,1.726659393E0,8.833730164E0
1.977772833E0,-1.167871399E0,3.631897430E0,6.973997498E0
1.987809833E0,-1.228195953E0,5.198838959E0,8.512049103E0
1.997846833E0,-1.859732666E0,1.537303162E0,1.036220169E1
2.007883833E0,-1.360071716E0,-1.352587280E0,1.042387344E1
2.017921833E0,4.960684204E-1,2.562072144E0,9.237290955E0
2.027958833E0,3.067121887E-1,8.073760529E0,6.835236053E0
2.037995833E0,-1.119072876E0,5.469176788E0,8.062683563E0
2.048032833E0,-1.308578796E0,-4.966671753E-1,1.127006378E1
2.058069833E0,9.184899902E-1,-2.426603851E0,8.826395416E0
2.068106833E0,2.608026581E0,-3.905378723E-1,1.127245880E1
2.078143833E0,5.411247253E-1,2.781366119E0,1.074166260E1
2.088180833E0,-2.147733765E0,3.488046570E0,8.880732422E0
2.098217833E0,-2.744842072E0,6.304290161E0,5.864504700E0
2.108255833E0,-1.459465027E-1,7.553592224E0,9.363777924E0
2.118292833E0,-5.887257385E-1,6.646927643E0,1.083686462E1
2.128329833E0,-2.627037048E0,1.454824677E0,1.308638672E1
2.138366833E0,-1.097517700E0,3.809577942E-1,7.903564453E0
2.148403833E0,3.384461975E-1,3.355422363E0,3.797004089E0
2.158440833E0,1.144969025E0,4.017794952E0,6.284830627E0
2.168477833E0,-3.284170532E-1,-1.962269440E0,1.571926163E1
2.178514833E0,-2.510429535E0,-5.899232483E-1,1.021296204E1
2.188551833E0,1.784289551E-1,2.671494598E0,7.935148773E0
2.198588833E0,1.701362000E0,6.916067963E0,5.426814880E0
2.208626833E0,3.266207886E-1,2.521207123E0,1.253418503E1
2.218663833E0,1.281335449E-1,-3.691922607E0,1.612566650E1
2.228700833E0,3.469784546E-1,-4.819976807E-1,8.500822449E0
2.238737833E0,1.180894318E0,6.164780273E0,8.049510956E0
2.248774833E0,3.298540649E0,8.207881622E0,5.701194305E0
2.258811833E0,2.499202881E0,9.885443115E-1,1.528980469E1
2.268848833E0,-6.114784241E-1,-1.604812775E0,1.137993530E1
2.278885833E0,-2.730022888E0,2.582878876E0,8.052654419E0
2.288922833E0,-2.259551239E0,1.019754410E1,1.739233246E0
2.298959833E0,1.240470428E0,5.766009521E0,8.129744110E0
2.308997833E0,3.015778656E0,-3.020119629E0,1.949560867E1
2.319034833E0,-9.400451660E-2,-7.731721802E0,1.855002502E1
2.329071833E0,-5.366789703E0,3.345991974E0,7.388934631E0
2.339108833E0,-2.782264252E0,1.254765701E1,3.780538330E0
2.349145833E0,2.208806763E0,1.139954453E1,3.252735901E-1
2.359182833E0,2.755020905E0,4.339925079E0,6.192472687E0
2.369219833E0,1.854343872E0,-4.287384338E0,1.128114075E1
2.379256833E0,-1.768272858E0,-3.710184631E0,1.638208328E1
2.389293833E0,-2.818488922E0,5.574258270E0,1.642669052E1
2.399330833E0,-1.631756744E0,9.241781616E0,1.145807281E1
2.409368833E0,1.136586456E0,4.563260651E0,5.394931183E0
2.419405833E0,1.190025330E0,4.655319214E-2,3.562441864E0
2.429442833E0,-1.190324707E0,1.415007477E0,9.399703217E0
2.439479833E0,-1.911974030E0,4.094435577E0,1.415830765E1
2.449516833E0,-2.066752167E0,5.128485260E0,1.096245346E1
2.459553833E0,3.607498169E-2,1.501377869E-1,1.039543259E1
2.469590833E0,3.272045746E0,-2.147284698E0,9.840386810E0
2.479627833E0,1.746118927E0,2.536325684E0,9.049730988E0
2.489664833E0,-3.263214111E-2,5.338498535E0,1.203287750E1
2.499701833E0,-1.345551910E0,4.525539093E0,5.027894440E0
2.509739833E0,-8.307723999E-2,1.288520508E0,3.728746033E0
2.519776833E0,3.976181488E0,6.902146912E-1,8.150251465E0
2.529813833E0,3.583398285E0,5.462740173E0,9.100475464E0
2.539850833E0,-3.317102051E-1,4.242777100E0,1.517349655E1
2.549887833E0,-3.827540588E0,-5.197192383E-1,1.757180923E1
2.559924833E0,-2.064506836E0,-1.945953369E0,1.223106537E1
2.569961833E0,2.610870667E0,5.578150177E0,5.227579193E0
2.579998833E0,2.937790833E0,8.571176147E0,3.274740143E0
2.590035833E0,-2.927911377E-1,4.405189362E0,7.329807587E0
2.600072833E0,-4.244723053E0,-1.193617859E0,7.590565338E0
2.610109833E0,-4.919819183E0,-3.893104248E0,1.326361816E1
2.620147833E0,-9.903405762E-1,4.647685089E0,1.270647675E1
2.630184833E0,2.587369537E0,9.692045288E0,7.904612274E0
2.640221833E0,3.430266724E0,4.431684265E0,5.654042358E0
2.650258833E0,-8.264314270E-1,-4.463268585E0,1.115914444E1
2.660295833E0,-3.409759369E0,-5.548062744E0,1.414229095E1
2.670332833E0,-1.173709259E0,1.310674438E0,1.367436401E1
2.680369833E0,-3.743714905E-1,1.103011276E1,8.112829285E0
2.690406958E0,-2.080673218E-2,6.743476868E0,6.842271423E0
2.700443958E0,-3.062631226E0,-7.361691284E-1,8.910670166E0
2.710480958E0,-1.501377869E0,-2.558928680E0,9.148375854E0
2.720518958E0,1.902244263E0,1.337319031E0,9.867330780E0
2.730555958E0,-1.847308502E0,4.462819519E0,1.738125549E1
2.740592958E0,-1.236279144E0,2.392025757E0,7.852520599E0
2.750629958E0,1.844165039E-1,1.075513458E0,3.886517944E0
2.760666958E0,1.651365967E0,1.686842194E0,1.121078705E1
2.770703958E0,3.251538391E0,7.297774200E0,6.077062683E0
2.780740958E0,-1.057251434E0,6.673272858E0,1.102607117E1
2.790777958E0,-3.960314484E0,-1.642085266E-1,1.584784424E1
2.800814958E0,-3.646267548E0,-4.180506592E0,1.153156998E1
2.810851958E0,-4.468208313E-1,1.537003784E0,3.819008331E0
2.820889958E0,1.873204651E0,9.210496674E0,4.832850037E0
2.830926958E0,2.101629639E-1,9.007518768E0,4.146676941E0
2.840963958E0,-1.100212097E-1,2.180515594E0,9.259145508E0
2.851000958E0,8.472381592E-2,-2.788850555E0,1.323787170E1
2.861037958E0,1.021176453E0,-5.972579956E-1,1.426204193E1
2.871074958E0,-1.038690033E0,6.224057007E0,1.335298233E1
2.881111958E0,-1.116378479E0,7.452851715E0,8.446186066E0
2.891148958E0,1.287322998E-1,3.343147888E0,2.882855072E0
2.901185958E0,1.550326080E0,-1.537003784E0,8.711584167E0
2.911222958E0,3.488645325E0,-2.028731232E0,1.108340195E1
2.921260958E0,-1.815724182E0,1.563049622E0,1.226803848E1
2.931297958E0,-3.788621521E0,3.626508636E0,1.191686874E1
2.941334958E0,-4.098477173E-1,5.569917297E0,7.461234283E0
2.951371958E0,5.652246094E-1,5.360203400E0,5.729934540E0
2.961408958E0,9.250762939E-1,5.857319641E-1,9.724378052E0
2.971445958E0,-9.430389404E-1,-1.969454498E0,1.123279129E1
2.981482958E0,-1.830992432E0,3.279380493E0,1.335178482E1
2.991519958E0,1.286873932E0,6.941065979E0,1.304387512E1
3.001556958E0,1.973496094E0,4.625082092E0,8.992699585E0
3.011593958E0,2.383044434E-1,-5.487588501E-1,6.234235840E0
3.021630958E0,3.353027344E-2,-1.142873383E0,7.118447113E0
3.031668958E0,-1.719923401E0,2.966082001E0,8.780590668E0
3.041705958E0,-3.046913910E0,7.222780151E0,8.751850433E0
3.051742958E0,-3.733236694E-1,5.077740784E0,1.314880692E1
3.061779958E0,4.343966675E-1,-1.287322998E-2,1.361583572E1
3.071816958E0,1.698667603E0,-1.686542816E0,1.110825027E1
3.081853958E0,8.268804932E-1,2.742596741E0,7.973169708E0
3.091890958E0,-1.260977783E0,1.069885162E1,-2.442919922E-1
3.101927958E0,1.669029236E0,5.302124176E0,8.684789886E0
3.111964958E0,1.173260193E0,-3.348985748E0,1.298414932E1
3.122001958E0,-4.583468628E-1,-6.664590912E0,1.532827469E1
3.132038958E0,-1.559906158E0,9.532177734E-1,1.049991531E1
3.142076958E0,-4.666096802E0,1.173709259E1,3.276386719E0
3.152113958E0,-2.971171417E0,7.440876617E0,7.317682800E0
3.162150958E0,-8.804690552E-1,6.240522766E-1,1.306228683E1
3.172187958E0,1.911524963E0,-3.827989655E0,1.200204163E1
3.182224958E0,3.637585602E0,3.302133179E-1,9.763746185E0
3.192261958E0,-1.023272095E0,7.568860474E0,1.079480209E1
3.202298958E0,-4.138294373E0,6.364614716E0,8.656199341E0
3.212335958E0,-5.104235687E0,4.867877197E-1,8.777896271E0
3.222372958E0,-3.077600098E0,-2.038011932E0,9.289382629E0
3.232409958E0,-4.450245667E-1,5.351072388E0,4.404740295E0
3.242446958E0,5.682183838E-1,1.042522064E1,6.357579346E0
3.252484958E0,2.582878876E0,3.974684601E0,1.336286179E1
3.262521958E0,9.235794067E-2,-6.189778290E0,1.809437256E1
3.272558958E0,-2.166444855E0,-4.730013885E0,1.050725006E1
3.282595958E0,-2.171833649E0,5.955665131E0,6.550378418E0
3.292632958E0,-4.246219940E0,1.451875809E1,6.313870239E-1
3.302669958E0,-2.807711334E0,2.786305847E0,1.429676971E1
3.312706958E0,-2.903212738E0,-3.958368530E0,1.679642166E1
3.322743958E0,-3.037184143E-1,-1.423689423E0,3.834725647E0
3.332780958E0,2.299069061E0,4.443809052E0,4.355792084E0
3.342817958E0,-3.549119568E-1,7.083270264E0,3.312761078E0
3.352855958E0,-1.072819061E0,-1.013093262E0,1.405741745E1
3.362892958E0,-4.960684204E-1,-7.060816956E0,2.320714050E1
3.372929958E0,-6.706054688E-1,-9.243278503E-1,1.679238007E1
3.382966958E0,-2.220632172E0,9.859846344E0,2.702330475E0
3.393003958E0,-2.368674316E0,1.312844925E1,-2.021695862E0
3.403040958E0,-1.914518738E-1,8.156837769E0,4.927752686E-1
3.413077958E0,7.189549255E-1,-4.715344391E0,1.541554321E1
3.423114958E0,-2.099084930E0,-8.698261871E0,1.817744980E1
3.433151958E0,-2.579735413E0,-5.399421844E0,2.191487778E1
3.443188958E0,-3.762126617E0,5.390141144E0,7.987839203E0
3.453225958E0,-1.581760712E0,2.611319733E0,8.000862122E-1
3.463263958E0,1.065634003E0,-1.189426575E0,7.830366669E0
3.473300958E0,2.831362152E0,7.804171143E0,3.666176147E0
3.483337958E0,3.935615845E0,1.444346466E1,4.800367584E0
3.493374958E0,-1.484463043E0,1.233195557E1,4.817282410E0
3.503411958E0,-4.629423065E0,-4.333488464E-1,1.354967331E1
3.513448958E0,-6.504274292E0,-1.223256226E1,1.894220947E1
3.523485958E0,-2.806364136E0,-6.239924011E0,1.401116364E1
3.533522958E0,1.129102020E0,8.002658386E0,9.452693024E0
3.543559958E0,5.884263611E-1,1.323278229E1,3.716172180E0
3.553596958E0,-2.773282928E0,4.995561676E0,6.327791290E0
3.563633958E0,-6.209237823E0,9.193881226E-1,4.089495850E0
3.573671958E0,-3.472179565E0,-4.541705475E0,1.350147354E1
3.583708958E0,1.966161346E0,1.934577026E0,1.288026535E1
3.593745958E0,4.675377502E0,7.410938873E0,1.008363098E1
3.603782958E0,6.096671906E0,4.357139282E0,8.246651001E0
3.613819958E0,3.068618774E-1,-6.489006042E-1,5.665718079E0
3.623856958E0,-4.882097626E0,-2.878963165E0,1.232282455E1
3.633893958E0,-3.943399658E0,7.080276489E-1,1.010174332E1
3.643930958E0,-4.320315857E0,7.144193573E0,1.102637054E1
3.653967958E0,1.647324371E0,7.576644287E0,1.094314362E1
3.664004958E0,5.551804962E0,3.194357300E-1,1.288610321E1
3.674041958E0,9.822573853E-1,1.330732727E-1,5.031636658E0
3.684079958E0,-1.951940918E-1,2.628533936E0,3.440894623E0
3.694117042E0,-2.885699158E0,6.381529541E0,1.151061356E1
3.704154042E0,-2.865940247E0,8.831484833E0,2.919678497E0
3.714191042E0,6.137237549E-1,2.173031158E0,2.721939697E0
3.724228042E0,-1.364861755E0,-6.522536316E0,1.624182495E1
3.734265042E0,-1.529968414E0,-3.676804047E0,1.746133896E1
3.744302042E0,-3.128494263E-1,5.167404327E0,1.286589523E1
3.754339042E0,-2.487826538E-1,8.321645050E0,6.297105103E0
3.764376042E0,6.450086975E-1,3.488495636E0,3.488046570E0
3.774413042E0,8.047265625E-1,-3.194806366E0,1.139744888E1
3.784450042E0,4.132905579E-1,-3.107837219E0,1.899355270E1
3.794488042E0,-2.830314331E0,6.770720215E0,1.218002151E1
3.804525042E0,-2.817441101E0,1.322110657E1,6.496939545E0
3.814562042E0,-2.159708862E0,6.475084991E0,8.979826355E-1
3.824599042E0,-2.392923889E0,-6.418352966E0,7.308252411E0
3.834636042E0,4.574487305E-1,-5.667813721E0,7.448810120E0
3.844673042E0,2.315385132E0,3.182980957E0,1.381088013E1
3.854710042E0,-1.221010895E0,1.144490021E1,1.584440140E1
3.864747042E0,-9.978250122E-1,7.607779541E0,4.696483612E0
3.874784042E0,5.037025452E-1,-3.679199066E0,6.462361450E0
3.884821042E0,1.494941254E0,-6.664740601E0,1.064481400E1
3.894858042E0,8.767268372E-1,4.861889648E-1,1.400517609E1
3.904896042E0,-3.923491058E0,9.225615234E0,1.321362213E1
3.914933042E0,-3.602109375E0,6.343358917E0,1.242865448E1
3.924970042E0,-2.283501434E0,-4.827461243E-1,1.064152084E1
3.935007042E0,2.872526550E-1,-2.215243378E0,9.470206604E0
3.945044042E0,1.902843018E0,2.647095337E0,8.637188873E0
3.955081042E0,-1.294058990E0,9.397906952E0,3.324287109E0
3.965118042E0,-2.500550079E0,7.728129272E0,4.860991516E0
3.975155042E0,-1.868564301E0,2.608026581E0,9.703721008E0
3.985192042E0,-3.403921509E-1,-1.778152313E0,1.365191071E1
3.995229042E0,4.423301697E-1,-1.160386963E0,1.649973862E1
4.005266042E0,-7.237449646E-1,5.800138550E0,5.264701996E0
4.015304042E0,-5.959107971E-1,6.900350647E0,5.694757690E0
4.025341042E0,1.318009186E0,2.959645386E0,8.738977203E0
4.035378042E0,1.552721100E0,9.280700684E-1,6.381529541E0
4.045415042E0,6.929090881E-1,2.192191315E0,9.035211182E0
4.055452042E0,7.893086243E-1,3.081641693E0,9.226663055E0
4.065489042E0,-1.870210876E0,4.761897583E0,8.013885040E0
4.075526042E0,-1.168769531E0,2.469564514E0,9.138646088E0
4.085563042E0,1.291214905E0,8.963360596E-1,1.111842911E1
4.095600042E0,6.614744568E-1,2.770289154E0,9.834548950E0
4.105637042E0,-2.692900085E-1,3.669169922E0,1.071711365E1
4.115674042E0,-1.953288116E0,4.242028656E0,8.362809448E0
4.125712042E0,1.615141296E-1,2.401306458E0,9.140891418E0
4.135749042E0,2.527194672E0,-1.170715485E0,1.437176376E1
4.145786042E0,2.789449310E0,-2.407443695E0,1.447040863E1
4.155823042E0,1.331032104E0,1.550475769E0,1.062460602E1
4.165860042E0,-1.040186920E0,5.939798126E0,4.470303955E0
4.175897042E0,1.052162018E0,8.646020508E0,8.916957092E-1
