"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.171184646E1,-5.116390228E0,2.347094864E-1,4.506752193E-1
1.172188346E1,-6.155481339E-1,-6.409202814E-1,5.309804678E-1
1.173192146E1,5.265175819E0,-7.204214931E-1,-3.625962436E-1
1.174195946E1,5.008532047E0,9.992766976E-1,-2.371349931E-1
1.175199746E1,-3.718427658E0,1.663507968E-1,7.111050487E-1
1.176203446E1,-7.221028805E0,6.914408505E-2,7.700487971E-1
1.177207246E1,-1.071031094E0,-1.133042336E0,5.725721717E-1
1.178211046E1,6.156312466E0,-1.086950660E0,-5.604925752E-1
1.179214846E1,5.383067131E0,8.119178414E-1,-6.141437888E-1
1.180218546E1,-1.897707701E0,2.520060539E-1,8.479827642E-1
1.181222346E1,-6.707701683E0,3.710293770E-1,8.256355524E-1
1.182226146E1,-2.306421280E0,2.506760657E-1,3.612639010E-1
1.183229946E1,2.909954071E0,-7.727238536E-1,1.467121840E-1
1.184233646E1,4.189077377E0,-1.120814867E-2,-1.734194905E-1
1.185237446E1,-7.550303936E-1,-1.044502020E0,-8.959409595E-2
1.186241246E1,-4.483027458E0,-2.992056012E-1,3.343300223E-1
1.187245046E1,-2.382546425E0,2.666054666E-1,4.264610410E-1
1.188248746E1,3.703620672E0,-2.013715655E-1,3.303494155E-1
1.189252546E1,4.976288795E0,5.917893052E-1,-3.088968992E-1
1.190256346E1,6.271371245E-1,2.893226445E-1,1.360422075E-1
1.191260146E1,-4.792459965E0,3.790121526E-2,4.625217915E-1
1.192263846E1,-4.907706738E0,-3.202177882E-1,2.537885606E-1
1.193267646E1,2.604543924E0,-9.117746949E-1,1.324069649E-1
1.194271446E1,5.877038956E0,-3.202120662E-1,-5.198014379E-1
1.195275246E1,1.517751217E0,1.583743811E0,-2.474422455E-1
1.196278946E1,-5.191424370E0,4.967030287E-1,6.225349903E-1
1.197282746E1,-6.191444397E0,-4.291285574E-1,4.716183543E-1
1.198286546E1,2.458213568E0,-9.386884570E-1,-8.400946856E-2
1.199290346E1,6.556324482E0,-8.643423319E-1,-7.338206172E-1
1.200294046E1,1.815791607E0,-4.491123557E-1,-5.075680017E-1
1.201297846E1,-4.296625614E0,4.948417544E-1,4.919819832E-1
1.202301646E1,-4.015231133E0,5.917416513E-2,6.502414346E-1
1.203305446E1,1.607162714E0,-3.001077175E-1,-1.328050494E-1
1.204309146E1,5.028602123E0,4.282860830E-2,-7.858054638E-1
1.205312946E1,5.550690927E-3,7.024890780E-1,3.996214569E-1
1.206316746E1,-3.892163754E0,-2.948493063E-1,5.015974045E-1
1.207320546E1,-2.060507536E0,-1.126693845E0,-2.384615541E-1
1.208324246E1,2.941324711E0,-1.084311724E0,-4.025650024E-1
1.209328046E1,3.667129278E0,7.935271263E-1,-2.478631288E-1
1.210331846E1,-9.771184325E-1,1.432268739E0,3.113482594E-1
1.211335646E1,-3.756111622E0,6.391974688E-1,7.653530240E-1
1.212339346E1,-1.913581252E0,-4.557407200E-1,1.209814772E-1
1.213343146E1,2.696328640E0,-1.646006703E0,-3.337555230E-1
1.214346946E1,2.148556232E0,8.915393949E-1,-5.093520880E-1
1.215350746E1,-4.569326639E-1,1.098966241E0,1.228411049E-1
1.216354446E1,-2.419634342E0,8.406348228E-1,8.201957345E-1
1.217358246E1,-1.213828921E0,5.349863768E-1,2.726863027E-1
1.218362046E1,4.177840650E-1,-8.144612908E-1,-1.312196404E-1
1.219365846E1,-6.792103052E-1,4.431397915E-1,-3.111608922E-1
1.220369546E1,-1.761250019E0,7.032574415E-1,2.337788343E-1
1.221373346E1,2.705265880E-1,-8.092355728E-2,6.864852309E-1
1.222377146E1,2.657776594E0,-1.137446165E0,-3.884760141E-1
1.223380946E1,1.339626670E0,-1.057363510E0,-3.698704839E-1
1.224384646E1,5.078535080E-1,6.512700915E-1,1.699352115E-1
1.225388446E1,-4.351720810E-1,1.438931108E0,2.061657757E-1
1.226392246E1,-8.455377817E-1,1.031987906E0,6.560311913E-1
1.227396046E1,-6.747674942E-1,-4.490563273E-1,-6.765330583E-2
1.228399846E1,-2.622656107E0,-5.823280811E-1,-5.405191183E-1
1.229403546E1,-6.055916548E-1,4.598078430E-1,1.988379359E-1
1.230407346E1,2.055574656E0,5.313289165E-1,3.223745227E-1
1.231411146E1,3.091081858E0,-1.454854570E-2,-2.661806941E-1
1.232414946E1,1.672239304E0,-4.646200314E-2,-1.051891297E-1
1.233418646E1,-4.223899364E0,3.858040869E-1,-1.137485960E-3
1.234422446E1,-3.617829084E0,7.185232043E-1,2.396016121E-1
1.235426246E1,8.483169079E-1,7.246695757E-1,3.586041629E-1
1.236430046E1,3.492639542E0,-1.060998201E0,-7.219731212E-1
1.237433746E1,1.363873124E0,-3.652265370E-1,-4.903843701E-1
1.238437546E1,-1.367295504E0,3.749721870E-2,9.729110450E-2
1.239441346E1,-1.456973672E0,4.404886365E-1,-2.228534967E-1
1.240445146E1,3.545934334E-2,-4.488031380E-3,-8.385352045E-2
1.241448846E1,1.820981026E0,-1.070945784E-1,-1.476721168E-1
1.242452646E1,3.192689419E-1,2.549134195E-1,-4.452404082E-1
1.243456446E1,-2.028462410E0,5.858398974E-2,-4.498714209E-1
1.244460246E1,-1.620223284E0,1.931748241E-1,1.791965216E-1
1.245463946E1,1.219917297E0,-2.302806973E-1,-1.752763689E-1
1.246467746E1,3.818218470E0,-2.702408731E-1,-8.367536068E-1
1.247471546E1,2.137167931E0,6.146593392E-2,-2.411364764E-1
1.248475346E1,3.368817568E-1,6.309936047E-1,-5.617283583E-1
1.249479046E1,-4.021320343E0,2.036154866E-1,-3.321099579E-1
1.250482846E1,-4.345120430E0,-2.950305045E-1,2.755994499E-1
1.251486646E1,5.119681954E-1,-3.285927474E-1,3.289319575E-1
1.252490446E1,5.056043148E0,-6.299408674E-1,-6.271625161E-1
1.253494146E1,1.624620676E0,2.397956103E-1,-5.424379706E-1
1.254497946E1,-3.727835417E0,4.972710907E-1,4.040334821E-1
1.255501746E1,-2.006193876E0,9.889066219E-1,4.676256180E-1
1.256505546E1,2.103625774E0,1.015455797E-1,2.411855459E-1
1.257509246E1,2.276146412E0,1.521903723E-1,-7.280082107E-1
1.258513046E1,-1.221731901E0,-1.091133952E-1,-2.641175874E-2
1.259516846E1,-3.742388964E0,-1.735075563E-1,3.166280985E-1
1.260520646E1,1.080714822E0,-2.024523914E-1,1.114569046E-2
1.261524446E1,3.832255125E0,-4.795814753E-1,-1.266986877E-1
1.262528146E1,2.087415695E0,1.259553313E0,-1.567924023E-1
1.263531946E1,-2.910872459E0,-5.087791011E-2,2.226673067E-1
1.264535746E1,-5.898740292E0,4.646546841E-1,4.284598827E-1
1.265539546E1,7.366038561E-1,-1.114011705E-1,1.172728539E0
1.266543246E1,6.113653660E0,-8.015037179E-1,-2.381225079E-1
1.267547046E1,2.329062462E0,-3.399316967E-1,-4.126177430E-1
1.268550846E1,-3.963440657E0,4.847494066E-1,1.144476056E0
1.269554646E1,-5.209969521E0,9.829265624E-2,9.796016812E-1
1.270558346E1,3.010493279E0,-7.142944932E-1,2.761290371E-1
1.271562146E1,4.941349030E0,5.190316439E-1,-8.578567207E-2
1.272565946E1,-2.446917534E0,-4.364146888E-1,6.626365781E-1
1.273569746E1,-6.143493652E0,3.055141866E-1,7.542376518E-1
1.274573446E1,-2.196213722E0,-7.926682234E-1,7.113868594E-1
1.275577246E1,5.989881516E0,-1.025931358E0,-2.229933292E-1
1.276581046E1,4.801243305E0,9.272400737E-1,-8.912757635E-1
1.277584846E1,-2.483075410E-1,3.199026883E-1,3.959293067E-1
1.278588546E1,-3.964240074E0,9.732719660E-1,7.891314626E-1
1.279592346E1,-2.313615799E0,-3.287400305E-1,3.314045668E-1
1.280596146E1,-4.744272232E-1,-5.888043642E-1,-3.427578807E-1
1.281599946E1,2.015471220E0,8.249953389E-1,-6.565744877E-1
1.282603746E1,-7.548667192E-1,1.600234061E-1,4.187257886E-1
1.283607446E1,1.861966252E0,-1.612739116E-1,1.094915792E-1
1.284611246E1,2.893676996E0,-1.357556581E0,-1.074938893E0
1.285615046E1,-1.259022355E0,-1.485223889E0,-7.872760296E-1
1.286618846E1,-5.470506191E0,1.048432231E0,-6.362832338E-2
1.287622546E1,-2.740235090E0,8.067618608E-1,9.333160520E-1
1.288626346E1,4.550062180E0,-2.922251523E-1,7.204813510E-2
1.289630146E1,6.876603603E0,-1.258108974E0,-1.468680978E0
1.290633946E1,-6.038061380E-1,-1.860764772E-1,-6.121573448E-1
1.291637646E1,-4.365622520E0,1.377959013E0,5.760243535E-1
1.292641446E1,-3.713207722E0,3.920338750E-1,6.254401207E-1
1.293645246E1,2.256793499E0,-5.951555967E-1,-2.496963292E-1
1.294649046E1,3.899170160E0,-1.342689157E0,-8.005722761E-1
1.295652746E1,1.320022494E-1,8.691322207E-1,-6.110388413E-2
1.296656546E1,-4.530317783E0,1.850063950E-1,-6.493324041E-2
1.297660346E1,-2.990635395E0,-3.920917865E-3,3.201795816E-1
1.298664146E1,2.134877205E0,-6.298652291E-1,9.545459598E-2
1.299667846E1,4.373047352E0,2.879961431E-1,-9.890214205E-1
1.300671646E1,1.553755045E0,1.146046743E-1,-2.750439346E-1
1.301675446E1,-2.561994791E0,8.320156336E-1,6.582068801E-1
1.302679246E1,-3.455760717E0,5.260860920E-1,4.214590788E-1
1.303682946E1,6.531323195E-1,-4.413056970E-1,1.677312255E-1
1.304686746E1,2.963162661E0,7.387574911E-1,-4.535064995E-1
1.305690546E1,5.127079487E-1,-6.625260413E-2,1.704797745E-1
1.306694346E1,-1.436822176E0,-5.237175822E-1,2.681173980E-1
1.307698146E1,-1.622809023E-1,-5.300692916E-1,-3.267900348E-1
1.308701846E1,-6.426060200E-2,-7.953720689E-1,-1.293637753E-1
1.309705646E1,5.438262820E-1,9.068431854E-1,8.051893115E-2
1.310709446E1,-2.965831757E-1,3.801386058E-1,3.046393692E-1
1.311713246E1,-3.197149634E-1,-8.754892349E-1,-1.078358740E-1
1.312716946E1,1.255773544E0,-1.273788333E0,-3.179219961E-1
1.313720746E1,9.268644452E-1,-2.146688402E-1,-2.167360634E-1
1.314724546E1,-3.119653463E-1,6.881448627E-1,3.117464185E-1
1.315728346E1,-9.941692948E-1,3.591258526E-1,3.540136516E-1
1.316732046E1,-1.065647244E0,-5.012554526E-1,-1.323333830E-1
1.317735846E1,1.330795288E0,-8.196768165E-1,-2.339933813E-1
1.318739646E1,1.718126297E0,1.813566685E-1,-2.140614837E-1
1.319743446E1,2.158195227E-1,6.482591033E-1,2.946194708E-1
1.320747146E1,-1.315972924E0,-3.648334444E-1,7.799127698E-2
1.321750946E1,-2.245569468E0,-1.135761976E0,-4.227432013E-1
1.322754746E1,6.201139092E-1,5.652830377E-2,-1.083153859E-2
1.323758546E1,3.040250540E0,1.653635859E0,5.093038455E-2
1.324762346E1,2.537004948E0,7.270987034E-1,2.543311715E-1
1.325766046E1,-1.455244143E-2,6.104089320E-2,3.963650167E-1
1.326769846E1,-1.959629178E0,-7.599184513E-1,-2.669945657E-1
1.327773646E1,-2.410599470E0,-9.776421189E-1,-2.495067120E-1
1.328777446E1,-6.393445656E-3,-2.338063270E-1,2.210799605E-1
1.329781146E1,2.703924894E0,1.172497123E-1,3.409986198E-2
1.330784946E1,1.188765049E0,4.237784743E-1,1.034232825E-1
1.331788746E1,-1.430517197E0,3.942256421E-2,3.607435226E-1
1.332792546E1,-2.375056505E0,-8.385372162E-1,4.485961795E-2
1.333796246E1,-6.370286345E-1,-1.366137385E0,-1.372132599E-1
1.334800046E1,3.026354074E0,-3.381603956E-1,-1.890628785E-1
1.335803846E1,2.903792620E0,1.284964979E-1,-1.443254389E-2
1.336807646E1,-2.566080987E-1,2.094429493E0,3.648157120E-1
1.337811346E1,-3.605783224E0,1.278916240E0,4.988836348E-1
1.338815146E1,-3.076793432E0,-5.406597257E-1,6.337613463E-1
1.339818946E1,2.855203629E0,-1.147707462E0,-9.972690791E-2
1.340822746E1,4.393938065E0,-1.975696087E-1,-5.450292826E-1
1.341826546E1,1.598348171E-1,-7.864695787E-2,1.457240731E-1
1.342830246E1,-3.275943995E0,5.369933248E-1,5.965738297E-1
1.343834046E1,-7.276650667E-1,7.967424989E-1,4.400872290E-1
1.344837846E1,1.727343559E0,3.347128034E-1,2.746793628E-1
1.345841646E1,-8.042341471E-1,1.356841326E-1,-1.137117967E-1
1.346845346E1,-2.267537355E0,-2.161431462E-1,5.455138087E-1
1.347849146E1,8.051900864E-1,-9.737476707E-1,1.788859218E-1
1.348852946E1,3.860687256E0,-1.193544626E0,-5.854935050E-1
1.349856746E1,9.298797250E-1,-1.150861025E0,-3.823364675E-1
1.350860446E1,-1.806130767E0,9.289193749E-1,1.227786466E-1
1.351864208E1,-3.360580444E0,7.353140116E-1,5.247558355E-1
1.352868008E1,-1.065365449E-1,7.656788230E-1,8.983789682E-1
1.353871808E1,1.324409723E0,8.159878850E-2,-2.452537715E-1
1.354875508E1,8.340042830E-1,-1.146071792E0,-3.760509491E-1
1.355879308E1,-1.062783241E0,-7.271157503E-1,-1.425904930E-1
1.356883108E1,-1.496232748E0,7.064518929E-1,-4.938251153E-2
1.357886908E1,1.274496675E0,2.510469258E-1,6.335724592E-1
1.358890708E1,4.391647816E0,-3.709226251E-1,-1.793769598E-1
1.359894408E1,6.232616901E-1,5.786839128E-1,-4.601373076E-1
1.360898208E1,-3.532638788E0,-7.702633739E-1,-4.931569099E-2
1.361902008E1,-4.778349400E0,-6.553595066E-1,-9.318985976E-3
1.362905808E1,-3.614973426E-1,-2.440678924E-1,2.519576252E-1
1.363909508E1,5.720702171E0,1.703765690E-1,-4.954927787E-2
1.364913308E1,3.562509775E0,7.776430845E-1,4.061070830E-2
1.365917108E1,-1.314497232E0,6.384271383E-1,1.563142985E-1
1.366920908E1,-5.105883121E0,3.801569641E-1,2.120295018E-1
1.367924608E1,-3.318853617E0,-9.096967578E-1,2.046198994E-1
1.368928408E1,1.163590074E0,-7.385755777E-1,-2.211106271E-1
1.369932208E1,2.076279640E0,1.553749204E0,-4.379574656E-1
1.370936008E1,3.179433644E-1,4.274030626E-1,4.688259661E-1
1.371939808E1,5.054309219E-2,2.489350587E-1,5.329021439E-2
1.372943508E1,1.297559381E0,-4.156525135E-1,-4.306655526E-1
1.373947308E1,2.227812767E0,-6.925085187E-1,-2.418275177E-1
1.374951108E1,-1.919748187E0,1.898481548E-1,-3.525747955E-1
1.375954908E1,-4.348833561E0,-2.267376184E-1,-7.275821269E-2
1.376958608E1,-1.702542305E0,1.042466909E-1,3.450219929E-1
1.377962408E1,2.835596323E0,1.398893893E-1,-8.175504953E-2
1.378966208E1,4.635247707E0,-3.648020029E-1,-2.481986433E-1
1.379970008E1,2.224779129E-2,-3.385044932E-1,-2.173789591E-1
1.380973708E1,-4.081019402E0,8.969918489E-1,2.799727619E-1
1.381977508E1,-3.441169977E0,8.174992800E-1,4.610042274E-1
1.382981308E1,1.822383404E0,-1.548501849E-2,3.569015265E-1
1.383985108E1,3.626582861E0,3.775191307E-1,-4.561729729E-1
1.384988808E1,9.541499019E-1,-8.475695848E-1,-1.709740013E-1
1.385992608E1,-2.909186602E0,-2.550345063E-1,1.780650616E-1
1.386996408E1,-3.209094286E0,1.772620678E-1,-9.030326456E-2
1.388000208E1,1.220384389E-1,-4.930983484E-2,3.298353851E-1
1.389004008E1,3.058387995E0,9.916112572E-2,-8.279692382E-2
1.390007708E1,2.435456038E0,2.211690843E-1,-1.640017778E-1
1.391011508E1,-1.147577286E0,5.498834886E-3,3.669265509E-1
1.392015308E1,-2.596466064E0,-2.604337409E-2,1.014090553E-1
1.393019108E1,-1.411393166E0,-4.635685086E-1,1.099990830E-1
1.394022808E1,1.769513249E0,-2.647449374E-1,1.578438580E-1
1.395026608E1,1.842780352E0,6.750545502E-1,-4.617025703E-2
1.396030408E1,-6.966269612E-1,4.859438837E-1,3.148080707E-1
1.397034208E1,-1.360251546E0,2.596425712E-1,4.558493495E-1
1.398037908E1,4.488179088E-1,-2.524349689E-1,8.514651656E-2
1.399041708E1,1.200906038E0,-6.428778172E-1,-3.309011459E-2
1.400045508E1,-4.536307454E-1,-8.345422894E-2,4.523139074E-2
1.401049308E1,-2.294306993E0,9.027995467E-1,4.788174629E-1
1.402053108E1,-7.914778590E-2,7.755067348E-1,6.201832891E-1
1.403056808E1,2.406315327E0,-9.601081014E-1,-1.087974161E-1
1.404060608E1,1.040868685E-1,5.981302261E-1,-4.955953956E-1
1.405064408E1,-1.178436399E0,6.517093629E-2,3.877005577E-1
1.406068208E1,-1.954275131E0,5.976074338E-1,4.741400182E-1
1.407071908E1,1.230346203E0,6.450612545E-1,-7.201787829E-2
1.408075708E1,1.434752345E0,-1.134905100E0,-2.378472835E-1
1.409079508E1,-8.502584696E-1,1.277254105E0,-3.143079579E-1
1.410083308E1,-7.424581051E-1,7.005243301E-1,1.109554023E-1
1.411087008E1,-8.369167894E-2,-4.315672070E-2,1.614188403E-1
1.412090808E1,2.122578144E0,-4.849964678E-1,-3.603352904E-1
1.413094608E1,8.172016740E-1,-7.691957355E-1,-2.720158100E-1
1.414098408E1,-1.291735291E0,6.823611856E-1,3.800924122E-2
1.415102208E1,-2.229918718E0,9.525092840E-1,4.571034610E-1
1.416105908E1,9.037887454E-1,3.883949518E-1,3.887581229E-1
1.417109708E1,3.900917768E0,-1.296644092E0,-5.772817135E-1
1.418113508E1,6.816694736E-1,-4.332550764E-1,-5.725854039E-1
1.419117308E1,-2.877359390E0,9.261655807E-1,8.851111867E-3
1.420121008E1,-3.890937328E0,1.397920370E0,1.218042970E-1
1.421124808E1,-6.848482490E-1,1.803894043E-1,5.005766153E-1
1.422128608E1,5.452232838E0,-4.120606184E-1,9.221079201E-2
1.423132408E1,3.619662762E0,-1.715899348E0,-8.575296998E-1
1.424136108E1,-1.258865595E0,5.403568149E-1,-4.202438295E-1
1.425139908E1,-5.835887432E0,1.410192400E-1,3.769492209E-1
1.426143708E1,-2.190411568E0,6.915326715E-1,8.572189808E-1
1.427147508E1,3.724951982E0,7.718566060E-2,2.751579881E-1
1.428151308E1,4.555278778E0,-8.676269054E-1,-9.404233098E-1
1.429155008E1,-1.999803543E0,-8.508082628E-1,-4.005115926E-1
1.430158808E1,-4.908217430E0,4.202709794E-1,4.114983380E-1
1.431162608E1,-5.342699289E-1,3.719740212E-1,6.671812534E-1
1.432166408E1,5.184092999E0,-1.164571643E0,-3.491691053E-1
1.433170108E1,1.605819464E0,1.245113254E0,-7.126597166E-1
1.434173908E1,-3.976368189E0,1.203285933E0,2.988408208E-1
1.435177708E1,-6.487963676E0,5.485380292E-1,1.129939675E0
1.436181508E1,2.268469810E0,-2.692392766E-1,7.065799236E-1
1.437185308E1,6.447245121E0,-1.654451132E0,-1.037064314E0
1.438189008E1,1.994136691E0,-9.380829930E-1,-3.572642207E-1
1.439192808E1,-5.001362324E0,9.915995598E-1,7.558960915E-1
1.440196608E1,-5.012743950E0,1.326190948E0,7.460532784E-1
1.441200408E1,1.031100869E0,1.588195413E-1,4.496415854E-1
1.442204108E1,4.584326267E0,-1.010486960E0,-7.621172667E-1
1.443207908E1,1.210984588E0,-4.347809255E-1,-5.315106511E-1
1.444211708E1,-3.753000736E0,-1.226832904E-2,3.694461882E-1
1.445215508E1,-3.709012508E0,1.765441522E-2,1.516222507E-1
1.446219208E1,1.864387989E0,-9.676001072E-1,3.662916645E-2
1.447223008E1,5.264518261E0,2.747013867E-1,-6.304060817E-1
1.448226808E1,2.895571947E0,7.491694093E-1,-2.485854328E-1
1.449230608E1,-2.914960384E0,1.173031449E0,5.937172771E-1
1.450234408E1,-5.538580418E0,4.507775009E-1,5.440608859E-1
1.451238071E1,-1.612591267E0,-4.567470849E-1,4.004227519E-1
1.452241871E1,4.707563400E0,-8.807634711E-1,-7.005093098E-1
1.453245671E1,4.132165432E0,1.241694927E0,-8.429327607E-1
1.454249471E1,-1.420865297E0,1.080512524E0,3.082269728E-1
1.455253171E1,-4.503571510E0,7.455343008E-1,6.934449673E-1
1.456256971E1,-1.832465768E0,-7.416902781E-1,-1.537769753E-2
1.457260771E1,2.788192272E0,-1.221716523E0,-7.940111756E-1
1.458264571E1,2.467057705E0,1.059025228E-1,-5.097694993E-1
1.459268271E1,-1.579857111E0,5.569255911E-3,4.404865503E-1
1.460272071E1,-1.843937516E0,-5.010665059E-1,-1.434109826E-2
1.461275871E1,5.464002490E-1,-4.129441082E-1,-4.762403071E-1
1.462279671E1,1.966169715E0,1.814187765E0,7.241667807E-2
1.463283471E1,-4.481745660E-1,1.428200126E0,2.171325684E-1
1.464287171E1,-1.602771759E0,3.066670597E-1,2.158797979E-1
1.465290971E1,1.136852145E0,-6.781366467E-1,-2.864155471E-1
1.466294771E1,1.727469563E0,-1.661078215E0,-7.499032021E-1
1.467298571E1,-1.903703451E0,8.218108416E-1,-6.548568606E-1
1.468302271E1,-3.553063393E0,8.397478461E-1,3.175835907E-1
1.469306071E1,-3.798451722E-1,5.883947611E-1,5.041627884E-1
1.470309871E1,4.372385025E0,-1.271265030E0,-4.928583503E-1
1.471313671E1,3.162908554E0,-1.468658805E0,-9.075157046E-1
1.472317371E1,-1.685746551E0,-4.271672368E-1,-3.701997697E-1
1.473321171E1,-3.638065577E0,6.105347872E-1,4.947398305E-1
1.474324971E1,-1.954653740E0,9.361841083E-1,2.156620026E-1
1.475328771E1,1.924866199E0,6.822943091E-1,2.729335725E-1
1.476332571E1,2.408278465E0,-3.487015963E-1,-2.325602993E-2
1.477336271E1,-5.309396386E-1,-4.215867221E-1,-3.267378807E-1
1.478340071E1,-2.259319067E0,2.396617830E-1,3.741981089E-2
1.479343871E1,-3.892754316E-1,3.747229278E-1,2.004824877E-1
1.480347671E1,2.038673878E0,-3.980867267E-1,-1.216478497E-1
1.481351371E1,1.288052201E0,-5.105040669E-1,-2.466065735E-1
1.482355171E1,-1.412397623E0,-2.885025740E-1,4.514960945E-2
1.483358971E1,-2.029622316E0,-1.048847958E-1,1.214675531E-1
1.484362771E1,1.054661632E0,2.923557758E-1,2.256472260E-1
1.485366471E1,1.076473236E0,4.440097511E-1,-1.615726650E-1
1.486370271E1,-1.394488066E-1,6.648221016E-1,2.493391559E-2
1.487374071E1,-6.975374222E-1,-8.924950659E-2,2.916042209E-1
1.488377871E1,1.328094125E0,-3.515805304E-2,-1.545662731E-1
1.489381671E1,1.440510392E0,-2.079196930E0,-3.431282192E-2
1.490385371E1,-7.276485115E-2,-1.488744915E-1,-3.600081205E-1
1.491389171E1,-3.182017326E0,5.741205215E-1,1.120917723E-1
1.492392971E1,-2.983697891E0,8.207905889E-1,3.853323460E-1
1.493396771E1,1.575539470E0,4.909652770E-1,4.689593315E-1
1.494400471E1,7.092214108E0,-2.151121944E-2,2.585942745E-1
1.495404271E1,5.041996479E0,-1.116111159E0,-4.172976315E-1
1.496408071E1,-3.919886827E0,4.292752743E-1,-2.078217864E-1
1.497411871E1,-7.222408295E0,-3.186466098E-1,3.353362978E-1
1.498415671E1,-2.870471776E-1,-1.145017371E-1,5.473763347E-1
1.499419371E1,4.570203304E0,2.097181529E-1,-5.892741680E-1
1.500423171E1,1.491859555E0,6.756878495E-1,9.647823870E-2
1.501426971E1,-1.698866010E0,-6.104605272E-4,8.088474274E-1
1.502430771E1,-1.281287432E0,-5.661407113E-1,-2.479017228E-1
1.503434471E1,-2.443893403E-1,-1.800355554E0,-2.542770505E-1
1.504438271E1,1.561313987E0,-1.715082116E-2,2.244889289E-1
1.505442071E1,6.073300838E-1,1.511215448E0,7.620306313E-2
1.506445871E1,-7.265893221E-1,1.432678938E0,3.872008324E-1
1.507449671E1,-2.266454995E-1,6.607650518E-1,5.264364481E-1
1.508453371E1,6.506756544E-1,-6.436429620E-1,-1.066313460E-1
1.509457171E1,-1.106233478E0,-7.363244295E-1,-3.675604165E-1
1.510460971E1,-1.981950760E0,-7.255402952E-2,1.737771779E-1
1.511464771E1,1.374453187E0,2.183113545E-1,3.104090691E-1
1.512468471E1,5.397676945E0,5.872631669E-1,-4.367305711E-2
1.513472271E1,1.992959142E0,7.891110182E-1,3.080410510E-2
1.514476071E1,-4.590444088E0,3.386034071E-1,-2.610011771E-2
1.515479871E1,-7.887961388E0,9.398892522E-3,2.260093540E-1
1.516483671E1,3.830211759E-1,-8.809931576E-3,4.790878892E-1
1.517487371E1,7.383324146E0,-8.205690980E-1,-4.991745651E-1
1.518491171E1,9.418980598E0,-5.002775192E-1,-4.328273833E-1
1.519494971E1,9.942734838E-1,-3.173162788E-2,1.057117060E-1
1.520498771E1,-8.012606621E0,8.717838526E-1,4.924191833E-1
1.521502471E1,-1.088089943E1,4.618685693E-2,5.761428475E-1
1.522506271E1,-1.780599475E0,-3.952656388E-1,5.593059659E-1
1.523510071E1,6.524795055E0,-2.044887692E-1,-4.366656244E-1
1.524513871E1,7.521414757E0,1.187277913E0,-2.849724591E-1
1.525517671E1,1.455232799E-1,2.088189274E-1,3.315128386E-1
1.526521371E1,-3.404532194E0,3.123217523E-1,3.964422941E-1
1.527525171E1,-3.293436289E0,-6.100230813E-1,-3.685427457E-2
1.528528971E1,-1.281774282E0,-1.107736468E0,-2.747876644E-1
1.529532771E1,-3.091714084E-1,2.233934700E-1,3.217516243E-1
1.530536471E1,1.531565070E0,3.500299752E-1,1.810438186E-1
1.531540271E1,1.953693151E0,8.718556911E-2,9.227240831E-2
1.532544071E1,1.392539620E0,-3.878087997E-1,1.069353521E-2
1.533547871E1,-1.284151316E0,-5.087839365E-1,-7.938628644E-2
1.534551671E1,-3.183645964E0,2.379210144E-1,2.738007717E-2
1.535555371E1,-1.744181633E0,4.005938172E-1,5.646310449E-1
1.536559171E1,3.559538364E0,-2.268660069E-2,2.614516914E-1
1.537562971E1,5.268300056E0,5.468905568E-1,-4.858371615E-1
1.538566771E1,-1.603849649E0,2.418352067E-1,-3.363100439E-2
1.539570471E1,-6.473477840E0,1.022293091E0,4.460988641E-1
1.540574271E1,-2.224097013E0,-3.653133214E-1,4.764994383E-1
1.541578071E1,7.782656193E0,-1.445398808E0,-5.890997648E-1
1.542581871E1,5.691247463E0,4.114191830E-1,-1.327450991E0
1.543585571E1,-2.845480680E0,8.054572344E-1,-2.672179602E-2
1.544589371E1,-8.564387321E0,1.756520510E0,7.892013788E-1
1.545593171E1,-1.493182778E0,-4.376658797E-2,5.771149397E-1
1.546596971E1,7.068714619E0,-7.000434995E-1,-7.503446937E-1
1.547600771E1,6.674125195E0,-5.092128515E-1,-1.340763807E0
1.548604471E1,-2.706635714E0,6.142795086E-1,-1.461377293E-1
1.549608271E1,-8.802252769E0,1.460116744E0,8.155577183E-1
1.550612071E1,-4.319021702E0,6.446050406E-1,7.227730751E-1
1.551615971E1,6.356756687E0,-6.243704557E-1,-4.239531755E-1
1.552619671E1,8.667920113E0,-1.626633763E0,-1.567250013E0
1.553623471E1,5.031603575E-1,3.471335471E-1,-5.860926509E-1
1.554627271E1,-7.343985081E0,5.683574677E-1,5.012833476E-1
1.555631071E1,-6.806275845E0,6.247685552E-1,4.800717831E-1
1.556634871E1,1.925036311E0,-6.456602812E-1,2.833878100E-1
1.557638571E1,7.926231861E0,-1.385998607E0,-1.056609392E0
1.558642371E1,2.433872223E0,-1.304991245E0,-1.129934192E0
1.559646171E1,-4.343331814E0,1.312800527E0,4.611127377E-1
1.560649971E1,-4.641194344E0,1.665043235E0,7.225054502E-1
1.561653671E1,-1.460591704E-1,1.030164599E0,3.805994987E-1
1.562657471E1,3.868621349E0,-8.055039048E-1,-6.245206594E-1
1.563661271E1,1.877092361E0,-4.895400405E-1,-7.194921374E-1
1.564665071E1,-2.640182734E0,-1.372909546E-1,-1.057243720E-1
