"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.815325833E-1,9.011260986E-1,2.418969727E0,6.870263214E0
9.915705833E-1,-8.598120117E-1,-4.840633850E0,7.393425293E0
1.001607583E0,3.562591553E-2,-3.370989990E0,5.266797638E0
1.011645583E0,8.247848511E-1,8.771759033E-1,8.276888123E0
1.021683583E0,2.829116821E-2,1.380878448E0,1.935160812E1
1.031720583E0,-1.957479401E0,6.632707214E-1,2.080523529E1
1.041758583E0,-1.021775208E0,2.709515533E0,1.666933594E1
1.051796583E0,1.989063721E0,7.664361877E0,8.578660583E0
1.061833583E0,4.455484772E0,9.088200989E0,3.050057373E0
1.071871583E0,3.160078583E0,5.185366974E0,5.239404602E0
1.081909583E0,-1.760039978E0,1.993853760E-1,1.225711121E1
1.091946583E0,-2.856060791E0,-9.747729492E-1,1.413315994E1
1.101984583E0,-2.203417969E-1,1.251996460E0,1.227208008E1
1.112022583E0,1.620230713E0,3.649111633E0,1.077788727E1
1.122059583E0,2.631527710E-1,3.321892090E0,1.166179916E1
1.132097583E0,-3.398532715E0,2.958896942E0,1.114567245E1
1.142135583E0,-3.583847351E0,2.104324036E0,9.802515564E0
1.152173583E0,-1.346899109E0,1.431473236E0,9.412875824E0
1.162210583E0,7.414082336E-1,1.254990234E0,1.005264542E1
1.172248583E0,1.985770569E0,1.873354340E0,9.680519257E0
1.182286583E0,1.566043396E0,2.926115112E0,9.035959625E0
1.192323583E0,1.091829529E0,2.858006744E0,7.895630951E0
1.202361583E0,1.124761047E0,1.180295563E0,8.070916443E0
1.212399583E0,2.110910339E0,2.303709412E-1,9.001531219E0
1.222436583E0,1.770518188E0,2.467019806E0,9.242380371E0
1.232474583E0,5.563929749E-1,4.378395081E0,9.749675446E0
1.242512583E0,-1.274449768E0,2.296524353E0,1.003902374E1
1.252549583E0,-2.295326843E0,-1.662891998E0,1.045246399E1
1.262587583E0,-1.195414124E0,-2.181114349E0,1.039842636E1
1.272625583E0,1.532812500E-1,2.595003662E0,9.807604980E0
1.282662583E0,6.560856628E-1,6.499783630E0,9.100924530E0
1.292700583E0,-5.218148804E-1,4.872068481E0,8.624764709E0
1.302738583E0,-1.318158875E0,1.993853760E-1,8.306376801E0
1.312776583E0,-4.348457336E-1,-8.228388977E-1,9.337133331E0
1.322813583E0,5.987548828E-2,3.140319672E0,1.012329849E1
1.332851583E0,9.565109253E-2,7.416926422E0,8.884923706E0
1.342889583E0,-3.999682617E-1,6.053860931E0,8.188571777E0
1.352926583E0,-1.345701599E-1,1.360221405E0,8.841214600E0
1.362964583E0,1.841171265E0,-1.331930237E0,1.047267197E1
1.373002583E0,2.170636139E0,1.951042786E0,1.037687119E1
1.383039583E0,1.099014587E0,5.890400848E0,9.798623657E0
1.393077583E0,5.896238708E-1,5.478607178E0,9.116043091E0
1.403115583E0,-2.164498901E-1,1.926344147E0,1.054482193E1
1.413152583E0,4.995112610E-1,-1.686842194E0,1.343815521E1
1.423190583E0,-1.871109009E-2,9.632469177E-1,1.030457153E1
1.433228583E0,-1.650168457E0,6.324647827E0,7.205715637E0
1.443266583E0,-7.102729797E-1,9.267677765E0,6.331533508E0
1.453303583E0,4.179309082E-1,3.800297241E0,1.037402710E1
1.463341583E0,-1.125659180E-1,-3.208877106E0,1.036848862E1
1.473379583E0,3.472778320E-2,-3.036286011E0,7.856562195E0
1.483416583E0,-6.595285034E-1,2.544109497E0,7.730823669E0
1.493454583E0,-1.325643311E0,7.567962341E0,9.386081543E0
1.503492458E0,-3.313509521E0,2.816842346E0,1.293505142E1
1.513529458E0,-4.340972900E0,-4.866080933E0,1.270947052E1
1.523567458E0,-2.678080902E0,-4.851860504E0,1.096948883E1
1.533605458E0,2.661465454E-1,1.086590424E0,1.020457947E1
1.543642458E0,2.644850006E0,6.135890350E0,8.515791321E0
1.553680458E0,1.881587219E0,3.729045410E0,9.376651154E0
1.563718458E0,4.951702881E-1,-9.713301086E-1,1.032343231E1
1.573756458E0,-2.167492676E-1,-9.418414307E-1,1.037627243E1
1.583793458E0,7.203021240E-1,3.043620758E0,8.916358337E0
1.593831458E0,1.601819000E0,4.300556946E0,8.390801239E0
1.603869458E0,-5.180726624E-1,1.199306030E0,9.288783875E0
1.613906458E0,-2.367776184E0,-2.486479340E0,1.080288528E1
1.623944458E0,-2.580334167E0,-5.519023132E-1,9.760752411E0
1.633982458E0,-1.719324646E0,5.469326477E0,7.691305847E0
1.644019458E0,-4.252656555E-1,1.371148682E1,4.996459808E0
1.654057458E0,-7.435038757E-1,1.417297714E1,7.272776184E0
1.664095458E0,-6.101312256E-1,9.535321198E0,8.384065247E0
1.674132458E0,8.610095215E-1,2.474504242E0,9.621691589E0
1.684170458E0,1.073866882E0,-2.832409973E0,1.056832306E1
1.694208458E0,2.691403198E-1,-3.098107452E0,1.083881058E1
1.704246458E0,-1.464105377E0,6.590794373E-1,1.141960281E1
1.714283458E0,-5.049748993E0,4.760700073E0,1.056682617E1
1.724321458E0,-6.899153137E0,6.109245758E0,1.009740234E1
1.734359458E0,-5.548811188E0,3.039878540E0,1.022748184E1
1.744396458E0,-4.042044525E0,-1.459315338E0,1.052700897E1
1.754434458E0,-2.056124268E0,-3.304528198E0,1.075199112E1
1.764472458E0,-1.391206970E0,1.709445190E-1,9.403445435E0
1.774509458E0,-1.984722748E0,4.428540802E0,8.228388977E0
1.784547458E0,-1.494192810E0,2.837499390E0,9.261390839E0
1.794585458E0,-8.812174988E-1,-2.082170105E0,1.056218582E1
1.804622458E0,9.693841553E-1,-3.147504730E0,9.237590332E0
1.814660458E0,2.595153351E0,7.310797119E-1,8.508755951E0
1.824698458E0,2.966980133E0,4.759502563E0,8.759484558E0
1.834736458E0,2.352657623E0,3.452420654E0,9.806557159E0
1.844773458E0,9.593550110E-1,3.421884155E-1,9.755213928E0
1.854811458E0,7.574249268E-2,8.569679260E-1,9.078770599E0
1.864849458E0,2.993774414E-2,3.608695679E0,9.236692200E0
1.874886458E0,-5.044509888E-1,4.563410339E0,1.088641159E1
1.884924458E0,-8.689430237E-1,2.983745270E0,1.065214874E1
1.894962458E0,-1.686991882E-1,2.217488708E0,9.396859131E0
1.904999458E0,-7.185058594E-3,3.343896332E0,8.745264130E0
1.915037458E0,1.492396545E-1,4.279450836E0,9.100774841E0
1.925075458E0,-8.524772644E-1,3.964655457E0,9.335337067E0
1.935112458E0,-1.597028961E0,2.990930328E0,9.653126221E0
1.945150458E0,-6.014492798E-1,2.243684235E0,9.765093384E0
1.955188458E0,-1.766326904E-2,2.868934021E0,9.215586090E0
1.965226458E0,-6.735992432E-3,2.930905151E0,8.592282257E0
1.975263458E0,-1.027014313E0,2.730621643E0,9.714348907E0
1.985301458E0,-1.727258148E0,3.390000458E0,9.101822662E0
1.995339458E0,-1.130149841E0,4.127516785E0,8.162825317E0
2.005376458E0,-9.596543884E-1,3.247945862E0,8.826994171E0
2.015414458E0,-7.280859375E-1,1.213975525E-1,1.080602875E1
2.025452458E0,-1.625619507E0,-9.599537659E-1,1.123383911E1
2.035489458E0,-1.746118927E0,1.037193146E0,1.048494644E1
2.045527458E0,-3.176394653E-1,3.343297577E0,9.457183685E0
2.055565458E0,2.121089172E-1,3.864962769E0,9.458979950E0
2.065602458E0,-2.604583740E-1,1.809886322E0,1.022254211E1
2.075640458E0,-1.093775482E0,-6.517446899E-1,1.113040421E1
2.085678458E0,-1.046174469E0,-6.521937561E-1,1.062116318E1
2.095716458E0,3.852987671E-1,1.024170227E0,1.005728577E1
2.105753458E0,1.448238373E0,2.971321106E0,9.547595673E0
2.115791458E0,1.350791016E0,3.066373444E0,8.619226227E0
2.125829458E0,4.061054993E-1,1.065933380E0,9.026379547E0
2.135866458E0,-3.950285339E-1,-1.169068909E-1,9.909393311E0
2.145904458E0,-5.101391602E-1,2.539768524E0,8.834179230E0
2.155942458E0,-7.794291687E-1,4.780608673E0,9.222471771E0
2.165979458E0,7.351213074E-1,4.231999512E0,9.155411224E0
2.176017458E0,1.377136230E-1,2.357896729E0,9.560917969E0
2.186055458E0,5.004093933E-1,1.182391205E0,9.326954498E0
2.196092458E0,1.865121460E-1,3.134631500E0,8.596772919E0
2.206130458E0,-4.656816101E-1,4.472249908E0,9.188342743E0
2.216168458E0,-2.993774414E-1,3.886817322E0,9.767488403E0
2.226206458E0,-3.279679871E-1,2.672841797E0,1.149983597E1
2.236243458E0,-5.038522339E-1,2.047592010E0,1.041100021E1
2.246281458E0,-1.393003235E0,3.311713257E0,9.569450226E0
2.256319458E0,-1.592238922E0,3.634142761E0,1.015084122E1
2.266356458E0,-9.816586304E-1,2.127675476E0,1.090632019E1
2.276394458E0,-1.477427673E-1,1.177301788E0,1.050814819E1
2.286432458E0,1.938468933E-1,1.513802032E0,9.984537048E0
2.296469458E0,1.169068909E-1,1.808239746E0,1.015772690E1
2.306507458E0,2.097138977E-1,1.665586395E0,9.936337280E0
2.316545458E0,1.052012329E0,1.380429382E0,9.545050964E0
2.326582458E0,1.734293518E0,1.775457916E0,9.536668396E0
2.336620458E0,1.724264374E0,2.670746155E0,9.330247650E0
2.346658458E0,1.520388336E0,2.319426727E0,9.441017303E0
2.356696458E0,1.054557037E0,1.565594330E0,9.894125061E0
2.366733458E0,6.056405640E-1,2.094743958E0,1.002495300E1
2.376771458E0,4.397854614E-1,2.952909393E0,9.033414917E0
2.386809458E0,4.733157349E-1,2.576292572E0,9.145232391E0
2.396846458E0,8.921447754E-2,1.627266083E0,1.070184540E1
2.406884458E0,-4.415817261E-2,1.614392853E0,1.109477829E1
2.416922458E0,6.634204102E-1,2.689457245E0,9.463021545E0
2.426959458E0,9.690847778E-1,3.665427704E0,8.963959351E0
2.436997458E0,5.914201355E-1,2.948269043E0,9.255552979E0
2.447035458E0,-2.990780640E-1,1.595083008E0,1.057715469E1
2.457073458E0,-1.199006653E-1,1.807042236E0,1.049048492E1
2.467110458E0,7.665559387E-1,3.115022278E0,9.438921661E0
2.477148458E0,4.056564331E-2,4.460574188E0,9.140891418E0
2.487186458E0,1.691482544E-1,2.374811554E0,8.702902222E0
2.497223458E0,1.564247131E-1,1.418001251E0,9.281748505E0
2.507261750E0,9.677375793E-1,2.563868408E0,9.564211121E0
2.517299750E0,1.150657196E0,3.440894623E0,9.029523010E0
2.527336750E0,7.319778442E-1,3.102298737E0,8.822204132E0
2.537374750E0,2.694396973E-3,2.307152252E0,9.288484497E0
2.547412750E0,4.076023865E-1,1.901944885E0,9.703122253E0
2.557449750E0,1.183738403E0,2.392774200E0,9.148375854E0
2.567487750E0,1.112187195E0,2.650538177E0,9.284592590E0
2.577525750E0,1.736389160E-1,2.266586609E0,9.359886017E0
2.587562750E0,-3.794609070E-1,2.064357147E0,9.700876923E0
2.597600750E0,-1.293310547E-1,2.041604462E0,9.550888824E0
2.607638750E0,2.902464294E-1,1.899998932E0,9.667496338E0
2.617676750E0,1.676513672E-1,2.085912323E0,9.623338165E0
2.627713750E0,7.140151978E-2,2.035167847E0,9.500593414E0
2.637751750E0,2.883004761E-1,1.857936401E0,9.836195526E0
2.647789750E0,4.613406372E-1,2.188000031E0,9.901908875E0
2.657826750E0,7.143145752E-1,2.132315826E0,9.745035095E0
2.667864750E0,1.948947144E-1,2.125280457E0,8.972641296E0
2.677902750E0,-5.894741821E-1,2.203268280E0,8.790021057E0
2.687939750E0,-1.194066925E0,2.153721313E0,9.239985352E0
2.697977750E0,-1.162931671E0,2.491269379E0,1.023706192E1
2.708015750E0,-1.204096069E0,3.235671387E0,9.620194702E0
2.718053750E0,-8.147557068E-1,3.277284851E0,8.958271179E0
2.728090750E0,-4.342469788E-1,2.620600433E0,9.406738586E0
2.738128750E0,-2.525248718E-1,2.250270538E0,9.776320038E0
2.748166750E0,7.634124756E-3,2.168989563E0,1.005234604E1
2.758203750E0,6.261479187E-1,2.465522919E0,9.713450775E0
2.768241750E0,5.372328186E-1,2.969225464E0,9.202114105E0
2.778279750E0,5.866300964E-1,2.722388763E0,8.952882385E0
2.788316750E0,5.905220032E-1,2.064357147E0,9.827214203E0
2.798354750E0,7.170089722E-1,2.167492676E0,9.831405487E0
2.808392750E0,8.202941895E-1,2.473306732E0,9.979447632E0
2.818429750E0,5.040019226E-1,2.991678772E0,9.630074158E0
2.828467750E0,3.568579102E-1,3.103496246E0,9.428892517E0
2.838505750E0,4.279600525E-1,2.652633820E0,9.213939514E0
2.848543750E0,6.427633667E-1,1.629511414E0,9.924212494E0
2.858580750E0,1.916015625E-1,1.437909851E0,1.057236465E1
2.868618750E0,-1.685494995E-1,1.916764069E0,1.035441788E1
2.878656750E0,1.193468170E0,2.555635529E0,9.065597992E0
2.888693750E0,3.224295044E-1,3.280128937E0,9.182355194E0
2.898731750E0,-6.855743408E-2,2.524350586E0,1.013766861E1
2.908769750E0,1.411564636E-1,1.044677582E0,1.096454910E1
2.918806750E0,-1.157842255E0,8.372090149E-1,1.096844101E1
2.928844750E0,2.621049500E-1,6.343807983E-1,1.027448410E1
2.938882750E0,1.137334900E0,1.946851501E0,9.898765411E0
2.948920750E0,1.279389496E0,2.326761475E0,1.026744873E1
2.958957750E0,1.251846771E0,2.620750122E0,9.135053558E0
2.968995750E0,-1.397942963E0,4.048181763E0,9.629924469E0
2.979033750E0,-1.777104492E0,3.519481201E0,1.111917755E1
2.989070750E0,2.672093353E0,2.075733490E0,1.017733612E1
2.999108750E0,4.157304840E0,1.974244537E0,6.608158264E0
3.009146750E0,1.458716583E0,2.998265076E0,6.525230713E0
3.019183750E0,-3.233575745E0,4.826862488E0,9.344318390E0
3.029221750E0,-2.764750671E0,5.411247253E0,1.143023071E1
3.039259750E0,4.110452271E0,2.658771057E0,1.054122940E1
3.049296750E0,9.693542175E0,-8.083190918E-3,8.169112244E0
3.059334750E0,8.065377960E0,1.362466736E0,7.437583466E0
3.069372750E0,1.370549927E0,4.185146942E0,8.533903656E0
3.079410750E0,-4.089944916E0,4.977748718E0,9.755363617E0
3.089447750E0,-4.738246765E0,2.911595306E0,1.079016174E1
3.099485750E0,-1.699565735E0,1.043330383E-1,1.108430008E1
3.109523750E0,1.154698792E0,6.436614990E-2,1.029633865E1
3.119560750E0,1.070274353E0,2.117646332E0,9.179361420E0
3.129598750E0,-1.540746002E0,3.857178955E0,9.334888000E0
3.139636750E0,-2.370620270E0,2.878065033E0,9.835297394E0
3.149673750E0,-9.346563721E-1,9.098080444E-1,1.039094193E1
3.159711750E0,1.689835968E0,-2.486329651E-1,1.059706329E1
3.169749750E0,4.076023865E0,1.047671356E0,8.998986511E0
3.179786750E0,3.343596954E0,3.484603729E0,8.921747131E0
3.189824750E0,2.528990936E0,3.149151306E0,9.964778137E0
3.199862750E0,-2.499801636E-2,1.686842194E0,1.144924118E1
3.209900750E0,-1.084045715E0,1.673070831E0,1.069525909E1
3.219937750E0,1.738634491E0,2.460283813E0,8.939111023E0
3.229975750E0,2.631378021E0,4.552932129E0,7.876171417E0
3.240013750E0,1.811083832E0,3.742068329E0,8.705297241E0
3.250050750E0,-5.798941040E-1,1.822909241E0,9.945168915E0
3.260088750E0,-1.680555267E0,1.545536041E0,1.047192352E1
3.270126750E0,9.421408081E-1,2.318378906E0,9.223519592E0
3.280163750E0,2.038760376E0,3.001707916E0,9.119934998E0
3.290201750E0,1.218017120E0,2.467019806E0,9.752519531E0
3.300239750E0,3.098556519E-2,2.439477081E0,9.149723053E0
3.310276750E0,-1.367256775E0,3.699407043E0,8.466843109E0
3.320314750E0,-1.081051941E0,3.638932800E0,8.150850220E0
3.330352750E0,-6.786886597E-1,2.285746765E0,7.740254059E0
3.340390750E0,-6.897656250E-1,1.631607056E0,9.462123413E0
3.350427750E0,-1.460961914E-1,2.410437469E0,1.104029160E1
3.360465750E0,-8.337661743E-2,4.042343903E0,1.024843826E1
3.370503750E0,-6.042933655E-1,3.254083099E0,1.029469208E1
3.380540750E0,-5.065466309E-1,9.431886292E-1,1.171374115E1
3.390578750E0,7.159611511E-1,1.134041748E0,9.419462128E0
3.400616750E0,1.432371368E0,3.199746094E0,8.765172729E0
3.410653750E0,1.036893768E0,4.416416016E0,8.702303467E0
3.420691750E0,5.803431702E-1,3.567082214E0,8.993597717E0
3.430729750E0,8.846603394E-2,2.156116333E0,9.244476013E0
3.440766750E0,3.140469360E-1,2.308050385E0,9.085805969E0
3.450804750E0,9.407936096E-1,3.265160065E0,9.992470551E0
3.460842750E0,1.674118652E0,4.248764648E0,9.988878021E0
3.470880750E0,1.747316437E0,3.764371948E0,9.766889648E0
3.480917750E0,9.177415466E-1,2.990331573E0,9.665999451E0
3.490955750E0,5.445675659E-1,3.184627533E0,9.076225891E0
3.500993750E0,7.553292847E-1,3.760180664E0,9.221573639E0
3.511029833E0,6.664141846E-1,3.791166229E0,9.232650604E0
3.521067833E0,6.120771790E-1,2.661615143E0,9.837093658E0
3.531105833E0,5.225633240E-1,2.494113464E0,1.008872040E1
3.541142833E0,5.662724304E-1,3.486250305E0,9.363179169E0
3.551180833E0,3.026705933E-1,3.827241211E0,9.417366486E0
3.561218833E0,-2.383044434E-1,3.017425232E0,9.474547577E0
3.571255833E0,4.620890808E-1,1.935624847E0,1.035756134E1
3.581293833E0,1.310674438E0,2.529140625E0,9.882599030E0
3.591331833E0,1.287173309E0,3.419788513E0,9.568252716E0
3.601369833E0,9.138496399E-1,2.772684174E0,9.545350342E0
3.611406833E0,4.210743713E-1,2.006277924E0,9.720935211E0
3.621444833E0,6.652166748E-1,2.026336212E0,9.832453308E0
3.631482833E0,1.268611908E0,2.546055450E0,9.737850037E0
3.641519833E0,8.226892090E-1,2.896177368E0,9.684710541E0
3.651557833E0,-1.362167358E-2,2.461181946E0,9.850565643E0
3.661595833E0,-2.664459229E-1,2.448159027E0,9.629325714E0
3.671632833E0,-3.237767029E-1,3.101400604E0,8.960067444E0
3.681670833E0,-4.912783813E-1,3.458557892E0,8.076305237E0
3.691708833E0,-1.169068909E-1,2.428998871E0,8.881031799E0
3.701746833E0,-1.535806274E-1,2.246678009E0,9.583071899E0
3.711783833E0,-1.419049072E-1,2.974464569E0,9.535770264E0
3.721821833E0,4.894821167E-1,3.744613037E0,9.404642944E0
3.731859833E0,4.212240601E-1,3.815565491E0,9.164691925E0
3.741896833E0,2.335144043E-1,2.948418732E0,9.598639526E0
3.751934833E0,4.490661621E-2,2.145039368E0,1.020502853E1
3.761972833E0,1.802252197E-1,2.906655579E0,9.754315796E0
3.772009833E0,4.986131287E-1,3.971840515E0,8.492439880E0
3.782047833E0,1.724414062E-1,4.018543396E0,8.881031799E0
3.792085833E0,4.296066284E-2,2.329455872E0,1.025861710E1
3.802122833E0,-4.096980286E-1,1.822310486E0,9.655970306E0
3.812160833E0,-5.774990845E-1,3.373684387E0,8.801247711E0
3.822198833E0,-3.832031250E-1,4.384083252E0,9.088200989E0
3.832236833E0,-6.340814209E-1,3.861819305E0,9.821975098E0
3.842273833E0,-8.692424011E-1,3.085234222E0,8.912616119E0
3.852311833E0,-5.783972168E-1,2.211052094E0,9.055718536E0
3.862349833E0,-5.605842590E-1,1.050216064E0,1.002555176E1
3.872386833E0,-1.187779999E0,-3.966751099E-2,1.041713745E1
3.882424833E0,-1.342258759E0,2.727328491E-1,1.035591476E1
3.892462833E0,-1.160686340E0,3.157833252E0,9.665550385E0
3.902499833E0,-7.604187012E-1,4.637955322E0,9.470955048E0
3.912537833E0,-6.935078430E-1,1.940265198E0,9.856702881E0
3.922575833E0,-1.495540009E0,-1.811233521E0,9.596394196E0
3.932612833E0,-1.675465851E0,-1.783241730E0,9.229656830E0
3.942650833E0,-1.371298370E0,3.531905365E0,8.197253723E0
3.952688833E0,-9.312135315E-1,9.179361420E0,7.333400116E0
3.962726833E0,-9.473799133E-1,8.711284790E0,8.043972473E0
3.972763833E0,-2.348316650E0,2.348316650E0,1.010189301E1
3.982801833E0,-2.676284637E0,-1.208137665E0,1.037507492E1
3.992839833E0,-1.572330322E0,1.523531799E0,1.009949799E1
4.002876833E0,-4.031117249E-1,7.179520111E0,9.336983643E0
4.012914833E0,-4.511618042E-1,6.453080750E0,9.455836487E0
4.022952833E0,-1.044976959E0,3.971241760E-1,1.007075775E1
4.032989833E0,-2.342628479E-1,-1.936223602E0,1.080528030E1
4.043027833E0,6.619235229E-1,2.974913635E0,9.784852295E0
4.053065833E0,6.116281128E-1,8.056246948E0,9.461674347E0
4.063103833E0,-2.252815247E-1,6.096372528E0,1.071501801E1
4.073140833E0,-1.221310272E0,-2.339634705E-1,1.239183105E1
4.083178833E0,-4.129911804E-1,-2.504142609E0,1.113743958E1
4.093216833E0,5.694158936E-1,1.713187408E0,9.208251343E0
4.103253833E0,1.565744019E-1,6.112987976E0,8.486602020E0
4.113291833E0,-1.078507233E0,4.766687622E0,8.460855560E0
4.123329833E0,-2.525248718E0,4.459226990E-1,9.265731812E0
4.133366833E0,-2.238744507E0,-9.716294861E-1,1.014784744E1
4.143404833E0,-1.014141083E0,2.492915955E0,8.634344788E0
4.153442833E0,-4.589456177E-1,5.902375946E0,6.895859985E0
4.163479833E0,-8.399034119E-1,4.128863983E0,8.149203644E0
4.173517833E0,-1.557810516E0,1.844165039E-1,1.032747391E1
4.183555833E0,-1.520538025E0,5.480104065E-1,9.178014221E0
