"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.818535517E1,-2.719095612E0,1.220561829E0,1.186777084E1
7.819539117E1,-9.556127930E-1,1.094224548E-1,1.192465256E1
7.820542817E1,6.625222778E-1,3.197500763E0,9.947863312E0
7.821546417E1,2.826123047E-1,4.969815216E0,8.430019684E0
7.822550117E1,-7.632627869E-1,3.759581909E0,8.292904816E0
7.823553717E1,-1.267564087E0,1.571881256E0,1.103295685E1
7.824557317E1,6.197113037E-2,1.689985657E0,1.046428940E1
7.825561017E1,5.444178772E-1,3.259172516E0,7.925568695E0
7.826564617E1,4.631369019E-1,1.665586395E0,9.780511322E0
7.827568317E1,-1.950444031E-1,-9.547146606E-1,1.196177536E1
7.828571917E1,-1.364712067E0,-1.002914429E-1,1.191402466E1
7.829575517E1,-6.134243774E-1,2.983894958E0,1.009889923E1
7.830579217E1,-2.800675964E-1,4.642895050E0,8.481811981E0
7.831582817E1,-3.287164307E-1,2.430196381E0,7.624544678E0
7.832586417E1,-7.228468323E-1,-3.408412170E-1,8.373137970E0
7.833590117E1,-1.134191437E0,4.275109863E-1,9.583520966E0
7.834593717E1,-4.233197021E-1,2.144590302E0,9.923763428E0
7.835597417E1,1.508862305E-1,2.289488983E0,1.070453979E1
7.836601017E1,1.270857239E-1,2.177821198E0,1.023137375E1
7.837604617E1,-6.204597473E-1,2.461481323E0,1.055949142E1
7.838608317E1,-1.622625732E-1,2.586022339E0,1.116183884E1
7.839611917E1,1.043629761E0,1.832189941E0,8.635392609E0
7.840615617E1,8.794212341E-1,5.965095520E-1,9.787097626E0
7.841619217E1,3.517684937E-1,1.212478638E0,1.147049698E1
7.842622817E1,-2.734812927E-1,2.846480713E0,1.041534119E1
7.843626517E1,-3.577560425E-1,2.405946808E0,9.487271118E0
7.844630117E1,6.445596313E-1,7.918533325E-1,9.244026947E0
7.845633717E1,9.491761780E-1,1.300495605E0,9.553882599E0
7.846637417E1,-7.664062500E-2,3.377725983E0,9.533973999E0
7.847641017E1,-1.563498688E0,3.870950317E0,1.003213806E1
7.848644717E1,-1.465452576E-1,1.338815918E0,8.956025848E0
7.849648317E1,1.771715698E0,6.911128235E-1,9.657766571E0
7.850651917E1,2.160008240E0,2.028282166E0,9.546398163E0
7.851655617E1,-5.927673340E-2,3.990551605E0,1.010638367E1
7.852659217E1,-2.337389374E0,3.201542358E0,1.027178970E1
7.853662917E1,-1.130598907E0,1.376537476E0,9.511371002E0
7.854666517E1,8.722361755E-1,2.287093964E0,8.211324463E0
7.855670117E1,1.501677246E0,4.117936707E0,7.600594482E0
7.856673817E1,-5.671705627E-1,4.486021271E0,8.323740692E0
7.857677417E1,-2.301464081E0,2.317480774E0,9.520352325E0
7.858681117E1,-7.590715027E-1,8.059240723E-1,1.185175415E1
7.859684717E1,1.078507233E0,2.285597076E0,1.032268387E1
7.860688317E1,1.161135406E0,2.909050598E0,9.218280487E0
7.861692017E1,-6.932084656E-1,2.036215668E0,1.060155396E1
7.862695617E1,-1.229992218E0,2.556683350E0,9.819879456E0
7.863699217E1,-5.167254639E-1,4.053720245E0,1.032283356E1
7.864702917E1,8.845106506E-1,3.933370514E0,9.871971130E0
7.865706517E1,7.135661316E-1,1.921254730E0,8.703500977E0
7.866710217E1,-6.150709534E-1,1.185085602E0,9.461824036E0
7.867713817E1,-2.585124207E-1,2.361489258E0,9.751920776E0
7.868717417E1,-9.816586304E-1,3.515289917E0,1.077758789E1
7.869721117E1,-4.333488464E-1,2.254162445E0,9.699380035E0
7.870724717E1,5.180726624E-1,1.495090942E0,8.343948669E0
7.871728417E1,-5.764512634E-1,2.455793152E0,9.224417725E0
7.872732017E1,-7.771838379E-1,2.422113190E0,1.063852707E1
7.873735617E1,-1.425635376E0,1.714983673E0,1.021775208E1
7.874739317E1,-7.303312683E-1,1.265318756E0,8.222700806E0
7.875742917E1,-4.369413757E-1,2.197879486E0,8.791967010E0
7.876746617E1,-1.016985168E0,3.513044586E0,9.803563385E0
7.877750217E1,-7.833210754E-1,2.194885712E0,1.044887146E1
7.878753817E1,-1.212179260E0,3.121009827E-1,1.154623947E1
7.879757517E1,-1.851649475E-1,4.932243347E-1,1.009141479E1
7.880761117E1,-6.782395935E-1,3.351530457E0,1.023107437E1
7.881764717E1,-1.785187683E0,4.608017578E0,1.021939865E1
7.882768417E1,-1.120719452E0,1.944007416E0,8.988657990E0
7.883772017E1,-3.296145630E-1,5.252577209E-1,8.523575134E0
7.884775717E1,5.129832458E-1,1.071322174E0,9.278605042E0
7.885779317E1,-1.490600281E0,2.684816895E0,1.078806610E1
7.886782917E1,-2.853965149E0,1.301543427E0,1.201147202E1
7.887786617E1,-1.634301453E0,-1.502874756E0,1.091096054E1
7.888790217E1,-1.372645569E-1,-7.285350037E-1,9.262438660E0
7.889793817E1,1.208586731E0,2.428100739E0,8.193511505E0
7.890797517E1,-7.592211914E-1,4.741390228E0,8.062084808E0
7.891801117E1,-1.973346405E0,2.646047516E0,9.278305664E0
7.892804817E1,-1.136736145E0,-1.132993927E0,1.098131424E1
7.893808363E1,-2.788700867E-1,-9.539662170E-1,1.020727386E1
7.894811962E1,4.715194702E-1,1.625469818E0,9.068891144E0
7.895815662E1,-9.952803040E-1,4.090693359E0,1.018706589E1
7.896819263E1,-2.367476807E0,5.162314911E0,9.975256348E0
7.897822963E1,-2.465522919E0,3.675905914E0,9.987231445E0
7.898826563E1,-1.119821320E0,2.901865540E0,9.274413757E0
7.899830163E1,-1.329235840E-1,2.771336975E0,7.732769623E0
7.900833863E1,-8.434959412E-1,3.768413544E0,8.379275208E0
7.901837463E1,-1.077160034E0,2.786006470E0,9.403445435E0
7.902841163E1,-1.123563538E0,2.406695251E0,8.679101715E0
7.903844763E1,-7.200027466E-2,1.694176941E0,8.415050812E0
7.904848362E1,6.038442993E-1,1.398691406E0,1.191177933E1
7.905852062E1,-6.301895142E-1,1.921404419E0,1.354862549E1
7.906855663E1,-1.076561279E0,1.734742584E0,1.221669525E1
7.907859363E1,2.924917603E-1,2.609373779E0,9.085207214E0
7.908862963E1,1.620380402E0,3.002606049E0,6.587351532E0
7.909866563E1,9.288185120E-1,3.244802399E0,8.018824768E0
7.910870263E1,-8.744815063E-1,2.465822296E0,1.018227585E1
7.911873863E1,-2.205663300E0,2.069745941E0,1.122590561E1
7.912877462E1,-1.483115845E0,2.558778992E0,1.059945831E1
7.913881163E1,2.978805542E-2,2.801723785E0,8.304730225E0
7.914884763E1,3.421884155E-1,3.216960297E0,7.848479004E0
7.915888463E1,-1.374741211E0,2.884052582E0,9.310488739E0
7.916892063E1,-2.292482758E0,1.597478027E0,1.040635986E1
7.917895663E1,-6.539900208E-1,1.228645020E0,9.760902100E0
7.918899363E1,3.475772095E-1,2.357896729E0,9.240883484E0
7.919902963E1,-3.594026184E-1,2.973566437E0,9.729766846E0
7.920906663E1,-1.584455109E0,1.447340240E0,1.005369324E1
7.921910263E1,-1.302740936E0,9.819580078E-2,9.786947937E0
7.922913862E1,5.129832458E-1,2.012864227E0,8.298293610E0
7.923917562E1,4.107458496E-1,4.434977417E0,9.021140442E0
7.924921163E1,-1.429976349E0,3.497926025E0,9.437873840E0
7.925924763E1,-2.139500885E0,-3.755690002E-1,1.062819855E1
7.926928463E1,4.860392761E-1,-1.676064606E0,1.175415710E1
7.927932063E1,2.959346008E0,1.485061798E0,1.089778793E1
7.928935763E1,1.944007416E0,4.174818420E0,9.939630432E0
7.929939363E1,-2.891986084E-1,2.194436646E0,1.058628571E1
7.930942963E1,-1.580712891E0,3.881428528E-1,1.106079895E1
7.931946663E1,2.336640930E-1,1.562750244E0,9.925559692E0
7.932950262E1,1.438358917E0,3.874093781E0,8.645721130E0
7.933953962E1,1.116079102E0,3.411256256E0,8.578959961E0
7.934957563E1,-1.905537415E-1,1.021775208E0,8.755293274E0
7.935961163E1,-8.336164856E-1,5.054988098E-1,9.561367035E0
7.936964863E1,1.291214905E0,1.191222839E0,9.482481079E0
7.937968463E1,1.985620880E0,2.161954193E0,1.001028351E1
7.938972163E1,2.256707153E0,1.709445190E0,1.054078033E1
7.939975763E1,8.180488586E-1,2.412533112E0,1.027388535E1
7.940979363E1,3.951782227E-2,3.909869385E0,9.643246765E0
7.941983063E1,1.470691681E0,3.549868011E0,8.733588409E0
7.942986663E1,9.029223633E-1,2.216889954E0,8.174351349E0
7.943990363E1,7.087760925E-1,1.063388672E0,8.026458893E0
7.944993963E1,-7.948471069E-2,2.976560211E0,1.054901321E1
7.945997563E1,3.438349915E-1,4.289330292E0,1.014185989E1
7.947001263E1,4.617897034E-1,3.627107391E0,1.007569748E1
7.948004863E1,1.426533508E-1,1.325044556E0,9.522298279E0
7.949008463E1,4.456233215E-1,1.973047028E0,9.595945129E0
7.950012163E1,-6.180647278E-1,3.732488251E0,1.017913239E1
7.951015762E1,-3.182382202E-1,3.583847351E0,9.882149963E0
7.952019462E1,3.923341370E-1,1.702409821E0,9.670340424E0
7.953023063E1,4.361929321E-1,1.349144440E0,9.078920288E0
7.954026663E1,-1.087638245E0,2.558778992E0,1.022224274E1
7.955030363E1,-2.007026367E0,2.540367279E0,1.127814697E1
7.956033963E1,-2.135459290E0,1.214873657E0,1.023257126E1
7.957037663E1,-7.424560547E-1,1.841770020E0,7.984096985E0
7.958041263E1,5.987548828E-2,3.466641083E0,7.161407776E0
7.959044863E1,-2.081870728E0,3.984114990E0,8.998088379E0
7.960048563E1,-2.739902344E0,9.493258667E-1,9.364676056E0
7.961052162E1,-2.200124817E0,4.258644104E-1,9.817185059E0
7.962055763E1,-6.721023560E-2,1.886077881E0,9.951605530E0
7.963059463E1,1.904040527E-1,2.949616241E0,8.941356354E0
7.964063063E1,-2.205064545E0,1.233135681E0,1.053209839E1
7.965066763E1,-2.578687592E0,7.418572998E-1,1.043569885E1
7.966070363E1,-1.819017334E0,3.712130585E0,9.859247589E0
7.967073963E1,-1.398092651E-1,4.845423889E0,9.126221924E0
7.968077663E1,5.426216125E-1,2.352208557E0,8.822204132E0
7.969081263E1,-2.817141724E-1,2.710862732E-1,9.116941223E0
7.970084963E1,-4.493655396E-1,1.389859772E0,9.665999451E0
7.971088563E1,5.179229736E-2,3.898193665E0,8.778794403E0
7.972092163E1,7.541317749E-1,3.288960571E0,8.681047668E0
7.973095863E1,7.926017761E-1,1.039737854E0,1.020188507E1
7.974099463E1,-2.433938599E-1,4.149371338E-1,1.072340057E1
7.975103163E1,-1.263821869E0,1.606908417E0,1.110585526E1
7.976106763E1,-1.217717743E0,1.547781372E0,1.156270523E1
7.977110363E1,-6.502478027E-1,6.707551575E-1,1.037537430E1
7.978114063E1,-1.193019104E-1,4.352947998E-1,9.401050415E0
7.979117662E1,-3.688330078E-1,2.309247894E0,9.462123413E0
7.980121263E1,-8.217910767E-1,3.380869446E0,9.069040833E0
7.981124963E1,-1.772913208E0,2.098935242E0,1.002630020E1
7.982128563E1,-1.072519684E0,5.060975647E-1,1.003857468E1
7.983132263E1,-1.447489929E-1,1.218615875E0,9.571246490E0
7.984135863E1,-1.441502380E-1,2.900518341E0,9.019344177E0
7.985139463E1,-6.586303711E-1,2.510579224E0,8.354875946E0
7.986143163E1,-1.135089569E0,1.395697632E0,9.671238556E0
7.987146763E1,-6.114784241E-1,1.695224762E0,9.242979126E0
7.988150463E1,-1.533710632E0,3.652853851E0,8.777896271E0
7.989154062E1,-1.749711456E0,2.753673706E0,1.008467880E1
7.990157663E1,-1.654359741E0,7.658074951E-1,1.030247589E1
7.991161363E1,-7.725434875E-1,1.496288452E0,9.646090851E0
7.992164963E1,2.695893860E-1,4.362977142E0,8.336763611E0
7.993168663E1,1.796264648E-3,6.179449768E0,8.803043976E0
7.994172275E1,-6.456074524E-1,3.135978699E0,9.234596558E0
7.995175875E1,-1.100810852E0,6.197113037E-1,9.733808441E0
7.996179575E1,1.043330383E-1,3.492237854E-1,1.115180969E1
7.997183175E1,6.312373352E-1,2.953059082E0,9.828860779E0
7.998186875E1,-2.832110596E-1,3.124153290E0,1.009889923E1
7.999190475E1,-1.196461945E0,1.986369324E0,1.085063599E1
8.000194075E1,-1.591191101E0,2.812052307E0,1.019170624E1
8.001197775E1,-1.152154083E0,3.165467377E0,9.605525208E0
8.002201375E1,-6.833290100E-1,2.172731781E0,9.130113831E0
8.003204975E1,-6.861730957E-1,9.190887451E-1,8.577313385E0
8.004208675E1,-9.686357117E-1,1.538650360E0,8.688681793E0
8.005212275E1,-5.691165161E-1,2.750979309E0,8.515641632E0
8.006215975E1,-8.520281982E-1,2.256856842E0,9.245972900E0
8.007219575E1,-4.273612976E-1,9.577084351E-1,1.093610825E1
8.008223175E1,-2.409988403E-1,1.618284760E0,1.005938141E1
8.009226875E1,-1.215921478E0,3.782933350E0,9.448801117E0
8.010230475E1,-8.048762512E-1,3.201093292E0,9.557475128E0
8.011234175E1,-1.396745453E0,1.284179535E0,9.363927612E0
8.012237775E1,-1.023272095E0,3.427871704E-1,9.370214539E0
8.013241375E1,-1.072519684E0,3.116818542E0,8.886869659E0
8.014245075E1,-1.464704132E0,5.554798737E0,1.009171417E1
8.015248675E1,-1.161734161E0,4.152365112E0,1.002929398E1
8.016252375E1,-1.285975800E0,7.123686218E-1,1.004516098E1
8.017255975E1,1.407073975E-1,8.051756287E-1,9.631720734E0
8.018259575E1,7.304809570E-1,3.547323303E0,1.007509872E1
8.019263275E1,2.134561157E-1,4.406686249E0,1.052371582E1
8.020266875E1,4.421804810E-1,1.350791016E0,1.068463120E1
8.021270575E1,7.473957825E-1,-4.342469788E-1,1.069451065E1
8.022274175E1,1.041833496E0,1.122665405E0,1.030097900E1
8.023277775E1,7.943980408E-1,2.718347168E0,1.003707779E1
8.024281475E1,-1.954934692E-1,1.756597137E0,9.172625427E0
8.025285075E1,-2.787203979E-1,6.035449219E-1,8.332722015E0
8.026288675E1,8.300239563E-1,1.271006927E0,8.786428528E0
8.027292375E1,5.463638306E-1,2.479443970E0,9.134005737E0
8.028295975E1,-1.085243225E-1,1.216220856E0,9.725276184E0
8.029299675E1,-1.070274353E-1,-9.580078125E-3,9.922865295E0
8.030303275E1,7.020401001E-1,9.672885132E-1,1.021386017E1
8.031306875E1,2.134261780E0,2.242636414E0,9.173822937E0
8.032310575E1,1.192270660E0,1.976340179E0,1.011686188E1
8.033314175E1,1.927990723E-1,1.353934479E0,1.098999619E1
8.034317875E1,3.505709839E-1,2.895279236E0,1.052895493E1
8.035321475E1,5.123844910E-1,4.525688782E0,9.127269745E0
8.036325075E1,8.071215820E-1,3.922592926E0,8.807684326E0
8.037328775E1,2.993774414E-2,2.284399567E0,9.411977692E0
8.038332375E1,-7.379653931E-2,2.378703461E0,9.057065735E0
8.039336075E1,4.644841003E-1,3.677103424E0,8.350085907E0
8.040339675E1,3.891906738E-1,3.965553589E0,7.897127838E0
8.041343275E1,-1.311273193E-1,1.997446289E0,9.893376617E0
8.042346975E1,-9.524693298E-1,6.120771790E-1,1.141526184E1
8.043350575E1,-1.234782257E0,2.449805603E0,1.039633072E1
8.044354275E1,-5.816903687E-1,3.694018250E0,9.511221313E0
8.045357875E1,-7.593708801E-1,2.450254669E0,9.313632202E0
8.046361475E1,-1.554367676E0,7.448510742E-1,9.473649445E0
8.047365175E1,-1.608105927E0,1.641785889E0,9.332942047E0
8.048368775E1,-1.017434235E0,4.302353210E0,9.940827942E0
8.049372475E1,-8.337661743E-1,4.874313812E0,9.006920013E0
8.050376075E1,-1.739083557E0,2.730771332E0,8.351882172E0
8.051379675E1,-1.543141022E0,1.464105377E0,8.543633423E0
8.052383375E1,-5.240602112E-1,2.239492950E0,8.838669891E0
8.053386975E1,-8.178991699E-1,3.345243530E0,1.031609756E1
8.054390675E1,-2.344125366E-1,1.709744568E0,1.050335815E1
8.055394275E1,-2.927911377E-1,1.303788757E0,1.018886215E1
8.056397875E1,-6.947053528E-1,2.393672333E0,9.958491211E0
8.057401575E1,-4.493655396E-1,1.993704071E0,1.002360580E1
8.058405175E1,-1.757046204E0,1.114582214E0,1.042926224E1
8.059408775E1,-1.203946381E0,1.634151764E0,8.918154602E0
8.060412475E1,-1.139879608E0,4.038002930E0,8.711883545E0
8.061416075E1,-1.028062134E0,3.543431396E0,1.012449600E1
8.062419775E1,-1.112636261E0,7.487429810E-1,9.753717041E0
8.063423375E1,-1.880389709E0,-2.796185303E-1,1.032118698E1
8.064426975E1,-1.387614441E-1,1.039887543E0,1.130793503E1
8.065430675E1,-3.912863159E-1,3.673510895E0,9.756860504E0
8.066434275E1,-9.104067993E-1,2.522554321E0,9.368567963E0
8.067437975E1,-3.864962769E-1,5.233117676E-1,9.655221863E0
8.068441575E1,-8.309220886E-1,1.520987091E0,9.907896423E0
8.069445175E1,-5.251080322E-1,2.608625336E0,9.302555237E0
8.070448875E1,-1.130598907E0,2.392474823E0,9.044491882E0
8.071452475E1,-6.932084656E-1,1.208886108E0,8.710985413E0
8.072456175E1,-4.034111023E-1,5.661227417E-1,9.998607788E0
8.073459775E1,-4.221221924E-2,1.813778229E0,8.402027893E0
8.074463375E1,1.368154907E-1,2.269131317E0,8.781039734E0
8.075467075E1,-2.960842896E-1,1.410516815E0,1.147453857E1
8.076470675E1,-2.656974792E-1,9.355545044E-1,1.175340866E1
8.077474375E1,-2.441423035E-1,2.249222717E0,1.078582077E1
8.078477975E1,2.827619934E-1,3.248993683E0,9.527986450E0
8.079481575E1,2.163002014E-1,3.032693481E0,7.574099579E0
8.080485275E1,5.189707947E-1,2.325414276E0,6.864125977E0
8.081488875E1,1.907034302E-1,2.472558289E0,8.772806854E0
8.082492475E1,-3.264710999E-1,3.963757324E0,1.003827530E1
8.083496175E1,-1.258882141E0,3.231031036E0,1.009485764E1
8.084499775E1,-1.658551025E0,1.276246033E0,1.097562607E1
8.085503475E1,-1.004411316E-1,9.307644653E-1,9.688303070E0
8.086507075E1,4.879852295E-1,2.596650238E0,9.395511932E0
8.087510675E1,1.917512512E-1,3.692371674E0,9.989027710E0
8.088514375E1,-3.963757324E-1,1.815724182E0,9.434281311E0
8.089517975E1,-4.626878357E-1,1.632355499E0,9.487121429E0
8.090521675E1,7.500901794E-1,1.353934479E0,1.014844620E1
8.091525275E1,8.675958252E-1,2.128124542E0,9.266330566E0
8.092528875E1,4.201762390E-1,2.211501160E0,8.776549072E0
8.093532575E1,4.824467468E-1,3.211571503E0,9.087153168E0
8.094536238E1,9.686357117E-1,4.248914337E0,8.837622070E0
8.095539938E1,8.083190918E-2,3.194956055E0,8.697962494E0
8.096543538E1,-6.864724731E-1,1.186432800E0,9.548643494E0
8.097547138E1,-4.056564331E-1,5.837860107E-1,9.509874115E0
8.098550838E1,1.037043457E0,2.390977936E0,9.236991577E0
8.099554438E1,9.455836487E-1,3.616778870E0,9.683213654E0
8.100558138E1,-1.430575104E0,2.929707642E0,1.127545258E1
8.101561738E1,-1.232387238E0,2.082619171E0,9.839189301E0
8.102565337E1,-7.852670288E-1,2.249222717E0,9.462722168E0
8.103569037E1,6.900650024E-2,2.650987244E0,9.897118835E0
8.104572638E1,4.502636719E-1,2.311942291E0,8.514144745E0
8.105576338E1,-1.047821045E0,2.067799988E0,8.516240387E0
8.106579938E1,-5.885760498E-1,1.467248840E0,9.123228149E0
8.107583538E1,-2.160008240E-1,1.668131104E0,9.575886841E0
8.108587238E1,-4.435276794E-1,1.647474060E0,9.894873505E0
8.109590838E1,-6.999444580E-1,9.289682007E-1,1.085033661E1
8.110594538E1,-4.059558105E-1,2.164648590E0,1.019245468E1
8.111598138E1,6.667135620E-1,2.876867523E0,8.142916718E0
8.112601738E1,5.962101746E-1,1.444496155E0,9.771979065E0
8.113605438E1,1.351689148E-1,-7.369175720E-1,1.067220703E1
8.114609038E1,-2.733316040E-1,2.920426941E-1,1.061158310E1
8.115612638E1,5.486091614E-1,2.988385620E0,1.141660904E1
8.116616338E1,7.738906860E-1,4.433779907E0,1.045934967E1
8.117619938E1,2.694396973E-3,2.290536804E0,9.952054596E0
8.118623638E1,5.722599792E-1,-2.788700867E-1,9.122330017E0
8.119627238E1,3.182382202E-1,7.632627869E-1,8.586444397E0
8.120630837E1,1.815724182E-1,3.469784546E0,8.691525879E0
8.121634537E1,5.861810303E-1,3.088677063E0,9.733359375E0
8.122638138E1,1.065783691E-1,9.470805359E-1,1.013796799E1
8.123641838E1,1.589694214E-1,-2.986289978E-1,1.106034988E1
8.124645438E1,5.284011841E-1,1.626817017E0,1.100301910E1
8.125649038E1,6.060896301E-1,3.762126617E0,9.899364166E0
8.126652738E1,5.629792786E-1,3.398832092E0,8.724607086E0
8.127656338E1,4.788542175E-1,2.466720428E0,8.261470184E0
8.128660038E1,4.191284180E-3,2.241738281E0,8.779243469E0
8.129663638E1,-9.782157898E-1,3.024011536E0,8.757538605E0
8.130667237E1,-1.689835968E0,3.350332947E0,9.512269135E0
8.131670937E1,-1.060394897E0,2.842738495E0,9.915380859E0
8.132674538E1,1.067280579E-1,2.573598175E0,9.663903809E0
8.133678238E1,1.508862305E-1,2.304906921E0,8.896150360E0
8.134681838E1,-7.692503357E-1,2.391127625E0,9.890382843E0
8.135685438E1,-1.298699341E0,2.275268555E0,1.095826218E1
8.136689138E1,-1.261576538E0,2.189796295E0,1.027059219E1
8.137692738E1,-6.105802917E-1,2.689606934E0,9.513616333E0
8.138696338E1,-3.848497009E-1,2.735860748E0,7.721243591E0
8.139700038E1,-1.710043945E0,3.121309204E0,8.882528687E0
8.140703638E1,-8.502319336E-1,2.347867584E0,8.628057861E0
8.141707338E1,-3.543132019E-1,2.949915619E0,8.979526978E0
8.142710938E1,6.834786987E-1,2.205812988E0,1.029094986E1
8.143714538E1,1.850152588E-1,1.835333405E0,1.047072601E1
8.144718238E1,-1.316961365E0,2.312990112E0,1.024155258E1
8.145721838E1,-3.231779480E-1,1.618434448E0,9.720935211E0
8.146725538E1,-5.435197449E-1,1.384021912E0,1.053389465E1
8.147729138E1,-1.652563477E-1,1.323697357E0,9.814191284E0
8.148732737E1,-1.243613892E0,2.637066193E0,1.000504440E1
8.149736437E1,-1.153052216E0,3.634442139E0,9.698631592E0
8.150740038E1,1.603166199E-1,2.356399841E0,8.735234985E0
8.151743738E1,-4.272116089E-1,1.332678680E0,9.431137848E0
8.152747338E1,1.197210388E0,6.334826660E-1,9.165440369E0
8.153750938E1,5.692662048E-1,3.021616516E0,9.606872406E0
8.154754638E1,-1.948947144E-1,3.508553925E0,1.046174469E1
8.155758238E1,5.728587341E-1,1.595382385E0,1.018497025E1
8.156761938E1,-5.029541016E-2,8.506809998E-1,9.803563385E0
8.157765538E1,4.796026611E-1,1.304387512E0,9.880204010E0
8.158769137E1,-8.951385498E-1,2.521656189E0,1.077698914E1
8.159772837E1,-1.705702972E0,2.274669800E0,1.020727386E1
8.160776438E1,-2.724334717E-1,1.494043121E0,9.369017029E0
8.161780138E1,1.356179810E-1,2.132166138E0,9.076375580E0
8.162783738E1,-8.981323242E-2,2.468516693E0,8.656798096E0
8.163787338E1,-2.189197540E0,1.345701599E0,9.731563110E0
8.164791038E1,-2.093247070E0,-4.728666687E-1,1.142439285E1
8.165794638E1,-1.877096558E-1,-2.438429260E-1,1.088626190E1
8.166798238E1,3.592529297E-3,2.643502808E0,8.377778320E0
8.167801938E1,-7.340734863E-1,2.839744720E0,9.251361694E0
8.168805538E1,-2.140848083E0,1.494192810E0,9.836943970E0
8.169809238E1,-2.048340454E0,5.508544922E-2,1.034229309E1
8.170812838E1,-7.270381165E-1,1.153501282E0,1.020008881E1
8.171816438E1,3.637435913E-2,3.675157471E0,8.351582794E0
8.172820138E1,-7.632627869E-1,4.201762390E0,6.975344696E0
8.173823738E1,-9.595046997E-1,1.765877838E0,9.275611267E0
8.174827438E1,-7.764353943E-1,6.798861694E-1,1.079480209E1
8.175831038E1,-6.556365967E-1,3.180436249E0,9.491462402E0
8.176834637E1,2.034269714E-1,4.863685913E0,9.441166992E0
8.177838337E1,-7.556286621E-1,4.139042816E0,9.083560638E0
8.178841938E1,-9.839039612E-1,9.403445435E-1,1.020832169E1
8.179845638E1,-1.462458801E-1,-3.540138245E-1,1.117725677E1
8.180849238E1,2.007325745E-1,3.267255707E0,9.761650543E0
8.181852838E1,-5.209167480E-2,5.987249451E0,9.320517883E0
8.182856538E1,-8.198451233E-1,5.171445923E0,9.674531708E0
8.183860138E1,-5.715115356E-1,9.180409241E-1,9.514963531E0
8.184863838E1,-3.847000122E-2,-4.378395081E-1,9.769584045E0
8.185867438E1,9.762698364E-1,1.920356598E0,9.500443726E0
8.186871037E1,6.403683472E-1,5.331014099E0,8.715625763E0
8.187874737E1,-9.556127930E-1,4.502786407E0,9.191935272E0
8.188878338E1,-1.332828369E0,1.098715210E-1,1.005040009E1
8.189882038E1,-2.267784119E-1,-7.982899475E-1,9.659263458E0
8.190885638E1,1.135838013E0,2.538121948E0,9.257498932E0
8.191889238E1,3.811074829E-1,5.148393860E0,9.856553192E0
8.192892938E1,-1.396446075E0,3.260370026E0,1.044707520E1
8.193896504E1,-1.155447235E0,3.547622681E-2,9.749974823E0
8.194900104E1,6.369255066E-1,5.354365540E-1,8.523724823E0
8.195903804E1,1.841320953E0,3.425626373E0,9.085356903E0
8.196907404E1,2.954855347E-1,3.706292725E0,9.722581787E0
8.197911104E1,-2.011217651E0,1.083147583E0,1.067115921E1
8.198914704E1,-6.183641052E-1,-4.062551880E-1,1.078417419E1
8.199918304E1,1.356778564E0,2.644400940E0,9.272318115E0
8.200922004E1,1.854792938E0,4.371808777E0,9.252409515E0
8.201925604E1,2.469863892E-1,1.907782745E0,9.937385101E0
8.202929304E1,-1.928888855E0,-3.064128113E-1,1.096365097E1
8.203932904E1,-5.763015747E-1,-9.355545044E-2,1.166464325E1
8.204936504E1,1.399140472E0,2.490970001E0,9.538913727E0
8.205940204E1,1.369651794E0,2.933749237E0,7.631280670E0
8.206943804E1,2.668949890E-1,1.112336884E0,8.256380768E0
8.207947504E1,-6.010002136E-1,1.047072601E0,8.282725983E0
8.208951104E1,-4.373904419E-1,1.050814819E0,1.045800247E1
8.209954704E1,5.354365540E-1,2.784210205E-1,1.272743317E1
8.210958404E1,-1.264869690E-1,2.082170105E-1,1.121587646E1
8.211962004E1,-7.295828247E-1,1.039288788E0,1.078207855E1
8.212965704E1,-2.284249878E-1,2.114652557E0,1.031415161E1
8.213969304E1,-3.168910217E-1,3.440595245E0,7.713010712E0
8.214972904E1,-6.197113037E-2,3.344495087E0,7.397167511E0
8.215976604E1,-4.924758911E-1,3.943100281E0,8.164022827E0
8.216980204E1,-1.055305481E-1,3.317700806E0,9.027577057E0
8.217983904E1,5.149291992E-2,1.535806274E0,1.092233688E1
8.218987504E1,3.243754578E-1,1.189725952E0,9.511520691E0
8.219991104E1,5.132826233E-1,3.561394043E0,9.222022705E0
8.220994804E1,-4.478686523E-1,4.948709106E0,1.005294479E1
8.221998404E1,-1.130598907E0,2.766397247E0,1.016625916E1
8.223002004E1,-7.381150818E-1,5.905220032E-1,9.734706573E0
8.224005704E1,1.010398865E-1,9.511221313E-1,8.718619537E0
8.225009304E1,-2.380050659E-1,3.709885254E0,9.901609497E0
8.226013004E1,-9.861492920E-1,3.999233551E0,9.706864471E0
8.227016604E1,-1.923799438E0,3.375630341E0,9.464368744E0
8.228020204E1,-8.214916992E-1,1.986519012E0,9.163644104E0
8.229023904E1,-4.954696655E-1,1.943258972E0,8.774752808E0
8.230027504E1,-7.491920471E-1,1.898502045E0,8.430618439E0
8.231031204E1,-1.377136230E0,7.426057434E-1,9.823621674E0
8.232034804E1,-1.420246582E0,1.949695587E0,1.211730194E1
8.233038404E1,3.131488037E-1,3.650159454E0,9.343120880E0
8.234042104E1,6.713539124E-1,4.095932465E0,9.826016693E0
8.235045704E1,7.104226685E-1,1.381177826E0,9.722581787E0
