"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.910893410E2,-1.775158539E0,1.481768646E0,1.236713242E1
1.910993800E2,-1.265767822E0,4.238885193E0,9.721384277E0
1.911094190E2,-1.964514771E0,5.529651031E0,9.389823761E0
1.911194580E2,-1.739233246E0,3.028801575E0,1.138233032E1
1.911294970E2,-1.656156006E0,1.271156616E0,1.170251450E1
1.911395360E2,-4.757107544E-1,4.279450836E0,9.808503113E0
1.911495760E2,1.459165649E0,6.901997223E0,1.188259003E1
1.911596150E2,1.849404144E0,6.737489319E0,1.089299789E1
1.911696540E2,7.318281555E-1,1.931732941E0,9.070088654E0
1.911796930E2,6.623725891E-1,-1.111438751E0,9.616003418E0
1.911897320E2,1.753902740E0,1.900298309E0,1.229378494E1
1.911997720E2,1.649270325E0,7.901019745E0,1.060394897E1
1.912098110E2,1.242266693E0,9.172775116E0,6.154302063E0
1.912198500E2,1.366208954E0,3.324436798E0,6.251000977E0
1.912298890E2,-2.453398132E-1,1.176703033E0,8.211623840E0
1.912399280E2,-5.807922363E-1,3.819756775E0,1.113893646E1
1.912499680E2,1.942959595E-1,7.153324585E0,1.141062149E1
1.912600070E2,1.706451416E-2,5.207820282E0,1.007150620E1
1.912700460E2,1.257385254E-1,9.457333374E-1,7.681576080E0
1.912800850E2,-8.181985474E-1,8.087681580E-1,1.052042267E1
1.912901240E2,-8.047265625E-1,3.634292450E0,1.217597992E1
1.913001640E2,-6.938072205E-1,2.955304413E0,1.074959610E1
1.913102030E2,-1.350341949E0,-1.927841034E0,7.165000305E0
1.913202420E2,-3.497626648E0,-2.558479614E0,6.760840759E0
1.913302810E2,-3.836671600E0,2.884351959E0,9.674681396E0
1.913403200E2,-1.322050781E0,7.679480438E0,1.076097244E1
1.913503600E2,7.610174561E-1,5.836363220E0,9.269773407E0
1.913603990E2,3.080593872E-1,-1.707499237E0,1.006357269E1
1.913704380E2,3.025209045E-1,-4.206402740E0,9.717192993E0
1.913804770E2,-1.468446350E0,2.880160675E0,8.534652100E0
1.913905160E2,-4.786147156E0,1.165461411E1,7.807164917E0
1.914005560E2,-4.555476837E0,8.653355255E0,1.101918549E1
1.914105950E2,-2.973865814E0,1.948498077E0,1.019604721E1
1.914206340E2,-1.892215118E0,-1.713486786E0,8.544232178E0
1.914306730E2,1.814826050E0,-1.700912933E0,8.384963379E0
1.914407120E2,6.971003723E-1,4.484823761E0,8.865164795E0
1.914507510E2,-3.406166840E0,7.422764282E0,1.036594391E1
1.914607910E2,-3.682641907E0,3.160827026E0,1.032433044E1
1.914708300E2,-3.575764160E0,-1.305585022E0,9.615853729E0
1.914808690E2,-1.964514771E0,-7.217990112E-1,7.799830170E0
1.914909080E2,-1.135538635E0,3.595223694E0,7.915838928E0
1.915009470E2,-3.304827576E0,7.445816345E0,9.272467804E0
1.915109870E2,-2.604134674E0,7.155869293E0,7.038363647E0
1.915210260E2,-1.444047089E0,2.478396149E0,1.017658768E1
1.915310650E2,2.553390198E0,-2.483784943E0,1.349847977E1
1.915411040E2,6.452481995E0,-2.443219299E0,1.072774155E1
1.915511430E2,4.282743988E0,5.496569824E-1,9.906998291E0
1.915611830E2,-8.388555908E-1,2.152972870E0,1.053434372E1
1.915712220E2,-4.458927612E0,1.761536865E0,1.273836044E1
1.915812610E2,-7.292385406E0,2.158062286E0,1.122830063E1
1.915913000E2,-6.532715149E0,1.065334625E0,1.120420074E1
1.916013390E2,-3.752247162E0,-2.312690735E-1,8.035440216E0
1.916113790E2,-3.709735565E0,-7.662565613E-1,9.132658539E0
1.916214180E2,-4.656217346E0,6.261479187E-1,8.751251678E0
1.916314570E2,-6.433621216E0,2.320773926E0,1.048180298E1
1.916414960E2,-5.503156128E0,3.406017151E0,9.303004303E0
1.916515350E2,-1.579066315E0,3.558549957E0,7.770191803E0
1.916615750E2,6.177653503E-1,4.381538544E0,8.169860687E0
1.916716140E2,1.314566345E0,5.478158112E0,9.391919403E0
1.916816530E2,3.435356140E-1,6.252946930E0,9.221274261E0
1.916916920E2,-1.507664795E0,5.125341797E0,9.090296631E0
1.917017310E2,-2.004481659E0,3.169508972E0,7.344776459E0
1.917117710E2,-2.340383148E0,2.276765442E0,5.206772461E0
1.917218100E2,-2.535726929E0,2.548600159E0,4.421505432E0
1.917318490E2,-2.141596527E0,2.674937439E0,8.750652924E0
1.917418880E2,-3.858526154E0,8.051007843E0,7.288792877E0
1.917519270E2,-7.802674255E0,1.144490021E1,9.357490997E0
1.917619670E2,-7.583380280E0,6.721322937E0,1.395098877E1
1.917720060E2,-3.642675018E0,-6.277944946E-1,1.133921997E1
1.917820450E2,-1.351389771E0,-2.773582306E0,8.005652161E0
1.917920840E2,1.457668762E0,-4.775070190E-1,8.342451782E0
1.918021230E2,7.722441101E-1,4.500990143E0,1.122725281E1
1.918121620E2,-1.530118103E0,5.193300476E0,9.548643494E0
1.918222020E2,-2.301015015E0,-4.343966675E-1,9.005423126E0
1.918322410E2,-3.252286835E0,-4.358636169E0,1.113684082E1
1.918422800E2,-2.844534760E0,-2.581232300E0,1.197839081E1
1.918523190E2,-4.005221100E0,3.015179901E0,1.031894165E1
1.918623580E2,-4.259542236E0,4.121529236E0,9.723779297E0
1.918723980E2,-2.073637848E0,1.227148132E0,9.622589722E0
1.918824370E2,-1.546883240E0,6.721023560E-2,9.985884247E0
1.918924756E2,-1.523082733E0,1.884580994E0,1.001552261E1
1.919025146E2,-2.098336487E0,4.394262085E0,8.360264740E0
1.919125536E2,-4.039050751E0,4.739593964E0,8.117170258E0
1.919225936E2,-4.044289856E0,2.488574982E0,8.692124634E0
1.919326326E2,-3.042872314E0,2.011367340E0,8.754544830E0
1.919426716E2,-1.850751343E0,3.903732147E0,8.435857544E0
1.919527106E2,-9.385482788E-1,4.976551208E0,8.875493317E0
1.919627496E2,-1.419947205E0,4.104764099E0,9.089697876E0
1.919727896E2,-2.435734863E0,2.003433838E0,9.204808502E0
1.919828286E2,-3.477268982E0,1.284778290E0,8.830736389E0
1.919928676E2,-4.332889709E0,2.437231750E0,8.660540314E0
1.920029066E2,-4.623734894E0,3.203338623E0,9.706565094E0
1.920129456E2,-4.517605591E0,2.994373169E0,8.537047119E0
1.920229856E2,-4.886887665E0,2.088007965E0,9.004524994E0
1.920330246E2,-4.617747345E0,1.632954254E0,8.287665710E0
1.920430636E2,-4.550537109E0,1.503623199E0,8.975485382E0
1.920531026E2,-4.772675171E0,2.445913696E0,9.110055542E0
1.920631416E2,-2.883603516E0,3.018922119E0,7.939489746E0
1.920731816E2,-2.390828247E0,4.112847290E0,9.649533691E0
1.920832206E2,-1.195114746E0,5.057532806E0,8.865763550E0
1.920932596E2,3.418890381E-1,4.326153717E0,8.406518555E0
1.921032986E2,7.050338745E-2,3.637435913E0,9.532926178E0
1.921133376E2,1.142723694E0,2.925815735E0,8.526419220E0
1.921233776E2,-3.317102051E-1,4.116589508E0,9.138795776E0
1.921334166E2,-2.168690186E0,5.040468292E0,9.622889099E0
1.921434556E2,-1.678609314E0,3.605552216E0,9.489815826E0
1.921534946E2,-1.557361450E0,2.239343262E0,9.605824585E0
1.921635336E2,-3.433859253E-1,1.557211761E0,8.900491333E0
1.921735736E2,-6.607260132E-1,2.648292847E0,9.593400421E0
1.921836126E2,-2.164947968E0,4.387226715E0,9.427844696E0
1.921936516E2,-2.108665009E0,3.454216919E0,9.665251007E0
1.922036906E2,-1.764979706E0,1.900897064E0,9.381890259E0
1.922137296E2,-1.102307739E0,1.524579620E0,7.670948181E0
1.922237696E2,-1.779349823E0,2.191442871E0,8.423134003E0
1.922338086E2,-3.094963989E0,3.265309753E0,1.004785538E1
1.922438476E2,-3.093467102E0,3.072360992E0,1.018362305E1
1.922538866E2,-2.694247284E0,2.420167236E0,9.888885956E0
1.922639256E2,-1.132544861E0,1.956281891E0,9.347312164E0
1.922739656E2,-3.261717224E-1,2.838996277E0,7.807164917E0
1.922840046E2,-1.744771729E0,3.948788452E0,8.326135712E0
1.922940436E2,-2.319127350E0,4.245770874E0,9.241182861E0
1.923040826E2,-1.980232086E0,5.801785126E0,8.852740631E0
1.923141216E2,-1.760938110E0,7.110064545E0,9.376950531E0
1.923241616E2,-6.761439514E-1,6.687642975E0,7.886649628E0
1.923342006E2,-1.738933868E0,4.432582397E0,8.119864655E0
1.923442396E2,-2.713257751E0,2.322869568E0,8.888965302E0
1.923542786E2,-2.081721039E0,2.034569092E0,9.655072174E0
1.923643176E2,-2.140848083E0,4.233496399E0,9.332942047E0
1.923743576E2,-6.150709534E-1,6.193670197E0,8.077353058E0
1.923843966E2,-2.649490356E-1,6.487209778E0,9.040001221E0
1.923944356E2,-5.700146484E-1,5.662424927E0,8.749305725E0
1.924044746E2,-2.068698120E-1,3.314407654E0,8.343349915E0
1.924145136E2,-8.551716614E-1,2.177671509E0,9.419013062E0
1.924245536E2,-8.181985474E-1,2.827320557E0,9.670340424E0
1.924345926E2,-1.964065704E0,4.815486145E0,9.614506531E0
1.924446316E2,-2.825973358E0,6.018684082E0,8.787476349E0
1.924546706E2,-1.474433899E0,4.856800232E0,8.226443024E0
1.924647096E2,-3.995191956E-1,3.978726196E0,8.517587585E0
1.924747496E2,3.975732422E-1,3.875440979E0,8.427175598E0
1.924847886E2,-9.436376953E-1,4.635111237E0,9.328601074E0
1.924948276E2,-2.913541260E0,6.028264160E0,7.952213287E0
1.925048666E2,-2.396666107E0,5.770949249E0,7.038213959E0
1.925149056E2,-5.342390442E-1,5.672753448E0,5.904172211E0
1.925249456E2,1.040037231E0,4.841232605E0,8.248147888E0
1.925349846E2,8.785231018E-1,4.927303619E0,9.417516174E0
1.925450236E2,-9.928852844E-1,5.956413574E0,8.746611328E0
1.925550626E2,-1.811532898E0,6.485263824E0,8.116721191E0
1.925651016E2,-8.725355530E-1,5.423222351E0,8.354875946E0
1.925751416E2,3.426374817E-1,2.977907410E0,9.354048157E0
1.925851806E2,4.685256958E-1,8.312214661E-1,9.714797974E0
1.925952196E2,-1.250948639E0,2.917732544E0,8.757388916E0
1.926052586E2,-2.626438293E0,8.643924866E0,8.041577454E0
1.926152976E2,-1.429826660E0,1.214334778E1,8.195906525E0
1.926253376E2,4.951702881E-1,9.166338501E0,7.648494873E0
1.926353766E2,1.139131165E-1,9.273216248E-1,7.873776398E0
1.926454156E2,-1.621877289E0,-3.954925690E0,9.114695892E0
1.926554546E2,-2.471959534E0,1.512155457E0,9.495054932E0
1.926654936E2,-1.761387177E0,1.223690323E1,9.183253326E0
1.926755336E2,4.965174866E-1,1.492172012E1,8.067473602E0
1.926855726E2,1.371298370E0,7.721243591E0,7.037764893E0
1.926956116E2,-1.556762695E-1,-2.690804443E0,9.403744812E0
1.927056506E2,-8.253836060E-1,-5.057832184E0,9.756860504E0
1.927156896E2,-3.291654968E-1,3.727698212E0,1.057161621E1
1.927257296E2,-5.090913391E-1,1.436412964E1,8.129744110E0
1.927357686E2,9.804611206E-2,1.225546463E1,1.015802628E1
1.927458076E2,-4.188290405E-1,3.423231354E0,9.368118896E0
1.927558466E2,-1.894460449E0,-3.662433929E0,8.677455139E0
1.927658856E2,-5.999523926E-1,-2.790197754E0,8.264463959E0
1.927759256E2,1.017883301E-1,6.705904999E0,7.991581421E0
1.927859646E2,-3.180885315E-1,1.340118210E1,7.789950714E0
1.927960036E2,1.980381775E-1,9.732910309E0,6.732998657E0
1.928060426E2,-1.336420898E0,2.882855072E0,7.951315155E0
1.928160816E2,-1.216669922E0,-9.836045837E-1,9.310039673E0
1.928261216E2,6.918612671E-1,1.030307465E0,8.767717438E0
1.928361606E2,-5.881269836E-1,6.816524963E0,8.547076263E0
1.928461996E2,-8.997789001E-1,8.562194824E0,8.551866302E0
1.928562386E2,-1.284029846E0,6.098468170E0,9.622290344E0
1.928662786E2,-8.502319336E-1,3.079995117E0,9.603728943E0
1.928763176E2,1.985920258E0,1.361718292E0,8.190966797E0
1.928863574E2,2.069147186E0,3.181334381E0,8.584199066E0
1.928963964E2,6.092330933E-1,5.798342285E0,9.579030304E0
1.929064354E2,-1.784289551E-1,6.003415833E0,9.189839630E0
1.929164754E2,-8.030799866E-1,4.730762329E0,9.013955383E0
1.929265144E2,7.914042664E-1,2.680625610E0,8.585396576E0
1.929365534E2,1.585203552E0,3.017874298E0,8.196355591E0
1.929465924E2,2.044747925E-1,4.988825684E0,8.324189758E0
1.929566314E2,-2.790197754E-1,4.881648560E0,9.490863647E0
1.929666714E2,-7.664062500E-2,4.050876160E0,8.605005798E0
1.929767104E2,8.675958252E-1,2.998863831E0,8.748407593E0
1.929867494E2,2.303260345E0,3.100502472E0,8.941356354E0
1.929967884E2,1.780247955E0,4.349654846E0,9.082063751E0
1.930068274E2,6.240522766E-1,4.210893402E0,9.288035431E0
1.930168674E2,-2.203417969E-1,2.660567322E0,9.511221313E0
1.930269064E2,-7.664062500E-1,1.785487061E0,1.069660629E1
1.930369454E2,-2.383044434E-1,3.205434265E0,1.002824615E1
1.930469844E2,2.637515259E-1,4.771477661E0,9.147477722E0
1.930570234E2,3.707789612E-1,4.470154266E0,9.429341583E0
1.930670634E2,7.442523193E-1,2.332599335E0,9.720336456E0
1.930771024E2,6.397695923E-1,8.107141113E-1,9.715097351E0
1.930871414E2,5.077441406E-1,1.664388885E0,8.917406158E0
1.930971804E2,3.908372498E-1,3.917054443E0,9.533674622E0
1.931072194E2,4.908293152E-1,4.896018677E0,1.033645523E1
1.931172594E2,6.815327454E-1,3.653302917E0,9.258546753E0
1.931272984E2,5.692662048E-1,1.665586395E0,8.638087006E0
1.931373374E2,5.261558533E-1,2.388433228E0,8.421188049E0
1.931473764E2,-2.252815247E-1,5.222789154E0,9.846973114E0
1.931574154E2,-1.033750305E0,5.864654388E0,1.054586975E1
1.931674554E2,-7.309300232E-1,3.849095764E0,9.309141541E0
1.931774944E2,1.023421783E0,6.453080750E-1,9.250014496E0
1.931875334E2,2.345322876E0,5.736071777E-1,8.412955170E0
1.931975724E2,5.528004456E-1,2.912942505E0,1.029065048E1
1.932076114E2,-1.375040588E0,4.584516449E0,1.101559296E1
1.932176514E2,-1.312919769E0,4.329746246E0,9.507928162E0
1.932276904E2,-8.193960571E-1,2.118993530E0,9.155261536E0
1.932377294E2,2.152523804E-1,-5.278024292E-1,9.569899292E0
1.932477684E2,1.323248291E-1,-1.311273193E-1,9.948761444E0
1.932578074E2,-1.615141296E0,3.112926636E0,1.036489609E1
1.932678474E2,-4.311035156E-1,4.588558044E0,1.061442719E1
1.932778864E2,1.336271210E0,4.154161377E0,9.406888275E0
1.932879254E2,9.494755554E-1,2.265838165E0,9.448352051E0
1.932979644E2,-2.844085693E-2,-5.074447632E-1,1.017134857E1
1.933080034E2,-2.417472839E0,-6.065386963E-1,1.048449738E1
1.933180434E2,-3.265309753E0,1.152303772E0,1.029828461E1
1.933280824E2,-1.751507721E0,2.725232849E0,9.417067108E0
1.933381214E2,-6.114784241E-1,3.195854187E0,9.293424225E0
1.933481604E2,-2.490820312E-1,3.004252625E0,9.040001221E0
1.933582004E2,-8.116122437E-1,1.827399902E0,1.196087723E1
1.933682394E2,-1.577868805E0,1.861828308E0,1.122021744E1
1.933782784E2,-1.379231873E0,2.176773376E0,9.144034882E0
1.933883174E2,-7.408094788E-1,2.552492065E0,8.429420929E0
1.933983564E2,-6.376739502E-1,3.439248047E0,9.062604218E0
1.934083964E2,-1.158291321E0,3.515589294E0,1.118069962E1
1.934184354E2,-1.886826324E0,4.641847229E0,9.409283295E0
1.934284744E2,-1.831142120E0,5.441184998E0,6.649023285E0
1.934385134E2,-1.910776520E0,4.875062256E0,7.339836731E0
1.934485524E2,-1.743125153E0,3.451971588E0,8.196056213E0
1.934585924E2,-1.179098053E0,1.955832825E0,9.460027771E0
1.934686314E2,-1.082099762E0,3.327879639E0,1.034468811E1
1.934786704E2,-9.056167603E-2,5.594615936E0,9.701176300E0
1.934887094E2,2.484832764E-1,6.248755646E0,8.877439270E0
1.934987484E2,-5.632786560E-1,4.377197571E0,8.655750275E0
1.935087884E2,-7.098239136E-1,2.004331970E0,8.939859467E0
1.935188274E2,-4.278103638E-1,2.248474274E0,8.672365723E0
1.935288664E2,-1.321751404E-1,5.144352264E0,8.487500153E0
1.935389054E2,3.873944092E-1,6.579567719E0,8.078251190E0
1.935489444E2,-6.032455444E-2,5.758824463E0,8.898246002E0
1.935589844E2,-5.779481506E-1,4.249064026E0,8.632099457E0
1.935690234E2,-1.676513672E-1,3.522175598E0,8.762777710E0
1.935790624E2,1.820214844E-1,4.867278442E0,8.956025848E0
1.935891014E2,5.649252319E-1,6.706952820E0,7.544311523E0
1.935991404E2,2.487826538E-1,7.289092255E0,6.612648926E0
1.936091804E2,-4.123924255E-1,5.726042633E0,8.783285065E0
1.936192194E2,-3.863465881E-1,4.281396790E0,9.821226654E0
1.936292584E2,-5.364843750E-1,4.486620026E0,8.556057587E0
1.936392974E2,-5.939648438E-1,5.401068420E0,8.437354431E0
1.936493364E2,-5.105882263E-1,5.908513184E0,9.042396240E0
1.936593764E2,-8.535250854E-1,5.571863251E0,8.879235535E0
1.936694154E2,-9.821076965E-1,4.739294586E0,9.132508850E0
1.936794544E2,-1.516346741E-1,4.600982208E0,8.353678436E0
1.936894934E2,5.731581116E-1,5.361700287E0,8.308622131E0
1.936995334E2,2.351609802E-1,6.014343109E0,8.501570892E0
1.937095724E2,-4.471202087E-1,5.127138062E0,9.309740295E0
1.937196114E2,-1.085392914E0,2.468217316E0,1.545072006E1
1.937296504E2,-7.093748474E-1,3.313509521E0,1.318428314E1
1.937396894E2,1.203497314E0,5.782924347E0,6.535259857E0
1.937497294E2,9.325607300E-1,6.434818726E0,5.969885559E0
1.937597684E2,-1.654210052E0,4.291276245E0,9.402696991E0
1.937698074E2,-3.684288483E0,3.819607086E0,7.960296478E0
1.937798464E2,-3.879482574E0,6.536607056E0,4.674030304E0
1.937898854E2,-1.080453186E0,8.422235870E0,3.509452057E0
1.937999254E2,1.113235016E0,6.615792389E0,4.594994659E0
1.938099644E2,-2.917433167E-1,3.718417511E0,5.540129242E0
1.938200034E2,-2.105521545E0,4.027674408E0,3.790866852E0
1.938300424E2,-3.186723175E0,7.293582916E0,2.278412018E0
1.938400814E2,-3.658542023E0,1.015667908E1,-1.036893768E0
1.938501214E2,-3.235222321E0,8.006250916E0,-1.244961090E0
1.938601604E2,-2.474653931E0,2.429447937E0,4.640799408E0
1.938701994E2,-1.143172760E0,-5.986950073E0,3.126398621E1
1.938802384E2,2.124981079E0,-4.499193878E0,3.960943176E1
1.938902765E2,3.414549408E0,6.554569702E0,2.038356216E1
1.939003165E2,2.747536469E0,1.352257965E1,-2.814147949E-1
1.939103555E2,-7.223977661E-1,8.944499817E0,-3.465892639E0
1.939203945E2,-6.097120972E0,1.859133911E0,7.813002777E0
1.939304335E2,-5.146747284E0,-4.902155914E0,1.532393372E1
1.939404735E2,-1.355581055E0,-4.058061218E-1,1.450917801E1
1.939505125E2,2.002535706E0,8.348439331E0,1.122066650E1
1.939605515E2,3.884272614E0,1.038675064E1,6.784042511E0
1.939705905E2,4.516108704E-1,5.191803589E0,6.500382385E0
1.939806295E2,-4.001628571E0,-2.371069336E-1,9.561965790E0
1.939906695E2,-3.746259613E0,6.969506836E-1,1.170580765E1
1.940007085E2,-1.114731903E0,7.764803009E0,9.940528564E0
1.940107475E2,7.042854309E-1,1.096424973E1,6.085894318E0
1.940207865E2,5.351371765E-1,5.173391876E0,6.959328003E0
1.940308255E2,-2.680026855E0,-7.212002563E-1,9.762249298E0
1.940408655E2,-3.110232239E0,-4.489164734E-1,1.256936188E1
1.940509045E2,-3.679348755E-1,5.890849915E0,1.162422729E1
1.940609435E2,1.611099701E0,9.685309296E0,8.222850494E0
1.940709825E2,1.733994141E0,5.509592743E0,8.181536407E0
1.940810215E2,-8.581654358E-1,7.192543030E-1,8.190368042E0
1.940910615E2,-2.402503967E0,8.803193665E-1,8.461454315E0
1.941011005E2,-1.103056183E0,5.433251495E0,8.514593811E0
1.941111395E2,8.201445007E-1,8.233328705E0,9.000932465E0
1.941211785E2,1.367406464E0,5.743705902E0,8.727900238E0
1.941312175E2,-4.348457336E-1,1.129551086E0,9.926158447E0
1.941412575E2,-1.803300018E0,-1.549278259E-1,1.084928879E1
1.941512965E2,-1.522933044E0,3.624562683E0,7.878865814E0
1.941613355E2,-1.211730194E0,7.194039917E0,6.400390320E0
1.941713745E2,-1.067130890E0,6.422693939E0,7.386689301E0
1.941814135E2,-1.186881866E0,3.261717224E0,7.898475037E0
1.941914535E2,-1.531315613E0,1.196312256E0,8.423283691E0
1.942014925E2,-1.359472961E0,1.371448059E0,9.750723267E0
1.942115315E2,-1.049018555E0,3.046614532E0,1.160162430E1
1.942215705E2,-1.241967316E0,4.248764648E0,1.047641418E1
1.942316105E2,-1.657652893E0,2.719095612E0,1.040561142E1
1.942416495E2,-1.660197601E0,4.222718811E-1,1.125973526E1
1.942516885E2,-1.553319855E0,2.182311859E0,9.059460754E0
1.942617275E2,-3.053500214E0,5.287304993E0,9.063053284E0
1.942717665E2,-3.665577393E0,5.424719238E0,1.031475037E1
1.942818065E2,-1.257085876E0,1.531465302E0,1.032792297E1
1.942918455E2,5.022056580E-1,-1.231938171E0,9.480684814E0
1.943018845E2,7.605683899E-1,-1.020278320E0,9.796228638E0
1.943119235E2,-6.008505249E-1,1.376986542E0,9.850266266E0
1.943219625E2,-2.313888245E0,3.072360992E0,8.790021057E0
1.943320025E2,-2.546803894E0,2.791245575E0,9.891131287E0
1.943420415E2,-2.082469482E0,2.932252350E0,1.123264160E1
1.943520805E2,-1.585053864E0,3.716172180E0,9.654922485E0
1.943621195E2,-1.785187683E0,2.776276703E0,7.831414490E0
1.943721585E2,-1.974693604E0,-5.828878784E-1,8.504414978E0
1.943821985E2,-1.177900543E0,-2.263592834E0,9.357640686E0
1.943922375E2,-1.203497314E-1,8.339158630E-1,8.229436798E0
1.944022765E2,3.640429688E-1,4.249363403E0,8.403674469E0
1.944123155E2,-6.719526672E-1,3.421435089E0,8.604407043E0
1.944223555E2,-2.417472839E0,-8.045768738E-1,8.773106232E0
1.944323945E2,-2.523302765E0,3.727997589E0,5.562732239E0
1.944424335E2,-3.162323914E0,1.310285248E1,3.756737823E0
1.944524725E2,-4.752616882E0,2.250330414E1,5.895789642E0
1.944625115E2,-5.075345764E0,1.829300949E1,9.932145996E0
1.944725515E2,-3.443439331E0,2.960693207E0,1.089344696E1
1.944825905E2,-2.089055786E0,-1.589649307E1,1.257505005E1
1.944926295E2,2.490820312E0,-2.412548080E1,1.530926422E1
1.945026685E2,2.965333557E0,-7.977810059E0,2.410287781E1
1.945127075E2,-4.701423340E0,1.989961853E1,1.191626999E1
1.945227475E2,-8.007747803E0,2.183419556E1,3.711681519E0
1.945327865E2,-1.052745804E1,6.935677185E0,9.527387695E0
1.945428255E2,-1.143112885E1,-1.165296753E1,9.195527802E0
1.945528645E2,-6.842271423E0,-1.782942352E1,1.222956848E-1
1.945629045E2,-3.292702789E0,-1.493893433E0,5.266049194E0
1.945729435E2,-3.176095276E0,1.422970917E1,7.167994080E0
1.945829825E2,-3.297941895E0,1.718965393E1,6.968159637E0
1.945930215E2,-2.923570404E0,5.512287140E0,1.220891144E1
1.946030605E2,-2.373913422E0,-8.171357574E0,1.392314667E1
1.946131005E2,6.256988525E-1,-9.249864807E0,8.536148987E0
1.946231395E2,3.424279175E0,2.650987244E-1,7.285799103E0
1.946331785E2,1.883832550E0,1.180550034E1,5.638624420E0
1.946432175E2,2.145338745E0,1.098041611E1,7.637717285E0
1.946532565E2,4.099974060E-1,3.454815674E0,8.221203918E0
1.946632965E2,-2.186203766E0,-2.373015289E0,9.047335968E0
1.946733355E2,-5.574407959E-1,-2.755020905E0,9.444609833E0
1.946833745E2,4.147874451E-1,4.122726746E0,1.095422058E1
1.946934135E2,1.148860931E0,9.600286102E0,8.575367432E0
1.947034525E2,3.551664276E0,6.574927368E0,6.887776794E0
1.947134925E2,4.267026672E0,3.153941345E-1,9.298962708E0
1.947235315E2,5.227728882E0,-1.820214844E0,9.583071899E0
1.947335705E2,3.406466217E0,2.515369263E0,8.818611603E0
1.947436095E2,-8.083190918E-2,7.799231415E0,9.227710876E0
1.947536495E2,-6.614744568E-1,7.657925262E0,1.042297531E1
1.947636885E2,-1.695973206E-1,3.739972687E0,9.489815826E0
1.947737275E2,1.522933044E0,-5.254074097E-1,9.124874725E0
1.947837665E2,3.034190369E0,-3.728746033E-1,8.111332397E0
1.947938055E2,9.355545044E-1,4.035158844E0,9.371561737E0
1.948038455E2,-1.544937286E0,7.043902130E0,8.871601410E0
1.948138845E2,-1.455423431E0,5.496270447E0,8.441845093E0
1.948239235E2,-4.930746460E-1,3.198249207E0,9.960886230E0
1.948339625E2,1.010249176E0,2.623594208E0,9.442214813E0
1.948440015E2,6.276448059E-1,5.101391602E0,7.459737396E0
1.948540415E2,-1.178199921E0,5.994883575E0,9.808503113E0
1.948640805E2,-1.982776794E0,5.583089905E0,8.791068878E0
1.948741195E2,-1.467248840E0,4.359983368E0,8.776549072E0
1.948841585E2,9.072633362E-1,2.731370087E0,1.001926483E1
1.948941985E2,1.599274292E0,3.581452332E0,9.003776550E0
1.949042385E2,2.240840149E-1,4.890031128E0,9.001680908E0
1.949142775E2,-2.200424194E-1,4.676874390E0,1.015308655E1
1.949243165E2,-8.041278076E-1,4.768633575E0,9.486073608E0
1.949343555E2,-3.559597778E-1,4.517156525E0,9.991422729E0
1.949443955E2,2.415975952E-1,5.364843750E0,8.754993896E0
1.949544345E2,-4.622387695E-1,1.106439148E1,7.060816956E0
1.949644735E2,3.839515686E-1,1.314536407E1,1.006581802E1
1.949745125E2,5.369334412E-1,9.237740021E0,1.054048096E1
1.949845515E2,-4.311035156E-1,5.697152710E-1,1.010578491E1
1.949945915E2,2.662962341E-1,-7.167694702E0,1.150642227E1
1.950046305E2,1.462309113E0,-5.043162689E0,9.252110138E0
1.950146695E2,1.047821045E-3,4.643344116E0,7.992928619E0
1.950247085E2,-4.849914551E-1,1.101634140E1,6.606212311E0
1.950347475E2,-5.400769043E-1,1.141077118E1,7.044351196E0
1.950447875E2,-8.951385498E-2,8.152945862E0,8.831784210E0
1.950548265E2,2.182760925E0,4.533322906E0,7.870183868E0
1.950648655E2,2.256108398E0,2.214195557E0,7.796986084E0
1.950749045E2,9.765692139E-1,2.060914307E0,8.856931915E0
1.950849445E2,2.240840149E-1,4.234394531E0,9.313332825E0
1.950949835E2,-9.014254761E-1,7.434739380E0,9.450298004E0
1.951050225E2,-1.772464142E0,7.796836395E0,1.053868469E1
1.951150615E2,-1.848805389E0,4.387226715E0,1.029843430E1
1.951251005E2,-1.702858887E0,9.919871521E-1,8.274044037E0
1.951351405E2,-8.340655518E-1,8.217910767E-1,8.133336639E0
1.951451795E2,4.837939453E-1,5.908812561E0,7.169790344E0
1.951552185E2,7.812254333E-1,1.083072739E1,6.872209167E0
1.951652575E2,7.065307617E-2,9.749376068E0,6.978188782E0
1.951752965E2,-1.093027039E0,3.053200836E0,9.939630432E0
1.951853365E2,-4.963677979E-1,-1.366508331E0,9.967322845E0
1.951953755E2,4.960684204E-1,1.264570312E0,9.162745972E0
1.952054145E2,1.707948303E-1,7.788603516E0,7.650889893E0
1.952154535E2,3.848497009E-1,1.009470795E1,6.527476044E0
1.952254935E2,-4.052073669E-1,5.899382172E0,8.842861176E0
1.952355325E2,-8.360115051E-1,1.166374512E0,9.910141754E0
1.952455715E2,8.324189758E-1,9.589059448E-1,8.352031860E0
1.952556105E2,1.985770569E0,4.932991791E0,9.462422791E0
1.952656495E2,2.015408936E0,8.677604828E0,7.603438568E0
1.952756895E2,1.284927979E0,7.853119354E0,7.579039307E0
