"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.217249255E2,-1.060808897E0,-1.991446912E-1,-1.491668373E-1
1.217349635E2,-6.272220612E-1,-2.174818963E-1,-2.065174729E-1
1.217450015E2,6.371090412E-1,-7.012455910E-2,-1.593830585E-1
1.217550395E2,1.031497359E0,7.378946990E-2,-1.315074861E-1
1.217650775E2,2.051142603E-1,9.744647890E-3,-1.348935813E-1
1.217751155E2,-6.119614244E-1,-5.226439238E-2,-1.252800971E-1
1.217851535E2,-6.625146270E-1,-2.598841190E-1,-9.506332874E-2
1.217951925E2,-2.703006938E-2,-2.807614207E-1,-1.554558277E-1
1.218052305E2,4.967424572E-1,-4.137799889E-2,-6.745798886E-2
1.218152685E2,3.629050255E-1,1.334904879E-1,1.634889394E-1
1.218253065E2,-2.886413038E-1,-6.485059112E-2,8.283682913E-2
1.218353445E2,-5.614635348E-1,-2.641415894E-1,2.569098771E-2
1.218453825E2,-7.189023495E-2,-1.117284596E-1,1.750628352E-1
1.218554205E2,4.988536537E-1,-3.387866914E-2,2.323682010E-1
1.218654585E2,5.058208108E-1,2.985502966E-2,3.113673031E-1
1.218754965E2,-2.608465850E-1,1.152679324E-1,3.282908797E-1
1.218855345E2,-6.041069627E-1,-2.324485183E-1,3.175149262E-1
1.218955725E2,-2.122609168E-1,-3.808912337E-1,3.463037014E-1
1.219056105E2,4.050266147E-1,-2.204121500E-1,3.842594028E-1
1.219156485E2,3.177804053E-1,-8.606872708E-2,4.988347292E-1
1.219256875E2,-3.279136419E-1,-7.488731761E-3,5.098351240E-1
1.219357255E2,-4.157963693E-1,-1.748543978E-2,5.319308639E-1
1.219457635E2,-4.157175869E-2,-1.569923460E-1,5.616201162E-1
1.219558015E2,1.261253655E-1,-2.244645953E-1,5.370021462E-1
1.219658395E2,-9.132041782E-2,-1.411763430E-1,6.252037883E-1
1.219758775E2,-2.093748897E-1,8.210388571E-2,6.605170369E-1
1.219859155E2,-3.774485588E-1,1.834009290E-1,6.175474524E-1
1.219959535E2,-5.974653959E-1,5.913703516E-2,5.136338472E-1
1.220059915E2,-3.954692185E-1,-3.378328383E-1,3.787789941E-1
1.220160295E2,5.292530060E-1,-1.494525373E-1,3.531370163E-1
1.220260675E2,8.617873788E-1,2.979266942E-1,6.124244332E-1
1.220361055E2,-3.037937880E-1,7.831711322E-2,5.975006223E-1
1.220461435E2,-1.251448274E0,-2.837438881E-1,2.124826461E-1
1.220561815E2,-6.215762496E-1,-4.044561982E-1,3.310739994E-1
1.220662205E2,1.019887328E0,8.248857409E-2,2.981563509E-1
1.220762585E2,1.318787217E0,5.177252889E-1,3.085536063E-1
1.220862965E2,1.599431336E-1,2.716486156E-1,4.644640684E-1
1.220963345E2,-9.051689506E-1,-1.854408979E-1,1.248572543E-1
1.221063725E2,-7.888805866E-1,-1.771399826E-1,7.321636379E-2
1.221164105E2,4.600472376E-2,9.792940319E-2,2.055919766E-1
1.221264485E2,6.863093972E-1,3.830894530E-1,1.731700599E-1
1.221364865E2,4.393464923E-1,2.908386290E-1,2.434956282E-1
1.221465245E2,-5.102513433E-1,-1.177631840E-1,1.243834123E-1
1.221565625E2,-9.090725183E-1,-4.102805257E-1,2.845608443E-2
1.221666005E2,-1.905321777E-1,-1.378604770E-1,1.844809651E-1
1.221766385E2,7.431928515E-1,3.505643308E-1,2.424454689E-1
1.221866765E2,8.672719002E-1,5.103492737E-1,2.828964889E-1
1.221967145E2,-1.142262667E-1,1.792357564E-1,2.172844559E-1
1.222067525E2,-9.305554032E-1,-1.324555576E-1,4.892487451E-2
1.222167915E2,-7.096973658E-1,-1.845352650E-1,8.384557813E-2
1.222268295E2,3.731351346E-2,4.360463098E-2,7.524355501E-2
1.222368675E2,1.072189569E0,3.733103573E-1,5.970267951E-2
1.222469055E2,1.166018248E0,1.285772175E-1,8.044651151E-2
1.222569435E2,2.767949104E-1,1.288579106E-1,-5.310914665E-2
1.222669815E2,-8.254377842E-1,1.737043560E-1,-1.863469603E-3
1.222770195E2,-1.069076657E0,1.819287241E-1,-6.128871068E-2
1.222870575E2,-8.054099232E-2,-6.421073526E-2,-1.870498359E-1
1.222970955E2,1.476476908E0,-1.831520349E-1,-2.316322178E-1
1.223071335E2,9.368680120E-1,4.670611322E-1,-2.967579663E-1
1.223171715E2,-8.410753608E-1,3.414084017E-1,-2.674727738E-1
1.223272095E2,-1.726131797E0,4.037694037E-1,-1.061079130E-1
1.223372475E2,-4.185636342E-1,9.357903898E-2,-2.597387731E-1
1.223472855E2,1.702851415E0,-8.349917829E-2,-2.076047659E-1
1.223573245E2,1.560378194E0,-4.297785461E-2,-4.076299965E-1
1.223673625E2,-3.148144484E-1,2.579925954E-1,-3.678289652E-1
1.223774005E2,-1.465029716E0,3.943419158E-1,-6.246051192E-2
1.223874385E2,-5.785412192E-1,3.444982469E-1,-1.791851223E-1
1.223974765E2,1.152540088E0,-1.352830231E-1,-3.197036088E-1
1.224075145E2,1.335458159E0,-3.399649262E-1,-5.698422790E-1
1.224175525E2,-6.480184197E-2,-1.399053633E-1,-4.684914052E-1
1.224275905E2,-1.188634992E0,2.449146360E-1,-2.970996201E-1
1.224376285E2,-7.278816700E-1,3.805281222E-1,-2.694405615E-1
1.224476665E2,7.404229045E-1,1.327398717E-1,-2.841401696E-1
1.224577045E2,1.084622622E0,-9.356223792E-2,-4.548234940E-1
1.224677425E2,2.631685734E-1,-5.399631336E-2,-3.446552157E-1
1.224777805E2,-3.928188682E-1,2.280319035E-1,-2.670432627E-1
1.224878185E2,-1.037671864E-1,1.623219699E-1,-2.344652861E-1
1.224978565E2,3.216805160E-1,3.636670485E-2,-2.451690733E-1
1.225078955E2,4.109251797E-1,-4.005564749E-2,-2.984918058E-1
1.225179335E2,1.275472790E-1,7.819136977E-2,-1.664946377E-1
1.225279715E2,-2.245840579E-1,2.209388465E-1,-1.675377190E-1
1.225380095E2,-4.717634916E-1,4.983341321E-2,-1.709473729E-1
1.225480475E2,-1.036713272E-1,-2.691553831E-1,-2.793868184E-1
1.225580855E2,2.918938398E-1,-1.079883277E-1,-3.128164113E-1
1.225681235E2,5.564764738E-1,2.912043631E-1,-1.689031255E-3
1.225781615E2,9.673018754E-2,2.254234850E-1,7.448806893E-3
1.225881995E2,-7.872878909E-1,-1.051705852E-1,-2.182167470E-1
1.225982375E2,-8.706767559E-1,-3.702121079E-1,-2.176952958E-1
1.226082755E2,4.032917321E-1,7.162192464E-2,-1.204951778E-1
1.226183135E2,8.517848253E-1,3.614798486E-1,-2.163358033E-2
1.226283515E2,8.184193633E-3,1.438589990E-1,-1.931935549E-2
1.226383895E2,-1.022248149E0,-4.487123340E-2,-7.129067183E-2
1.226484274E2,-1.101782441E0,-1.386310160E-1,-4.958418384E-2
1.226584664E2,3.948591948E-1,3.342490643E-2,-8.254027367E-2
1.226685044E2,1.192673445E0,3.556746840E-1,-7.520466298E-2
1.226785424E2,1.571482718E-1,2.976875603E-1,4.963633791E-2
1.226885804E2,-9.908406138E-1,5.815300345E-2,-4.339972883E-2
1.226986184E2,-8.060230613E-1,-7.713957876E-2,-9.716894478E-2
1.227086564E2,2.720197141E-1,-2.263771370E-2,-1.005582213E-1
1.227186944E2,8.367233276E-1,1.452357173E-1,-1.218882799E-1
1.227287324E2,3.113575280E-1,1.507322192E-1,-9.254138917E-3
1.227387704E2,-4.184442163E-1,-1.421640161E-3,-1.519548297E-1
1.227488084E2,-3.729857504E-1,-2.914243639E-1,-2.061273456E-1
1.227588464E2,2.718316019E-1,-2.374292910E-1,-1.234106198E-1
1.227688844E2,4.843392670E-1,1.436145157E-1,-7.904353738E-2
1.227789224E2,-7.261878252E-2,1.492761374E-1,6.923514605E-2
1.227889604E2,-2.074000388E-1,3.514157608E-2,6.762646139E-2
1.227989984E2,-7.898026705E-2,-8.287055045E-2,-4.463030398E-2
1.228090374E2,2.318592519E-1,1.454761773E-1,3.332461044E-2
1.228190754E2,1.329308152E-1,3.091202378E-1,1.287683100E-1
1.228291134E2,-2.181131095E-1,1.575138122E-1,1.382942349E-1
1.228391514E2,-3.907575905E-1,3.502937499E-3,9.295471758E-2
1.228491894E2,-7.600631565E-2,4.289536178E-2,6.569353491E-2
1.228592274E2,2.624287307E-1,4.295501113E-2,1.228534952E-1
1.228692654E2,5.780035257E-2,1.300154924E-1,4.645119980E-2
1.228793034E2,-1.405963600E-1,5.184425414E-2,2.491467167E-3
1.228893414E2,4.111220837E-1,-3.517600894E-2,9.304180741E-2
1.228993794E2,7.092924714E-1,1.225883290E-1,1.050068513E-1
1.229094174E2,-1.204778701E-1,4.491160437E-2,9.094270319E-2
1.229194554E2,-8.750635386E-1,5.921224505E-2,3.622671962E-2
1.229294934E2,2.794937976E-2,-8.643599600E-2,4.031454772E-2
1.229395314E2,1.576576114E0,-6.666330155E-3,8.966664970E-2
1.229495694E2,1.711309910E0,3.469792008E-1,1.599680483E-1
1.229596084E2,-2.953994870E-1,5.163293481E-1,1.858824641E-1
1.229696464E2,-2.774450779E0,1.874936670E-1,-1.652374715E-1
1.229796844E2,-1.777875543E0,-1.027679816E-1,7.321023941E-2
1.229897224E2,1.082035899E0,-2.141917199E-1,3.170514107E-2
1.229997604E2,2.400668144E0,3.177411556E-1,-1.034460217E-1
1.230097984E2,2.704749405E-1,2.428697050E-1,1.537098140E-1
1.230198364E2,-1.956242204E0,1.743803918E-1,-6.582657807E-3
1.230298744E2,-1.655308604E0,-5.031463504E-2,1.128682029E-2
1.230399124E2,9.094337225E-1,-1.943687499E-1,7.320318371E-2
1.230499504E2,2.182355404E0,2.663969994E-1,-2.252527475E-1
1.230599884E2,7.279787064E-1,1.501513720E-1,6.617376953E-2
1.230700264E2,-1.159750700E0,2.526555061E-1,6.591999438E-3
1.230800644E2,-1.404973745E0,5.260388926E-2,-1.835542470E-1
1.230901024E2,-1.586041152E-1,-6.326849014E-2,-4.418242723E-2
1.231001404E2,1.074748874E0,9.541915357E-2,-2.762164474E-1
1.231101784E2,9.981382489E-1,1.483764052E-1,-1.371869296E-1
1.231202174E2,4.810083210E-1,2.240578532E-1,-5.539460108E-2
1.231302554E2,-2.459234595E-1,2.182709426E-1,-2.317551821E-1
1.231402934E2,-8.408477902E-1,-7.200936228E-2,-1.289893836E-1
1.231503314E2,-8.285695314E-1,-1.155957580E-1,-3.469543457E-1
1.231603694E2,6.542726755E-1,-1.258550584E-1,-2.773957551E-1
1.231704074E2,9.059554338E-1,-4.572068900E-2,-2.621553540E-1
1.231804454E2,-1.343901008E-1,3.224521875E-2,-3.488702774E-1
1.231904834E2,-8.998146057E-1,1.485518664E-1,-2.675051391E-1
1.232005214E2,-1.306633472E0,1.745562628E-2,-3.057816923E-1
1.232105594E2,4.691755176E-1,-5.888479203E-2,-2.634547949E-1
1.232205974E2,1.919584394E0,1.082362831E-1,-3.990243375E-1
1.232306354E2,9.049476385E-1,-1.679293811E-1,-4.085165858E-1
1.232406734E2,-8.469009995E-1,-3.594685346E-2,-3.818303645E-1
1.232507114E2,-1.156451583E0,2.295054644E-1,-4.170423448E-1
1.232607494E2,-1.963809431E-1,-6.136578321E-2,-1.858224571E-1
1.232707874E2,7.383646369E-1,-1.348301619E-1,-3.798815310E-1
1.232808254E2,2.401836067E-1,-9.999947250E-2,-5.198346972E-1
1.232908644E2,-5.220710039E-1,-9.872448444E-2,-2.792350054E-1
1.233009024E2,-3.093784451E-1,1.085176542E-1,-3.952556252E-1
1.233109404E2,2.551068664E-1,-2.966749854E-2,-2.820380628E-1
1.233209784E2,1.914477497E-1,-1.859045029E-1,-2.913511395E-1
1.233310164E2,-2.170025706E-1,-3.177645504E-1,-3.674775958E-1
1.233410544E2,-9.148733020E-1,-2.203426659E-1,-1.571131796E-1
1.233510924E2,-4.389668405E-1,4.947620910E-3,-3.616691828E-1
1.233611304E2,5.209160447E-1,2.090277970E-1,-2.573728561E-1
1.233711684E2,1.297711611E0,2.959079482E-2,-1.872324646E-1
1.233812064E2,7.306781411E-2,1.642040014E-1,-1.403903961E-1
1.233912444E2,-1.873276830E0,-4.352235794E-1,-3.178891540E-1
1.234012824E2,-1.607091188E0,-7.237773538E-1,-3.858524859E-1
1.234113204E2,1.101390600E0,-3.867156059E-2,-2.007412761E-1
1.234213584E2,1.785664558E0,4.105927944E-1,-2.070527077E-1
1.234313964E2,2.355156280E-2,9.339942783E-2,-2.905220911E-2
1.234414344E2,-1.656297922E0,-4.036864936E-1,-2.658069730E-1
1.234514724E2,-1.416701674E0,-6.499679685E-1,-2.142542899E-1
1.234615114E2,5.774959922E-1,-4.262541234E-1,-3.013665043E-2
1.234715494E2,1.360595703E0,1.628585458E-1,-1.306310892E-1
1.234815874E2,2.271098644E-1,2.813979685E-1,2.031716406E-1
1.234916254E2,-1.906030059E0,-3.780123219E-2,3.502424061E-2
1.235016634E2,-1.458621144E0,-3.491463363E-1,-1.282440424E-1
1.235117014E2,4.464035630E-1,-7.502922416E-1,-2.528190613E-2
1.235217394E2,2.050077677E0,1.181472912E-1,9.819156677E-2
1.235317774E2,1.137438059E0,1.526506245E-1,3.603965640E-1
1.235418154E2,-7.919843793E-1,-1.880614161E-1,2.114062607E-1
1.235518534E2,-1.458794832E0,-5.367349386E-1,2.910210565E-2
1.235618914E2,-6.325984597E-1,-7.182136774E-1,1.899450421E-1
1.235719294E2,6.327009201E-1,1.198355481E-1,3.205053806E-1
1.235819674E2,5.401284099E-1,3.307134211E-1,2.529255450E-1
1.235920054E2,3.344098330E-1,-2.711263299E-1,5.145186782E-1
1.236020434E2,1.089999199E0,-3.748045266E-1,2.867443562E-1
1.236120814E2,7.657576203E-1,3.798212111E-2,2.839459777E-1
1.236221204E2,-9.769515991E-1,-7.529117167E-2,6.298882365E-1
1.236321584E2,-1.986171007E0,-3.925934136E-1,2.988868952E-1
1.236421964E2,-6.815621257E-1,-9.214034081E-1,2.026117742E-1
1.236522347E2,1.737231255E0,2.765998542E-1,2.353854328E-1
1.236622727E2,1.662027121E0,5.373851061E-1,3.486219645E-1
1.236723107E2,-3.100144910E-3,7.980730385E-2,7.915948033E-1
1.236823487E2,-1.363110185E0,-4.368757606E-1,2.753194869E-1
1.236923867E2,-9.859167337E-1,-9.349354506E-1,2.924521863E-1
1.237024247E2,7.114471197E-1,-4.435319006E-1,5.110819936E-1
1.237124627E2,1.258366585E0,5.368704200E-1,3.099772930E-1
1.237225007E2,-1.805109903E-2,6.059448719E-1,8.060464859E-1
1.237325387E2,-3.062392473E-1,1.490623057E-1,5.471535325E-1
1.237425767E2,-4.162301193E-4,-5.174800158E-1,1.918058097E-1
1.237526147E2,4.263727963E-1,-5.670730472E-1,3.278148174E-1
1.237626527E2,-3.227104843E-1,1.500208769E-2,2.291998565E-1
1.237726907E2,-1.039557338E0,3.067407012E-1,2.756676078E-1
1.237827287E2,-2.622530162E-1,1.871365607E-1,2.464013249E-1
1.237927667E2,9.272795320E-1,-6.468580663E-2,3.844427317E-2
1.238028057E2,9.217055440E-1,-3.047426045E-1,7.379401475E-2
1.238128437E2,5.729123484E-3,-1.930701137E-1,9.661610425E-2
1.238228817E2,-5.971593857E-1,4.887221009E-2,1.414898336E-1
1.238329197E2,-1.559152901E-1,7.398034632E-2,2.256672233E-1
1.238429577E2,4.015178680E-1,1.604327559E-2,4.436135292E-2
1.238529957E2,2.848389149E-1,-8.125476539E-2,7.331258059E-2
1.238630337E2,-1.610046029E-1,1.078882590E-1,1.266500950E-1
1.238730717E2,-4.553459287E-1,1.171544418E-1,2.475689352E-2
1.238831097E2,1.310702786E-2,-1.581993699E-1,2.671591379E-2
1.238931477E2,6.321780086E-1,5.953347776E-3,-4.662501439E-2
1.239031857E2,6.180970669E-1,2.030669451E-1,9.477233142E-2
1.239132237E2,-2.326113731E-1,1.589684337E-1,1.176191866E-1
1.239232617E2,-8.251854777E-1,1.274808198E-1,-4.056751728E-2
1.239332997E2,-3.834285736E-1,-1.031145602E-1,5.376604199E-2
1.239433377E2,5.748145580E-1,-6.993085612E-3,-5.004557595E-2
1.239533757E2,4.765250087E-1,2.993144095E-1,-1.122908201E-3
1.239634137E2,-4.060007632E-1,1.474026740E-1,1.447381675E-1
1.239734517E2,-7.267255187E-1,7.383864373E-2,-4.973971099E-2
1.239834907E2,-1.456503868E-1,-1.167089269E-1,4.210552201E-2
1.239935287E2,5.860388875E-1,-1.273079067E-1,-3.577962145E-2
1.240035667E2,4.412989914E-1,1.396284550E-1,-9.818494320E-2
1.240136047E2,-1.673676670E-1,1.617804915E-1,1.101767197E-1
1.240236427E2,-3.792833984E-1,1.075012833E-1,-4.154356569E-2
1.240336807E2,-2.562569380E-1,-3.996768221E-2,-3.192909062E-2
1.240437187E2,3.106144667E-1,-1.741041839E-1,1.087376662E-2
1.240537567E2,3.662375510E-1,-2.924127504E-2,-9.283625335E-2
1.240637947E2,-1.712983549E-1,1.087147370E-1,2.758550271E-2
1.240738327E2,-1.848104298E-1,1.644555032E-1,-1.754908636E-2
1.240838707E2,2.909616828E-1,2.068820782E-2,-7.872756571E-3
1.240939087E2,6.090986729E-1,-1.032886356E-1,2.403111011E-2
1.241039467E2,5.642059073E-2,2.124574967E-4,-1.063921377E-1
1.241139847E2,-5.050096512E-1,5.242047459E-2,7.069948316E-2
1.241240227E2,-1.661849767E-1,1.496783197E-1,9.284899384E-2
1.241340607E2,5.928502083E-1,2.946730889E-2,-1.873632334E-2
1.241440987E2,6.776114106E-1,-9.198056161E-2,6.076009944E-2
1.241541367E2,-9.937183559E-2,1.334148943E-1,-4.324998707E-2
1.241641757E2,-3.754385710E-1,1.611455977E-1,3.696815297E-2
1.241742137E2,8.149383217E-2,1.118621826E-1,1.192405224E-1
1.241842517E2,5.677250028E-1,1.659898609E-1,-2.636834234E-2
1.241942897E2,1.827884912E-1,-5.603413656E-2,-5.925225839E-2
1.242043277E2,-4.587289393E-1,6.724306196E-2,-7.205540687E-2
1.242143657E2,-2.663290501E-2,1.168936938E-1,-1.460566670E-1
1.242244037E2,5.943171978E-1,1.470276266E-1,4.009696841E-2
1.242344417E2,-9.075779468E-3,1.304984838E-1,-5.294749048E-3
1.242444797E2,-7.854122519E-1,-1.096254289E-1,-2.533639371E-1
1.242545177E2,-3.422858119E-1,-3.689205647E-1,-1.792052388E-1
1.242645557E2,8.059771061E-1,-1.403920352E-1,-1.595894545E-1
1.242745937E2,3.506917059E-1,-5.615660176E-2,-1.881094426E-1
1.242846317E2,-9.578914046E-1,7.994610816E-2,-1.024153084E-1
1.242946697E2,-7.905105948E-1,6.512320787E-2,-2.671101093E-1
1.243047077E2,8.842272758E-1,2.391226888E-1,7.631437620E-4
1.243147457E2,1.120401144E0,3.154016137E-1,-9.974782169E-2
1.243247837E2,-6.132978797E-1,-8.408587426E-2,-2.511525154E-1
1.243348217E2,-1.444779515E0,-3.998319805E-1,-1.826982945E-1
1.243448597E2,4.790869728E-2,-2.938903868E-1,-1.967834830E-1
1.243548987E2,1.502693534E0,8.723610640E-2,6.285807118E-3
1.243649367E2,8.848397136E-1,6.158387065E-1,1.467116177E-1
1.243749747E2,-1.283133864E0,3.566536009E-1,5.288786441E-2
1.243850127E2,-1.818060398E0,-2.729477584E-1,3.103236482E-2
1.243950507E2,-1.426129490E-1,-3.662235439E-1,-6.787976623E-2
1.244050887E2,1.381040096E0,2.679753117E-2,-4.597739503E-2
1.244151267E2,4.193983972E-1,3.014251888E-1,3.316253424E-1
1.244251647E2,-1.191003442E0,3.655413091E-1,2.718600333E-1
1.244352027E2,-1.121536732E0,-2.689863145E-1,2.373804748E-1
1.244452407E2,5.516732931E-1,-4.073956013E-1,2.437459528E-1
1.244552787E2,1.301021457E0,-9.410067648E-2,1.255454868E-1
1.244653167E2,9.176122397E-2,1.817689836E-1,3.682265580E-1
1.244753547E2,-1.261754513E0,2.994959056E-1,3.986006081E-1
1.244853927E2,-1.097634196E0,2.762604132E-2,3.780945241E-1
1.244954307E2,5.080927610E-1,-3.495120406E-1,2.879840136E-1
1.245054687E2,7.542708516E-1,-2.851761878E-1,7.483816892E-2
1.245155067E2,2.878092825E-1,-2.617083192E-1,2.611408830E-1
1.245255447E2,1.281123310E-1,6.993778050E-2,2.223466039E-1
1.245355837E2,3.172613382E-1,3.871395588E-1,2.493041158E-1
1.245456217E2,-2.059659213E-1,8.245290816E-2,3.388885856E-1
1.245556597E2,-7.793098092E-1,-3.722515702E-1,2.677536756E-2
1.245656977E2,-3.773634136E-1,-6.318693161E-1,3.727041185E-3
1.245757357E2,9.827382565E-1,-1.967234313E-1,1.505786628E-1
1.245857737E2,8.735079169E-1,3.865245283E-1,1.943666339E-1
1.245958117E2,-6.386835575E-1,2.637670934E-1,2.777883410E-1
1.246058497E2,-1.712103724E0,-1.613309383E-1,1.705593765E-1
1.246158877E2,-9.453254938E-1,-2.877344489E-1,1.542473733E-1
1.246259257E2,1.345216274E0,-7.093980908E-2,2.222807407E-1
1.246359637E2,1.671656609E0,5.053302050E-1,5.949662998E-2
1.246460017E2,5.734027363E-3,5.091651678E-1,2.970745564E-1
1.246560398E2,-1.382714033E0,-1.021800265E-1,1.719901562E-1
1.246660778E2,-1.106938362E0,-2.923760712E-1,-1.078561395E-1
1.246761158E2,5.965834856E-1,-1.860392392E-1,8.718032390E-2
1.246861538E2,1.373921871E0,1.634742916E-1,-1.730134524E-2
1.246961918E2,4.444147348E-1,2.487202138E-1,2.651897445E-2
1.247062298E2,-6.870372295E-1,2.900120020E-1,5.516846105E-2
1.247162678E2,-7.119196653E-1,8.961416781E-2,-3.153900057E-2
1.247263058E2,-1.437679771E-2,-2.264245003E-1,-6.802005321E-2
1.247363448E2,5.190151930E-1,-1.946449727E-1,-2.040109187E-1
1.247463828E2,3.863668740E-1,1.553444564E-1,-1.218973920E-1
1.247564208E2,-2.235373259E-1,1.377061605E-1,2.041792963E-3
1.247664588E2,-2.328099161E-1,3.323435411E-2,-1.989270002E-1
1.247764968E2,-8.083240688E-2,-8.165702224E-2,-2.147690803E-1
1.247865348E2,1.174007878E-1,-4.496825114E-2,-1.074040085E-1
1.247965728E2,9.804163873E-2,6.257160753E-2,-1.642905325E-1
1.248066108E2,-6.207532715E-3,-4.194441438E-2,-1.479943842E-1
1.248166488E2,-5.502944067E-2,-7.313211262E-2,-1.834694147E-1
1.248266868E2,4.706576839E-2,6.239881739E-2,-2.064453065E-1
1.248367248E2,-1.159034669E-2,2.466181479E-2,-1.052843258E-1
1.248467628E2,-1.006035805E-1,1.844299138E-1,-1.769992709E-1
1.248568008E2,-7.431256771E-2,-2.664799988E-2,-1.911756694E-1
1.248668388E2,1.160794795E-1,-2.264958620E-1,-2.028485686E-1
1.248768768E2,1.274838001E-1,4.031706229E-2,-2.454674691E-1
1.248869148E2,-3.151144832E-2,1.104921550E-1,-1.140162349E-1
1.248969528E2,-3.520406410E-2,2.331851795E-2,-1.455611885E-1
1.249069908E2,2.701083943E-2,-2.957326360E-4,-2.412650734E-1
1.249170288E2,5.316536408E-5,-8.699432760E-2,-1.486647576E-1
1.249270678E2,9.843477979E-3,-1.035983339E-1,-1.327973753E-1
1.249371058E2,8.613464236E-2,1.009855326E-2,-1.194415540E-1
1.249471438E2,-3.069804050E-3,-5.832071975E-2,-5.925491825E-2
1.249571818E2,-1.308606714E-1,-5.780471116E-2,-7.969048619E-2
1.249672198E2,-1.374290884E-1,2.228000900E-3,-3.839604184E-2
1.249772578E2,-5.940603092E-3,1.824002713E-2,2.071148343E-2
1.249872958E2,3.562841192E-2,5.194366351E-2,8.092893288E-3
1.249973338E2,8.032401651E-2,-1.141565759E-2,3.326509520E-2
1.250073718E2,7.092732191E-2,-1.117814109E-1,4.322052374E-2
1.250174098E2,-9.849487990E-2,-1.391265839E-1,-1.452965941E-2
1.250274478E2,-1.740149409E-1,-9.160834551E-2,8.755676448E-2
1.250374858E2,2.937211283E-2,-2.642384917E-2,7.394327968E-2
1.250475238E2,3.071182370E-1,-8.492656797E-2,6.587017328E-2
1.250575618E2,1.410043687E-1,-1.179857254E-1,1.311574280E-1
1.250675998E2,-2.690228224E-1,-8.594363183E-2,9.807325155E-2
1.250776378E2,-3.680713475E-1,-1.652994901E-1,1.396993995E-1
1.250876758E2,-8.109629899E-2,-2.325606346E-2,1.758297086E-1
1.250977138E2,1.426875293E-1,5.058486015E-2,1.604984105E-1
1.251077518E2,4.631758109E-2,-8.830378205E-2,1.778526306E-1
1.251177908E2,-2.679756582E-1,-3.372760490E-2,1.649405658E-1
1.251278288E2,-2.816635072E-1,-9.297574311E-2,1.685893536E-1
1.251378668E2,5.317747965E-2,-1.577458382E-1,1.733831167E-1
1.251479048E2,2.325829268E-1,7.207830995E-2,1.723351628E-1
1.251579428E2,3.726758808E-2,-4.420522600E-4,2.377584428E-1
1.251679808E2,-2.931124568E-1,-1.416542977E-1,1.678222418E-1
1.251780188E2,-2.455666363E-1,-1.508506015E-2,1.495843083E-1
1.251880568E2,1.753465086E-1,-7.249508053E-3,2.307452112E-1
1.251980948E2,4.129019976E-1,-3.359447792E-2,2.141178399E-1
1.252081328E2,-6.076902617E-3,7.696080208E-2,1.673077196E-1
1.252181708E2,-3.620392978E-1,-4.735315964E-2,1.781439930E-1
1.252282088E2,-9.278703481E-2,-3.615669906E-2,1.587806791E-1
1.252382468E2,3.305035233E-1,-5.389895663E-2,1.677721739E-1
1.252482848E2,3.032253087E-1,3.228759021E-2,1.645180583E-1
1.252583228E2,-8.002476394E-2,1.731535047E-1,1.781163514E-1
1.252683608E2,-2.860676646E-1,7.338164747E-2,2.269153148E-1
1.252783988E2,-1.955642849E-1,-1.005894039E-3,1.203749552E-1
1.252884368E2,5.012057722E-2,-1.262586117E-1,1.387427747E-1
1.252984748E2,2.245007306E-1,5.002869666E-2,2.071935385E-1
1.253085138E2,7.360870391E-2,1.795323640E-1,2.111350149E-1
1.253185518E2,-1.626036912E-1,9.269317985E-2,2.496436089E-1
1.253285898E2,-2.383602262E-1,5.673730746E-2,1.715514660E-1
1.253386278E2,-6.096735597E-2,-6.774148345E-2,1.756677777E-1
1.253486658E2,2.335425764E-1,4.210619256E-2,2.444284707E-1
1.253587038E2,3.932172954E-1,2.223554850E-1,2.224894166E-1
1.253687418E2,3.453398123E-2,1.152268946E-1,2.618740797E-1
1.253787798E2,-2.100834250E-1,3.116733022E-2,1.716980040E-1
1.253888178E2,-1.975239515E-1,4.379071295E-2,1.480896175E-1
1.253988558E2,3.545149043E-2,3.348297253E-2,2.045234591E-1
1.254088938E2,3.669109344E-1,1.572163701E-1,1.872507334E-1
1.254189318E2,2.351482213E-1,1.723531038E-1,1.674099714E-1
1.254289698E2,-3.408269286E-1,6.126093864E-2,1.251983494E-1
1.254390078E2,-4.318104088E-1,1.257483661E-1,3.921512887E-2
1.254490458E2,1.122883111E-1,1.921327263E-1,7.561680675E-2
1.254590838E2,4.411343932E-1,1.942632198E-1,7.295631617E-2
1.254691218E2,1.748095006E-1,2.500188947E-1,1.641261019E-2
1.254791598E2,-2.751783133E-1,6.475915015E-2,1.733772643E-2
1.254891978E2,-3.415149748E-1,2.464821562E-2,-6.636448670E-4
1.254992368E2,-1.465004981E-1,2.177053094E-1,-2.244976722E-2
1.255092748E2,1.433513016E-1,1.684216410E-1,5.391424894E-2
1.255193128E2,2.845875025E-1,6.798855960E-2,-4.262641072E-2
1.255293508E2,1.462959200E-1,1.600340754E-1,-6.386751682E-2
1.255393888E2,-1.444939375E-1,9.121674299E-2,-1.698715799E-2
1.255494268E2,-2.467912734E-1,1.865885258E-1,-9.321721643E-2
1.255594648E2,-1.022779047E-1,1.901157498E-1,-7.425996661E-2
1.255695028E2,2.796849310E-1,5.830978602E-2,-1.278760582E-1
1.255795408E2,2.631451786E-1,1.676728949E-2,-1.605288833E-1
